row_id,player_id,player_name,club,season,matched,match_type,name_score,club_score,fbref_player_name,fbref_club
9200,581678,Jude Bellingham,Borussia Dortmund,2021,True,exact,100,64,Jude Bellingham,Dortmund
9201,581678,Jude Bellingham,Borussia Dortmund,2022,True,exact,100,64,Jude Bellingham,Dortmund
9202,581678,Jude Bellingham,Real Madrid,2023,True,exact,100,100,Jude Bellingham,Real Madrid
9203,581678,Jude Bellingham,Real Madrid,2024,True,exact,100,100,Jude Bellingham,Real Madrid
9204,581781,Enzo Loiodice,Dijon FCO,2018,True,exact,100,71,Enzo Loiodice,Dijon
9205,583189,Anthony Elanga,Manchester United,2021,True,exact,100,90,Anthony Elanga,Manchester Utd
9206,583189,Anthony Elanga,Manchester United,2022,True,exact,100,90,Anthony Elanga,Manchester Utd
9207,583189,Anthony Elanga,Nottingham Forest,2023,True,exact,100,74,Anthony Elanga,Nottingham
9208,583189,Anthony Elanga,Nottingham Forest,2024,True,exact,100,74,Anthony Elanga,Nottingham
9209,583199,James McAtee,Sheffield United,2023,True,exact,100,100,James Mcatee,Sheffield United
9210,583199,James McAtee,Manchester City,2024,True,exact,100,100,James Mcatee,Manchester City
9211,583255,Antoine Semenyo,AFC Bournemouth,2022,True,exact,100,84,Antoine Semenyo,Bournemouth
9212,583255,Antoine Semenyo,AFC Bournemouth,2023,True,exact,100,84,Antoine Semenyo,Bournemouth
9213,583255,Antoine Semenyo,AFC Bournemouth,2024,True,exact,100,84,Antoine Semenyo,Bournemouth
9214,583404,Marcus Pedersen,US Sassuolo,2023,True,exact,100,84,Marcus Pedersen,Sassuolo
9215,584769,Dwight McNeil,Burnley FC,2018,True,exact,100,82,Dwight McNeil,Burnley
9216,584769,Dwight McNeil,Burnley FC,2019,True,exact,100,82,Dwight McNeil,Burnley
9217,584769,Dwight McNeil,Burnley FC,2020,True,exact,100,82,Dwight McNeil,Burnley
9218,584769,Dwight McNeil,Burnley FC,2021,True,exact,100,82,Dwight McNeil,Burnley
9219,584769,Dwight McNeil,Everton FC,2022,True,exact,100,82,Dwight McNeil,Everton
9220,584769,Dwight McNeil,Everton FC,2023,True,exact,100,82,Dwight McNeil,Everton
9221,584769,Dwight McNeil,Everton FC,2024,True,exact,100,82,Dwight McNeil,Everton
9222,585323,Filip Jørgensen,Villarreal CF,2023,True,exact,100,86,Filip Jørgensen,Villarreal
9223,585323,Filip Jørgensen,Chelsea FC,2024,True,exact,100,82,Filip Jørgensen,Chelsea
9224,585550,Gavin Bazunu,Southampton FC,2022,True,exact,100,88,Gavin Bazunu,Southampton
9225,585550,Gavin Bazunu,Southampton FC,2024,False,none,0,0,,
9226,585700,Juan Cruz,CD Leganés,2024,True,exact,100,82,Juan Cruz,Leganés
9227,585949,Pierre Kalulu,AC Milan,2020,True,exact,100,76,Pierre Kalulu,Milan
9228,585949,Pierre Kalulu,AC Milan,2021,True,exact,100,76,Pierre Kalulu,Milan
9229,585949,Pierre Kalulu,AC Milan,2022,True,exact,100,76,Pierre Kalulu,Milan
9230,585949,Pierre Kalulu,AC Milan,2023,True,exact,100,76,Pierre Kalulu,Milan
9231,585949,Pierre Kalulu,Juventus FC,2024,True,exact,100,84,Pierre Kalulu,Juventus
9232,585959,Arnaud Kalimuendo,RC Lens,2020,True,exact,100,72,Arnaud Kalimuendo,Lens
9233,585959,Arnaud Kalimuendo,RC Lens,2021,True,exact,100,72,Arnaud Kalimuendo,Lens
9234,585959,Arnaud Kalimuendo,Stade Rennais FC,2022,True,exact,100,45,Arnaud Kalimuendo,Rennes
9235,585959,Arnaud Kalimuendo,Stade Rennais FC,2023,True,exact,100,45,Arnaud Kalimuendo,Rennes
9236,585959,Arnaud Kalimuendo,Stade Rennais FC,2024,True,exact,100,45,Arnaud Kalimuendo,Rennes
9237,585973,Johann Lepenant,Olympique Lyon,2022,True,exact,100,44,Johann Lepenant,Lyon
9238,585973,Johann Lepenant,Olympique Lyon,2023,True,exact,100,44,Johann Lepenant,Lyon
9239,585973,Johann Lepenant,FC Nantes,2024,True,exact,100,80,Johann Lepenant,Nantes
9240,585982,Carlos Augusto,AC Monza,2022,True,exact,100,76,Carlos Augusto,Monza
9241,585982,Carlos Augusto,Inter Milan,2023,True,exact,100,62,Carlos Augusto,Inter
9242,585982,Carlos Augusto,Inter Milan,2024,True,exact,100,62,Carlos Augusto,Inter
9243,586756,Festy Ebosele,Udinese Calcio,2023,True,exact,100,66,Festy Ebosele,Udinese
9244,586853,Vitinha,Olympique Marseille,2022,True,exact,100,64,Vitinha,Marseille
9245,586853,Vitinha,Olympique Marseille,2023,True,exact,100,64,Vitinha,Marseille
9246,586853,Vitinha,Genoa CFC,2024,True,exact,100,71,Vitinha,Genoa
9247,588426,Saúl Coco,UD Las Palmas,2023,True,exact,100,86,Saúl Coco,Las Palmas
9248,588426,Saúl Coco,Torino FC,2024,True,exact,100,80,Saúl Coco,Torino
9249,589737,Kelvin Yeboah,Genoa CFC,2021,True,exact,100,71,Kelvin Yeboah,Genoa
9250,591193,Niels Nkounkou,Eintracht Frankfurt,2023,True,exact,100,64,Niels Nkounkou,Frankfurt
9251,591916,Aitor Paredes,Athletic Bilbao,2023,True,exact,100,78,Aitor Paredes,Athletic Club
9252,591916,Aitor Paredes,Athletic Bilbao,2024,True,exact,100,78,Aitor Paredes,Athletic Club
9253,591949,Aaron Hickey,Bologna FC 1909,2020,True,exact,100,63,Aaron Hickey,Bologna
9254,591949,Aaron Hickey,Bologna FC 1909,2021,True,exact,100,63,Aaron Hickey,Bologna
9255,591949,Aaron Hickey,Brentford FC,2022,True,exact,100,85,Aaron Hickey,Brentford
9256,591949,Aaron Hickey,Brentford FC,2023,True,exact,100,85,Aaron Hickey,Brentford
9257,591949,Aaron Hickey,Brentford FC,2024,False,none,0,0,,
9258,592735,Gonzalo Plata,Real Valladolid CF,2022,True,exact,100,71,Gonzalo Plata,Valladolid
9259,592979,Himad Abdelli,Angers SCO,2024,True,exact,100,75,Himad Abdelli,Angers
9260,593482,Azzedine Ounahi,Angers SCO,2022,True,exact,100,75,Azzedine Ounahi,Angers
9261,593482,Azzedine Ounahi,Olympique Marseille,2023,True,exact,100,64,Azzedine Ounahi,Marseille
9262,594991,Mohamed Bayo,Clermont Foot 63,2021,False,none,0,0,,
9263,594991,Mohamed Bayo,LOSC Lille,2022,False,none,0,0,,
9264,594991,Mohamed Bayo,Le Havre AC,2023,False,none,0,0,,
9265,595809,Beto,Udinese Calcio,2021,True,exact,100,66,Beto,Udinese
9266,595809,Beto,Udinese Calcio,2022,True,exact,100,66,Beto,Udinese
9267,595809,Beto,Udinese Calcio,2023,True,exact,100,66,Beto,Udinese
9268,595809,Beto,Everton FC,2024,True,exact,100,82,Beto,Everton
9269,596122,Pep Chavarría,Rayo Vallecano,2024,True,exact,100,100,Pep Chavarría,Rayo Vallecano
9270,596153,Justin Njinmah,SV Werder Bremen,2023,True,exact,100,89,Justin Njinmah,Werder Bremen
9271,596153,Justin Njinmah,SV Werder Bremen,2024,True,exact,100,89,Justin Njinmah,Werder Bremen
9272,596446,Leif Davis,Ipswich Town,2024,True,exact,100,100,Leif Davis,Ipswich Town
9273,597000,Eric Martel,1.FC Köln,2022,True,exact,100,61,Eric Martel,Köln
9274,597000,Eric Martel,1.FC Köln,2023,True,exact,100,61,Eric Martel,Köln
9275,597432,Leopold Querfeld,1.FC Union Berlin,2024,True,exact,100,82,Leopold Querfeld,Union Berlin
9276,597659,Charlie Cresswell,Leeds United,2022,False,none,0,0,,
9277,597659,Charlie Cresswell,FC Toulouse,2024,True,exact,100,84,Charlie Cresswell,Toulouse
9278,598577,Florian Wirtz,Bayer 04 Leverkusen,2020,True,exact,100,68,Florian Wirtz,Leverkusen
9279,598577,Florian Wirtz,Bayer 04 Leverkusen,2021,True,exact,100,68,Florian Wirtz,Leverkusen
9280,598577,Florian Wirtz,Bayer 04 Leverkusen,2022,True,exact,100,68,Florian Wirtz,Leverkusen
9281,598577,Florian Wirtz,Bayer 04 Leverkusen,2023,True,exact,100,68,Florian Wirtz,Leverkusen
9282,598577,Florian Wirtz,Bayer 04 Leverkusen,2024,True,exact,100,68,Florian Wirtz,Leverkusen
9283,599419,Max Rosenfelder,SC Freiburg,2024,True,exact,100,84,Max Rosenfelder,Freiburg
9284,599663,Faris Moumbagna,Olympique Marseille,2023,False,none,0,0,,
9285,599663,Faris Moumbagna,Olympique Marseille,2024,False,none,0,0,,
9286,601883,Matheus Nunes,Wolverhampton Wanderers,2022,True,exact,100,34,Matheus Nunes,Wolves
9287,601883,Matheus Nunes,Wolverhampton Wanderers,2023,True,exact,100,34,Matheus Nunes,Wolves
9288,601883,Matheus Nunes,Manchester City,2024,True,exact,100,100,Matheus Nunes,Manchester City
9289,602105,Antony,Manchester United,2022,True,exact,100,90,Antony,Manchester Utd
9290,602105,Antony,Manchester United,2023,True,exact,100,90,Antony,Manchester Utd
9291,602105,Antony,Real Betis Balompié,2024,True,exact,100,68,Antony,Real Betis
9292,602124,Alessandro Bianco,AC Monza,2024,True,exact,100,76,Alessandro Bianco,Monza
9293,605184,Jean-Clair Todibo,FC Toulouse,2018,True,exact,100,84,Jean-Clair Todibo,Toulouse
9294,605184,Jean-Clair Todibo,FC Schalke 04,2019,True,exact,100,86,Jean-Clair Todibo,Schalke 04
9295,605184,Jean-Clair Todibo,OGC Nice,2020,True,exact,100,66,Jean-Clair Todibo,Nice
9296,605184,Jean-Clair Todibo,OGC Nice,2021,True,exact,100,66,Jean-Clair Todibo,Nice
9297,605184,Jean-Clair Todibo,OGC Nice,2022,True,exact,100,66,Jean-Clair Todibo,Nice
9298,605184,Jean-Clair Todibo,OGC Nice,2023,True,exact,100,66,Jean-Clair Todibo,Nice
9299,605184,Jean-Clair Todibo,West Ham United,2024,True,exact,100,69,Jean-Clair Todibo,West Ham
9300,605268,Igor Matanovic,Eintracht Frankfurt,2024,True,exact,100,64,Igor Matanović,Frankfurt
9301,605396,Samuel Dahl,AS Roma,2024,True,exact,100,72,Samuel Dahl,Roma
9302,606718,Toti,Wolverhampton Wanderers,2022,False,none,0,0,,
9303,606718,Toti,Wolverhampton Wanderers,2023,False,none,0,0,,
9304,606718,Toti,Wolverhampton Wanderers,2024,False,none,0,0,,
9305,607034,Akor Adams,Montpellier HSC,2023,True,exact,100,84,Akor Adams,Montpellier
9306,607034,Akor Adams,Montpellier HSC,2024,True,exact,100,84,Akor Adams,Montpellier
9307,607223,Rayan Cherki,Olympique Lyon,2019,True,exact,100,44,Rayan Cherki,Lyon
9308,607223,Rayan Cherki,Olympique Lyon,2020,True,exact,100,44,Rayan Cherki,Lyon
9309,607223,Rayan Cherki,Olympique Lyon,2021,True,exact,100,44,Rayan Cherki,Lyon
9310,607223,Rayan Cherki,Olympique Lyon,2022,True,exact,100,44,Rayan Cherki,Lyon
9311,607223,Rayan Cherki,Olympique Lyon,2023,True,exact,100,44,Rayan Cherki,Lyon
9312,607223,Rayan Cherki,Olympique Lyon,2024,True,exact,100,44,Rayan Cherki,Lyon
9313,607224,Hannibal,Manchester United,2021,True,fuzzy,90,90,Hannibal Mejbri,Manchester Utd
9314,607224,Hannibal,Manchester United,2022,False,none,0,0,,
9315,607224,Hannibal,Sevilla FC,2023,True,fuzzy,90,82,Hannibal Mejbri,Sevilla
9316,607226,Loum Tchaouna,US Salernitana 1919,2023,True,exact,100,73,Loum Tchaouna,Salernitana
9317,607226,Loum Tchaouna,SS Lazio,2024,True,exact,100,76,Loum Tchaouna,Lazio
9318,607720,Jonas Urbig,Bayern Munich,2024,True,exact,100,100,Jonas Urbig,Bayern Munich
9319,607854,Éderson,US Salernitana 1919,2021,False,none,0,0,,
9320,607854,Éderson,Atalanta BC,2022,False,none,0,0,,
9321,607854,Éderson,Atalanta BC,2023,False,none,0,0,,
9322,607854,Éderson,Atalanta BC,2024,False,none,0,0,,
9323,608175,Alfie Doughty,Luton Town,2023,True,exact,100,100,Alfie Doughty,Luton Town
9324,608469,Adolfo Gaich,Benevento Calcio,2020,True,exact,100,72,Adolfo Gaich,Benevento
9325,608832,Merlin Röhl,SC Freiburg,2023,True,exact,100,84,Merlin Röhl,Freiburg
9326,608832,Merlin Röhl,SC Freiburg,2024,True,exact,100,84,Merlin Röhl,Freiburg
9327,609556,William Osula,Newcastle United,2024,True,exact,100,72,William Osula,Newcastle
9328,610083,Unai Vencedor,Athletic Bilbao,2020,True,fuzzy,95,78,Unai Vencedor Paris,Athletic Club
9329,610083,Unai Vencedor,Athletic Bilbao,2021,True,fuzzy,95,78,Unai Vencedor Paris,Athletic Club
9330,610083,Unai Vencedor,Athletic Bilbao,2022,True,fuzzy,95,78,Unai Vencedor Paris,Athletic Club
9331,610335,Iván Jaime,Valencia CF,2024,True,fuzzy,90,84,Ivan Jaime Pajuelo,Valencia
9332,610442,Rasmus Højlund,Atalanta BC,2022,True,exact,100,84,Rasmus Højlund,Atalanta
9333,610442,Rasmus Højlund,Manchester United,2023,True,exact,100,90,Rasmus Højlund,Manchester Utd
9334,610442,Rasmus Højlund,Manchester United,2024,True,exact,100,90,Rasmus Højlund,Manchester Utd
9335,610849,Liam Delap,Manchester City,2022,False,none,0,0,,
9336,610849,Liam Delap,Ipswich Town,2024,True,exact,100,100,Liam Delap,Ipswich Town
9337,611426,Matías Arezo,Granada CF,2021,True,exact,100,82,Matias Arezo,Granada
9338,611426,Matías Arezo,Granada CF,2023,True,exact,100,82,Matias Arezo,Granada
9339,612826,Silas,VfB Stuttgart,2020,True,fuzzy,90,81,Silas Katompa,Stuttgart
9340,612826,Silas,VfB Stuttgart,2021,True,fuzzy,90,81,Silas Katompa,Stuttgart
9341,612826,Silas,VfB Stuttgart,2022,True,fuzzy,90,81,Silas Katompa,Stuttgart
9342,612826,Silas,VfB Stuttgart,2023,True,fuzzy,90,81,Silas Katompa,Stuttgart
9343,612826,Silas,VfB Stuttgart,2024,False,none,0,0,,
9344,613393,Gaetano Oristanio,Venezia FC,2024,True,exact,100,82,Gaetano Oristanio,Venezia
9345,614258,Levi Colwill,Brighton & Hove Albion,2022,True,exact,100,57,Levi Colwill,Brighton
9346,614258,Levi Colwill,Chelsea FC,2023,True,exact,100,82,Levi Colwill,Chelsea
9347,614258,Levi Colwill,Chelsea FC,2024,True,exact,100,82,Levi Colwill,Chelsea
9348,615350,Cenk Özkacar,Valencia CF,2022,True,exact,100,84,Cenk Özkacar,Valencia
9349,616341,Nuno Mendes,Paris Saint-Germain,2021,True,exact,100,18,Nuno Mendes,PSG
9350,616341,Nuno Mendes,Paris Saint-Germain,2022,True,exact,100,18,Nuno Mendes,PSG
9351,616341,Nuno Mendes,Paris Saint-Germain,2023,True,exact,100,18,Nuno Mendes,PSG
9352,616341,Nuno Mendes,Paris Saint-Germain,2024,True,exact,100,18,Nuno Mendes,PSG
9353,616344,Tiago Tomás,VfB Stuttgart,2021,True,exact,100,81,Tiago Tomás,Stuttgart
9354,616344,Tiago Tomás,VfB Stuttgart,2022,True,exact,100,81,Tiago Tomás,Stuttgart
9355,616344,Tiago Tomás,VfL Wolfsburg,2023,True,exact,100,81,Tiago Tomás,Wolfsburg
9356,616344,Tiago Tomás,VfL Wolfsburg,2024,True,exact,100,81,Tiago Tomás,Wolfsburg
9357,616369,Ander Barrenetxea,Real Sociedad,2018,True,exact,100,100,Ander Barrenetxea,Real Sociedad
9358,616369,Ander Barrenetxea,Real Sociedad,2019,True,exact,100,100,Ander Barrenetxea,Real Sociedad
9359,616369,Ander Barrenetxea,Real Sociedad,2020,True,exact,100,100,Ander Barrenetxea,Real Sociedad
9360,616369,Ander Barrenetxea,Real Sociedad,2021,True,exact,100,100,Ander Barrenetxea,Real Sociedad
9361,616369,Ander Barrenetxea,Real Sociedad,2022,True,exact,100,100,Ander Barrenetxea,Real Sociedad
9362,616369,Ander Barrenetxea,Real Sociedad,2023,True,exact,100,100,Ander Barrenetxea,Real Sociedad
9363,616369,Ander Barrenetxea,Real Sociedad,2024,True,exact,100,100,Ander Barrenetxea,Real Sociedad
9364,616631,Matteo Ruggeri,Atalanta BC,2023,True,exact,100,84,Matteo Ruggeri,Atalanta
9365,616631,Matteo Ruggeri,Atalanta BC,2024,True,exact,100,84,Matteo Ruggeri,Atalanta
9366,617060,Mika Mármol,UD Las Palmas,2023,True,exact,100,86,Mika Mármol,Las Palmas
9367,617060,Mika Mármol,UD Las Palmas,2024,True,exact,100,86,Mika Mármol,Las Palmas
9368,617074,Ilaix Moriba,FC Barcelona,2020,True,exact,100,85,Ilaix Moriba,Barcelona
9369,617074,Ilaix Moriba,RB Leipzig,2021,True,exact,100,100,Ilaix Moriba,RB Leipzig
9370,617074,Ilaix Moriba,Celta de Vigo,2024,True,exact,100,86,Ilaix Moriba,Celta Vigo
9371,617081,Diego López,Valencia CF,2023,True,exact,100,84,Diego López,Valencia
9372,617081,Diego López,Valencia CF,2024,True,exact,100,84,Diego López,Valencia
9373,618341,Mario Gila,SS Lazio,2023,True,exact,100,76,Mario Gila,Lazio
9374,618341,Mario Gila,SS Lazio,2024,True,exact,100,76,Mario Gila,Lazio
9375,618350,Dion Beljo,FC Augsburg,2022,False,none,0,0,,
9376,618425,Tanguy Coulibaly,VfB Stuttgart,2020,True,exact,100,81,Tanguy Coulibaly,Stuttgart
9377,618472,Castello Lukeba,Olympique Lyon,2021,True,exact,100,44,Castello Lukeba,Lyon
9378,618472,Castello Lukeba,Olympique Lyon,2022,True,exact,100,44,Castello Lukeba,Lyon
9379,618472,Castello Lukeba,RB Leipzig,2023,True,exact,100,100,Castello Lukeba,RB Leipzig
9380,618472,Castello Lukeba,RB Leipzig,2024,True,exact,100,100,Castello Lukeba,RB Leipzig
9381,618494,Tyler Morton,Liverpool FC,2024,False,none,0,0,,
9382,618809,Manu Sánchez,CA Osasuna,2020,True,exact,100,82,Manu Sánchez,Osasuna
9383,618809,Manu Sánchez,CA Osasuna,2021,True,exact,100,82,Manu Sánchez,Osasuna
9384,618809,Manu Sánchez,CA Osasuna,2022,True,exact,100,82,Manu Sánchez,Osasuna
9385,618809,Manu Sánchez,Celta de Vigo,2023,True,exact,100,86,Manu Sánchez,Celta Vigo
9386,618809,Manu Sánchez,Deportivo Alavés,2024,True,exact,100,54,Manu Sánchez,Alavés
9387,619461,Mohamed Bamba,FC Lorient,2023,True,exact,100,82,Mohamed Bamba,Lorient
9388,620313,Lucas Gourna-Douath,AS Saint-Étienne,2020,True,exact,100,89,Lucas Gourna-Douath,Saint-Étienne
9389,620313,Lucas Gourna-Douath,AS Saint-Étienne,2021,True,exact,100,89,Lucas Gourna-Douath,Saint-Étienne
9390,620313,Lucas Gourna-Douath,AS Roma,2024,True,exact,100,72,Lucas Gourna-Douath,Roma
9391,620322,Malo Gusto,Olympique Lyon,2021,True,exact,100,44,Malo Gusto,Lyon
9392,620322,Malo Gusto,Olympique Lyon,2022,True,exact,100,44,Malo Gusto,Lyon
9393,620322,Malo Gusto,Chelsea FC,2023,True,exact,100,82,Malo Gusto,Chelsea
9394,620322,Malo Gusto,Chelsea FC,2024,True,exact,100,82,Malo Gusto,Chelsea
9395,620477,Kaio Jorge,Juventus FC,2021,True,exact,100,84,Kaio Jorge,Juventus
9396,620598,Ameen Al-Dakhil,Burnley FC,2023,True,exact,100,82,Ameen Al-Dakhil,Burnley
9397,620598,Ameen Al-Dakhil,VfB Stuttgart,2024,True,exact,100,81,Ameen Al-Dakhil,Stuttgart
9398,621802,Olivier Deman,SV Werder Bremen,2023,True,exact,100,89,Olivier Deman,Werder Bremen
9399,621993,Andrew Omobamidele,Nottingham Forest,2023,True,exact,100,74,Andrew Omobamidele,Nottingham
9400,621993,Andrew Omobamidele,RC Strasbourg Alsace,2024,True,exact,100,66,Andrew Omobamidele,Strasbourg
9401,622380,Cesare Casadei,Chelsea FC,2023,True,exact,100,82,Cesare Casadei,Chelsea
9402,622380,Cesare Casadei,Torino FC,2024,True,exact,100,80,Cesare Casadei,Torino
9403,622988,Fran Pérez,Valencia CF,2023,False,none,0,0,,
9404,623024,Jesús Vázquez,Valencia CF,2021,True,exact,100,84,Jesus Vazquez,Valencia
9405,623570,Iliman Ndiaye,Olympique Marseille,2023,True,exact,100,64,Iliman Ndiaye,Marseille
9406,623570,Iliman Ndiaye,Everton FC,2024,True,exact,100,82,Iliman Ndiaye,Everton
9407,624037,Joris Chotard,Montpellier HSC,2019,True,exact,100,84,Joris Chotard,Montpellier
9408,624037,Joris Chotard,Montpellier HSC,2020,True,exact,100,84,Joris Chotard,Montpellier
9409,624037,Joris Chotard,Montpellier HSC,2021,True,exact,100,84,Joris Chotard,Montpellier
9410,624037,Joris Chotard,Montpellier HSC,2022,True,exact,100,84,Joris Chotard,Montpellier
9411,624037,Joris Chotard,Montpellier HSC,2023,True,exact,100,84,Joris Chotard,Montpellier
9412,624037,Joris Chotard,Montpellier HSC,2024,True,exact,100,84,Joris Chotard,Montpellier
9413,624258,Conor Bradley,Liverpool FC,2023,True,exact,100,85,Conor Bradley,Liverpool
9414,624258,Conor Bradley,Liverpool FC,2024,True,exact,100,85,Conor Bradley,Liverpool
9415,624690,Manu Koné,FC Toulouse,2019,True,exact,100,84,Manu Koné,Toulouse
9416,624690,Manu Koné,Borussia Mönchengladbach,2021,True,exact,100,50,Manu Koné,Gladbach
9417,624690,Manu Koné,Borussia Mönchengladbach,2022,True,exact,100,50,Manu Koné,Gladbach
9418,624690,Manu Koné,Borussia Mönchengladbach,2023,True,exact,100,50,Manu Koné,Gladbach
9419,624690,Manu Koné,AS Roma,2024,True,exact,100,72,Manu Koné,Roma
9420,624942,Raúl Moro,Real Valladolid CF,2024,True,exact,100,71,Raúl Moro,Valladolid
9421,625014,Julen Agirrezabala,Athletic Bilbao,2021,True,exact,100,78,Julen Agirrezabala,Athletic Club
9422,625014,Julen Agirrezabala,Athletic Bilbao,2022,True,exact,100,78,Julen Agirrezabala,Athletic Club
9423,625014,Julen Agirrezabala,Athletic Bilbao,2023,True,exact,100,78,Julen Agirrezabala,Athletic Club
9424,625014,Julen Agirrezabala,Athletic Bilbao,2024,True,exact,100,78,Julen Agirrezabala,Athletic Club
9425,625047,Beñat Prados,Athletic Bilbao,2023,True,exact,100,78,Beñat Prados,Athletic Club
9426,625047,Beñat Prados,Athletic Bilbao,2024,True,exact,100,78,Beñat Prados,Athletic Club
9427,625651,Urko González de Zárate,RCD Espanyol Barcelona,2024,False,none,0,0,,
9428,626724,João Pedro,Watford FC,2019,True,exact,100,82,João Pedro,Watford
9429,626724,João Pedro,Watford FC,2021,True,exact,100,82,João Pedro,Watford
9430,626724,João Pedro,Brighton & Hove Albion,2023,True,exact,100,57,João Pedro,Brighton
9431,626724,João Pedro,Brighton & Hove Albion,2024,True,exact,100,57,João Pedro,Brighton
9432,626913,Boulaye Dia,Stade Reims,2020,True,exact,100,62,Boulaye Dia,Reims
9433,626913,Boulaye Dia,Villarreal CF,2021,True,exact,100,86,Boulaye Dia,Villarreal
9434,626913,Boulaye Dia,US Salernitana 1919,2022,True,exact,100,73,Boulaye Dia,Salernitana
9435,626913,Boulaye Dia,US Salernitana 1919,2023,True,exact,100,73,Boulaye Dia,Salernitana
9436,626913,Boulaye Dia,SS Lazio,2024,True,exact,100,76,Boulaye Dia,Lazio
9437,627207,Ricardo Pepi,FC Augsburg,2021,True,exact,100,84,Ricardo Pepi,Augsburg
9438,627207,Ricardo Pepi,FC Augsburg,2022,True,exact,100,84,Ricardo Pepi,Augsburg
9439,627226,Reinier,Real Madrid,2019,False,none,0,0,,
9440,627226,Reinier,Borussia Dortmund,2020,True,exact,100,64,Reinier,Dortmund
9441,627226,Reinier,Borussia Dortmund,2021,True,exact,100,64,Reinier,Dortmund
9442,627228,Yan Couto,Manchester City,2021,False,none,0,0,,
9443,627228,Yan Couto,Girona FC,2023,True,exact,100,80,Yan Couto,Girona
9444,627228,Yan Couto,Borussia Dortmund,2024,True,exact,100,64,Yan Couto,Dortmund
9445,627442,Benjamin Sesko,RB Leipzig,2023,True,exact,100,100,Benjamin Šeško,RB Leipzig
9446,627442,Benjamin Sesko,RB Leipzig,2024,True,exact,100,100,Benjamin Šeško,RB Leipzig
9447,627626,Wilfried Gnonto,Leeds United,2022,True,exact,100,100,Wilfried Gnonto,Leeds United
9448,628366,Lucas Beltrán,ACF Fiorentina,2023,True,exact,100,83,Lucas Beltrán,Fiorentina
9449,628366,Lucas Beltrán,ACF Fiorentina,2024,True,exact,100,83,Lucas Beltrán,Fiorentina
9450,628451,Roméo Lavia,Southampton FC,2022,True,exact,100,88,Roméo Lavia,Southampton
9451,628451,Roméo Lavia,Chelsea FC,2023,True,exact,100,82,Roméo Lavia,Chelsea
9452,628451,Roméo Lavia,Chelsea FC,2024,True,exact,100,82,Roméo Lavia,Chelsea
9453,629588,Nathan Ngoumou,FC Toulouse,2022,True,fuzzy,96,84,Nathan N'Goumou,Toulouse
9454,629588,Nathan Ngoumou,Borussia Mönchengladbach,2023,False,none,0,0,,
9455,630995,Rodri Sánchez,Real Betis Balompié,2022,True,fuzzy,90,68,Rodri,Real Betis
9456,632349,Jarell Quansah,Liverpool FC,2023,True,exact,100,85,Jarell Quansah,Liverpool
9457,632349,Jarell Quansah,Liverpool FC,2024,True,exact,100,85,Jarell Quansah,Liverpool
9458,633530,Jordan Zemura,AFC Bournemouth,2022,True,exact,100,84,Jordan Zemura,Bournemouth
9459,633530,Jordan Zemura,Udinese Calcio,2023,True,exact,100,66,Jordan Zemura,Udinese
9460,633652,Calvin Ramsay,Liverpool FC,2022,False,none,0,0,,
9461,633668,Giovanni Fabbian,Bologna FC 1909,2023,True,exact,100,63,Giovanni Fabbian,Bologna
9462,633668,Giovanni Fabbian,Bologna FC 1909,2024,True,exact,100,63,Giovanni Fabbian,Bologna
9463,633992,Enzo Le Fée,FC Lorient,2020,True,exact,100,82,Enzo Le Fée,Lorient
9464,633992,Enzo Le Fée,FC Lorient,2021,True,exact,100,82,Enzo Le Fée,Lorient
9465,633992,Enzo Le Fée,FC Lorient,2022,True,exact,100,82,Enzo Le Fée,Lorient
9466,633992,Enzo Le Fée,Stade Rennais FC,2023,True,exact,100,45,Enzo Le Fée,Rennes
9467,633992,Enzo Le Fée,AS Roma,2024,True,exact,100,72,Enzo Le Fée,Roma
9468,634131,Aimar Oroz,CA Osasuna,2022,True,exact,100,82,Aimar Oroz,Osasuna
9469,634131,Aimar Oroz,CA Osasuna,2023,True,exact,100,82,Aimar Oroz,Osasuna
9470,634131,Aimar Oroz,CA Osasuna,2024,True,exact,100,82,Aimar Oroz,Osasuna
9471,634431,Beñat Turrientes,Real Sociedad,2023,True,exact,100,100,Beñat Turrientes,Real Sociedad
9472,634431,Beñat Turrientes,Real Sociedad,2024,True,exact,100,100,Beñat Turrientes,Real Sociedad
9473,635336,Imrân Louza,FC Nantes,2019,True,exact,100,80,Imran Louza,Nantes
9474,635336,Imrân Louza,FC Nantes,2020,True,exact,100,80,Imran Louza,Nantes
9475,635336,Imrân Louza,Watford FC,2021,True,exact,100,82,Imran Louza,Watford
9476,635336,Imrân Louza,FC Lorient,2023,True,exact,100,82,Imran Louza,Lorient
9477,635645,Aurèle Amenda,Eintracht Frankfurt,2024,True,exact,100,64,Aurèle Amenda,Frankfurt
9478,636688,Alejandro Balde,FC Barcelona,2022,True,exact,100,85,Alejandro Balde,Barcelona
9479,636688,Alejandro Balde,FC Barcelona,2023,True,exact,100,85,Alejandro Balde,Barcelona
9480,636688,Alejandro Balde,FC Barcelona,2024,True,exact,100,85,Alejandro Balde,Barcelona
9481,636695,Marc Casadó,FC Barcelona,2024,True,exact,100,85,Marc Casado,Barcelona
9482,636703,Fermín López,FC Barcelona,2023,True,exact,100,85,Fermin López,Barcelona
9483,636703,Fermín López,FC Barcelona,2024,True,exact,100,85,Fermin López,Barcelona
