league,season,team,player,nation,pos,age,born,standard_playing_time_mp,standard_playing_time_starts,standard_playing_time_min,standard_playing_time_90s,standard_performance_gls,standard_performance_ast,standard_performance_g_a,standard_performance_g_pk,standard_performance_pk,standard_performance_pkatt,standard_performance_crdy,standard_performance_crdr,standard_per_90_minutes_gls,standard_per_90_minutes_ast,standard_per_90_minutes_g_a,standard_per_90_minutes_g_pk,standard_per_90_minutes_g_a_pk,fbref_season_label,fbref_stat_type
ESP-La Liga,2021,Celta Vigo,Jeison Murillo,COL,DF,29,1992,19,12,1117,12.4,0,0,0,0,0,0,5,1,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Celta Vigo,Joseph Aidoo,GHA,DF,25,1995,32,30,2637,29.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Celta Vigo,José Fontán,ESP,DF,21,2000,9,3,276,3.1,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Celta Vigo,Kevin Vázquez,ESP,DF,28,1993,17,16,1334,14.8,0,1,1,0,0,0,3,0,0.0,0.07,0.07,0.0,0.07,2021-2022,standard
ESP-La Liga,2021,Celta Vigo,Matías Dituro,ARG,GK,34,1987,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Celta Vigo,Miguel Baeza,ESP,MF,21,2000,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Celta Vigo,Nolito,ESP,MF,34,1986,32,15,1384,15.4,2,0,2,2,0,0,2,0,0.13,0.0,0.13,0.13,0.13,2021-2022,standard
ESP-La Liga,2021,Celta Vigo,Néstor Araujo,MEX,DF,29,1991,34,29,2617,29.1,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Celta Vigo,Okay Yokuşlu,TUR,DF,27,1994,8,1,140,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Celta Vigo,Orbelín Pineda,MEX,"FW,MF",25,1996,7,0,99,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Celta Vigo,Renato Tapia,PER,MF,26,1995,29,13,1412,15.7,0,0,0,0,0,0,10,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Celta Vigo,Santi Mina,ESP,FW,25,1995,33,30,2367,26.3,7,3,10,7,0,1,4,0,0.27,0.11,0.38,0.27,0.38,2021-2022,standard
ESP-La Liga,2021,Celta Vigo,Thiago Galhardo,BRA,FW,32,1989,31,9,1148,12.8,2,2,4,2,0,0,5,0,0.16,0.16,0.31,0.16,0.31,2021-2022,standard
ESP-La Liga,2021,Cádiz,Alberto Perea,ESP,MF,30,1990,18,8,777,8.6,0,1,1,0,0,0,2,0,0.0,0.12,0.12,0.0,0.12,2021-2022,standard
ESP-La Liga,2021,Cádiz,Alfonso Espino,URU,DF,29,1992,37,37,3329,37.0,2,2,4,2,0,0,6,0,0.05,0.05,0.11,0.05,0.11,2021-2022,standard
ESP-La Liga,2021,Cádiz,Anthony Lozano,HON,"FW,MF",28,1993,31,21,1672,18.6,7,2,9,7,0,0,8,0,0.38,0.11,0.48,0.38,0.48,2021-2022,standard
ESP-La Liga,2021,Cádiz,Cala,ESP,DF,31,1989,14,10,947,10.5,0,0,0,0,0,0,8,1,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Cádiz,Carlos Akapo,EQG,DF,28,1993,25,21,1844,20.5,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Cádiz,Chapela,ESP,MF,22,1999,9,4,398,4.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Cádiz,Fali,ESP,"DF,MF",27,1993,28,23,1803,20.0,0,2,2,0,0,0,6,0,0.0,0.1,0.1,0.0,0.1,2021-2022,standard
ESP-La Liga,2021,Cádiz,Fede San Emeterio,ESP,MF,24,1997,12,10,830,9.2,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Cádiz,Florin Andone,ROU,FW,28,1993,5,1,176,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Cádiz,Isaac Carcelen,ESP,"DF,MF",28,1993,25,17,1544,17.2,0,1,1,0,0,0,2,0,0.0,0.06,0.06,0.0,0.06,2021-2022,standard
ESP-La Liga,2021,Cádiz,Iván Alejo,ESP,MF,26,1995,20,11,1065,11.8,2,2,4,2,0,0,7,0,0.17,0.17,0.34,0.17,0.34,2021-2022,standard
ESP-La Liga,2021,Cádiz,Jens Jønsson,DEN,MF,28,1993,22,17,1303,14.5,0,1,1,0,0,0,3,0,0.0,0.07,0.07,0.0,0.07,2021-2022,standard
ESP-La Liga,2021,Cádiz,Jeremías Ledesma,ARG,GK,28,1993,38,38,3420,38.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Cádiz,José Mari,ESP,MF,33,1987,11,4,386,4.3,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Cádiz,Lucas Pérez,ESP,FW,32,1988,15,11,1060,11.8,3,2,5,3,0,0,1,0,0.25,0.17,0.42,0.25,0.42,2021-2022,standard
ESP-La Liga,2021,Cádiz,Luis Hernández,ESP,DF,32,1989,16,15,1366,15.2,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Cádiz,Marcos Mauro López Gutiérrez,ARG,DF,30,1991,3,1,136,1.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Cádiz,Martín,ESP,MF,22,1999,6,1,115,1.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Cádiz,Milutin Osmajić,MNE,FW,22,1999,10,2,257,2.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Cádiz,Oussama Idrissi,MAR,MF,25,1996,12,11,902,10.0,1,1,2,1,0,0,2,0,0.1,0.1,0.2,0.1,0.2,2021-2022,standard
ESP-La Liga,2021,Cádiz,Pedro Benito,ESP,FW,21,2000,1,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Cádiz,Raúl Parra,ESP,DF,21,1999,2,1,88,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Cádiz,Rubén Alcaraz,ESP,MF,30,1991,14,12,1105,12.3,2,0,2,2,0,0,7,0,0.16,0.0,0.16,0.16,0.16,2021-2022,standard
ESP-La Liga,2021,Cádiz,Rubén Sobrino,ESP,"FW,MF",29,1992,33,19,1861,20.7,4,1,5,4,0,0,4,0,0.19,0.05,0.24,0.19,0.24,2021-2022,standard
ESP-La Liga,2021,Cádiz,Salvi,ESP,MF,30,1991,23,17,1395,15.5,2,1,3,2,0,1,3,1,0.13,0.06,0.19,0.13,0.19,2021-2022,standard
ESP-La Liga,2021,Cádiz,Santiago Arzamendia,PAR,MF,23,1998,14,5,469,5.2,1,0,1,1,0,0,2,0,0.19,0.0,0.19,0.19,0.19,2021-2022,standard
ESP-La Liga,2021,Cádiz,Tomás Alarcón,CHI,MF,22,1999,23,16,1425,15.8,0,1,1,0,0,0,5,0,0.0,0.06,0.06,0.0,0.06,2021-2022,standard
ESP-La Liga,2021,Cádiz,Varazdat Haroyan,ARM,DF,28,1992,17,16,1437,16.0,1,0,1,1,0,0,9,0,0.06,0.0,0.06,0.06,0.06,2021-2022,standard
ESP-La Liga,2021,Cádiz,Víctor Chust,ESP,DF,21,2000,25,20,1830,20.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Cádiz,Álex Fernández,ESP,MF,28,1992,32,22,2051,22.8,3,2,5,2,1,2,2,0,0.13,0.09,0.22,0.09,0.18,2021-2022,standard
ESP-La Liga,2021,Cádiz,Álvaro Bastida,ESP,MF,17,2004,6,2,197,2.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Cádiz,Álvaro Jiménez,ESP,MF,26,1995,9,1,234,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Cádiz,Álvaro Negredo,ESP,FW,35,1985,34,24,2157,24.0,7,2,9,5,2,3,3,0,0.29,0.08,0.38,0.21,0.29,2021-2022,standard
ESP-La Liga,2021,Elche,Antonio Barragán,ESP,DF,34,1987,16,12,1020,11.3,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Elche,Darío Benedetto,ARG,FW,31,1990,14,6,590,6.6,2,1,3,2,0,0,1,0,0.31,0.15,0.46,0.31,0.46,2021-2022,standard
ESP-La Liga,2021,Elche,Diego González,ESP,DF,26,1995,28,19,1793,19.9,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Elche,Enzo Roco,CHI,DF,28,1992,30,29,2552,28.4,1,0,1,1,0,0,10,0,0.04,0.0,0.04,0.04,0.04,2021-2022,standard
ESP-La Liga,2021,Elche,Ezequiel Ponce,ARG,FW,24,1997,13,5,667,7.4,1,0,1,1,0,0,1,1,0.13,0.0,0.13,0.13,0.13,2021-2022,standard
ESP-La Liga,2021,Elche,Fidel,ESP,MF,31,1989,33,29,2261,25.1,5,6,11,4,1,1,9,0,0.2,0.24,0.44,0.16,0.4,2021-2022,standard
ESP-La Liga,2021,Elche,Gerard Gumbau,ESP,MF,26,1994,31,20,1890,21.0,0,4,4,0,0,0,8,1,0.0,0.19,0.19,0.0,0.19,2021-2022,standard
ESP-La Liga,2021,Elche,Gonzalo Verdú,ESP,DF,32,1988,19,16,1397,15.5,0,0,0,0,0,0,11,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Elche,Guido Carrillo,ARG,FW,30,1991,29,11,1168,13.0,2,0,2,2,0,0,3,0,0.15,0.0,0.15,0.15,0.15,2021-2022,standard
ESP-La Liga,2021,Elche,Helibelton Palacios,COL,DF,28,1993,26,22,1931,21.5,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Elche,Iván Marcone,ARG,MF,31,1990,20,10,809,9.0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Elche,Javier Pastore,ARG,MF,32,1989,13,6,525,5.8,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Elche,Johan Mojica,COL,"DF,MF",28,1992,33,32,2855,31.7,2,5,7,2,0,0,4,1,0.06,0.16,0.22,0.06,0.22,2021-2022,standard
ESP-La Liga,2021,Elche,John Donald,ESP,DF,20,2000,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Elche,Josan,ESP,"MF,DF",31,1989,31,10,1211,13.5,2,3,5,2,0,0,2,0,0.15,0.22,0.37,0.15,0.37,2021-2022,standard
ESP-La Liga,2021,Elche,Josema,ESP,DF,25,1996,6,1,183,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Elche,Kike Pérez,ESP,"MF,FW",24,1997,12,5,519,5.8,2,0,2,2,0,0,1,0,0.35,0.0,0.35,0.35,0.35,2021-2022,standard
ESP-La Liga,2021,Elche,Kiko Casilla,ESP,GK,34,1986,14,14,1260,14.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Elche,Lucas Boyé,ARG,FW,25,1996,24,22,1713,19.0,7,3,10,7,0,0,3,0,0.37,0.16,0.53,0.37,0.53,2021-2022,standard
ESP-La Liga,2021,Elche,Lucas Olaza,URU,"DF,MF",27,1994,5,3,295,3.3,1,0,1,1,0,0,1,0,0.31,0.0,0.31,0.31,0.31,2021-2022,standard
ESP-La Liga,2021,Elche,Lucas Pérez,ESP,FW,32,1988,18,16,1266,14.1,2,1,3,2,0,0,0,0,0.14,0.07,0.21,0.14,0.21,2021-2022,standard
ESP-La Liga,2021,Elche,Omar Mascarell,EQG,MF,28,1993,32,30,2493,27.7,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Elche,Pablo Piatti,ARG,MF,32,1989,10,3,312,3.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Elche,Pedro Bigas,ESP,DF,30,1990,19,19,1551,17.2,1,0,1,1,0,0,6,0,0.06,0.0,0.06,0.06,0.06,2021-2022,standard
ESP-La Liga,2021,Elche,Pere Milla,ESP,"FW,MF",28,1992,32,17,1644,18.3,8,3,11,8,0,0,4,0,0.44,0.16,0.6,0.44,0.6,2021-2022,standard
ESP-La Liga,2021,Elche,Raúl Guti,ESP,MF,24,1996,31,17,1627,18.1,0,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Elche,Tete Morente,ESP,MF,24,1996,32,18,1632,18.1,3,3,6,3,0,0,4,0,0.17,0.17,0.33,0.17,0.33,2021-2022,standard
ESP-La Liga,2021,Elche,Édgar Badía,ESP,GK,29,1992,24,24,2160,24.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Espanyol,Adri Embarba,ESP,"MF,FW",29,1992,32,24,1986,22.1,0,2,2,0,0,0,4,0,0.0,0.09,0.09,0.0,0.09,2021-2022,standard
ESP-La Liga,2021,Espanyol,Adrià Pedrosa,ESP,DF,23,1998,31,31,2720,30.2,1,1,2,1,0,0,8,0,0.03,0.03,0.07,0.03,0.07,2021-2022,standard
ESP-La Liga,2021,Espanyol,Aleix Vidal,ESP,"DF,MF",31,1989,31,21,1901,21.1,2,0,2,2,0,0,10,0,0.09,0.0,0.09,0.09,0.09,2021-2022,standard
ESP-La Liga,2021,Espanyol,Daniel Villahermosa,ESP,MF,20,2001,1,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Espanyol,David López,ESP,"MF,DF",31,1989,18,8,743,8.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Espanyol,Diego López,ESP,GK,39,1981,36,36,3177,35.3,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Espanyol,Dídac Vilà,ESP,DF,32,1989,9,1,203,2.3,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Espanyol,Fernando Calero,ESP,DF,25,1995,16,13,1090,12.1,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Espanyol,Fran Mérida,ESP,MF,31,1990,10,3,266,3.0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Espanyol,Gori,ESP,MF,19,2002,1,0,9,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Espanyol,Javi Puado,ESP,"MF,FW",23,1998,30,26,2245,24.9,4,1,5,4,0,0,5,0,0.16,0.04,0.2,0.16,0.2,2021-2022,standard
ESP-La Liga,2021,Espanyol,Joan García,ESP,GK,20,2001,2,1,108,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Espanyol,Jofre,ESP,MF,20,2001,3,0,20,0.2,0,1,1,0,0,0,0,0,0.0,4.5,4.5,0.0,4.5,2021-2022,standard
ESP-La Liga,2021,Espanyol,Keidi Bare,ALB,MF,23,1997,25,18,1481,16.5,1,1,2,1,0,0,9,0,0.06,0.06,0.12,0.06,0.12,2021-2022,standard
ESP-La Liga,2021,Espanyol,Landry Dimata,BEL,FW,23,1997,17,4,541,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Espanyol,Leandro Cabrera,URU,DF,30,1991,37,37,3330,37.0,2,0,2,2,0,0,7,0,0.05,0.0,0.05,0.05,0.05,2021-2022,standard
ESP-La Liga,2021,Espanyol,Lluís Recasens,ESP,DF,19,2002,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Espanyol,Loren Morón,ESP,"FW,MF",27,1993,21,4,563,6.3,1,0,1,1,0,0,0,0,0.16,0.0,0.16,0.16,0.16,2021-2022,standard
ESP-La Liga,2021,Espanyol,Luca Koleosho,ITA,MF,16,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Espanyol,Manu Morlanes,ESP,MF,22,1999,27,11,1144,12.7,2,0,2,2,0,0,6,1,0.16,0.0,0.16,0.16,0.16,2021-2022,standard
ESP-La Liga,2021,Espanyol,Miguel Juan Llambrich,ESP,DF,25,1996,2,1,70,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Espanyol,Nico Ribaudo,ESP,"MF,FW",20,2001,31,7,1116,12.4,2,0,2,2,0,0,5,1,0.16,0.0,0.16,0.16,0.16,2021-2022,standard
ESP-La Liga,2021,Espanyol,Oier Olazábal,ESP,GK,31,1989,2,1,135,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Espanyol,Raúl de Tomás,ESP,FW,26,1994,34,33,2914,32.4,17,3,20,12,5,5,7,2,0.53,0.09,0.62,0.37,0.46,2021-2022,standard
ESP-La Liga,2021,Espanyol,Rubén,ESP,DF,20,2001,4,1,150,1.7,0,1,1,0,0,0,0,0,0.0,0.6,0.6,0.0,0.6,2021-2022,standard
ESP-La Liga,2021,Espanyol,Sergi Darder,ESP,MF,27,1993,36,36,3125,34.7,3,9,12,3,0,0,4,0,0.09,0.26,0.35,0.09,0.35,2021-2022,standard
ESP-La Liga,2021,Espanyol,Sergi Gómez,ESP,DF,29,1992,31,31,2720,30.2,1,2,3,1,0,0,1,1,0.03,0.07,0.1,0.03,0.1,2021-2022,standard
ESP-La Liga,2021,Espanyol,Tonny Vilhena,NED,"MF,FW",26,1995,17,13,928,10.3,1,1,2,1,0,0,4,0,0.1,0.1,0.19,0.1,0.19,2021-2022,standard
ESP-La Liga,2021,Espanyol,Victor Gomez,ESP,"DF,MF",21,2000,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Espanyol,Wu Lei,CHN,"MF,FW",29,1991,23,4,474,5.3,1,0,1,1,0,0,0,0,0.19,0.0,0.19,0.19,0.19,2021-2022,standard
ESP-La Liga,2021,Espanyol,Yangel Herrera,VEN,MF,23,1998,23,19,1645,18.3,1,1,2,1,0,0,7,1,0.05,0.05,0.11,0.05,0.11,2021-2022,standard
ESP-La Liga,2021,Espanyol,Álvaro Vadillo,ESP,"FW,MF",26,1994,3,0,7,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Espanyol,Óscar Gil,ESP,DF,24,1997,22,20,1688,18.8,0,2,2,0,0,0,7,0,0.0,0.11,0.11,0.0,0.11,2021-2022,standard
ESP-La Liga,2021,Espanyol,Óscar Melendo,ESP,MF,23,1997,21,14,990,11.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Getafe,Allan Nyom,CMR,DF,33,1988,5,3,244,2.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Getafe,Borja Mayoral,ESP,FW,24,1997,18,11,1044,11.6,6,1,7,5,1,1,3,0,0.52,0.09,0.6,0.43,0.52,2021-2022,standard
ESP-La Liga,2021,Getafe,Carles Aleñá,ESP,MF,23,1998,33,30,2320,25.8,1,2,3,1,0,0,6,1,0.04,0.08,0.12,0.04,0.12,2021-2022,standard
ESP-La Liga,2021,Getafe,Chema,ESP,MF,29,1992,1,1,45,0.5,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Getafe,Damián Suárez,URU,"DF,MF",33,1988,35,31,2711,30.1,0,3,3,0,0,0,13,0,0.0,0.1,0.1,0.0,0.1,2021-2022,standard
ESP-La Liga,2021,Getafe,Darío Poveda,ESP,FW,24,1997,15,3,380,4.2,1,0,1,1,0,0,0,0,0.24,0.0,0.24,0.24,0.24,2021-2022,standard
ESP-La Liga,2021,Getafe,David Soria,ESP,GK,28,1993,38,38,3414,37.9,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Getafe,David Timor,ESP,MF,31,1989,7,3,341,3.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Getafe,Diego Conde,ESP,GK,22,1998,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Getafe,Djené,TOG,DF,29,1991,35,35,3115,34.6,0,1,1,0,0,0,11,1,0.0,0.03,0.03,0.0,0.03,2021-2022,standard
ESP-La Liga,2021,Getafe,Emmanuel Amankwaa Akurugu,GHA,MF,19,2001,3,1,79,0.9,0,1,1,0,0,0,0,0,0.0,1.14,1.14,0.0,1.14,2021-2022,standard
ESP-La Liga,2021,Getafe,Enes Ünal,TUR,FW,24,1997,37,33,2798,31.1,16,1,17,14,2,4,8,0,0.51,0.03,0.55,0.45,0.48,2021-2022,standard
ESP-La Liga,2021,Getafe,Erick Cabaco,URU,DF,26,1995,10,5,403,4.5,0,1,1,0,0,0,4,1,0.0,0.22,0.22,0.0,0.22,2021-2022,standard
ESP-La Liga,2021,Getafe,Florentino Luís,POR,MF,21,1999,22,9,992,11.0,0,1,1,0,0,0,2,0,0.0,0.09,0.09,0.0,0.09,2021-2022,standard
ESP-La Liga,2021,Getafe,Gonzalo Villar,ESP,MF,23,1998,10,2,298,3.3,0,1,1,0,0,0,0,0,0.0,0.3,0.3,0.0,0.3,2021-2022,standard
ESP-La Liga,2021,Getafe,Hugo Duro,ESP,FW,21,1999,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Getafe,Iglesias,ESP,"DF,MF",23,1998,20,7,719,8.0,0,1,1,0,0,0,1,0,0.0,0.13,0.13,0.0,0.13,2021-2022,standard
ESP-La Liga,2021,Getafe,Jaime Mata,ESP,FW,32,1988,22,4,672,7.5,1,0,1,1,0,0,7,0,0.13,0.0,0.13,0.13,0.13,2021-2022,standard
ESP-La Liga,2021,Getafe,Jakub Jankto,CZE,"MF,DF",25,1996,14,6,587,6.5,0,2,2,0,0,0,1,1,0.0,0.31,0.31,0.0,0.31,2021-2022,standard
ESP-La Liga,2021,Getafe,Jonathan Silva,ARG,DF,27,1994,9,1,226,2.5,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Getafe,Jorge Cuenca,ESP,DF,21,1999,32,31,2683,29.8,1,0,1,1,0,0,6,2,0.03,0.0,0.03,0.03,0.03,2021-2022,standard
ESP-La Liga,2021,Getafe,José Juan Macías,MEX,FW,21,1999,7,2,201,2.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Getafe,Marc Cucurella,ESP,"DF,MF",23,1998,1,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Getafe,Mathías Olivera,URU,"DF,MF",23,1997,32,32,2803,31.1,1,3,4,1,0,0,10,0,0.03,0.1,0.13,0.03,0.13,2021-2022,standard
ESP-La Liga,2021,Getafe,Mauro Arambarri,URU,MF,25,1995,31,31,2663,29.6,0,5,5,0,0,0,13,0,0.0,0.17,0.17,0.0,0.17,2021-2022,standard
ESP-La Liga,2021,Getafe,Nemanja Maksimović,SRB,MF,26,1995,35,34,2936,32.6,1,2,3,1,0,0,5,0,0.03,0.06,0.09,0.03,0.09,2021-2022,standard
ESP-La Liga,2021,Getafe,Okay Yokuşlu,TUR,"DF,MF",27,1994,11,5,465,5.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Getafe,Sandro Ramírez,ESP,FW,26,1995,29,19,1462,16.2,3,0,3,3,0,0,7,0,0.18,0.0,0.18,0.18,0.18,2021-2022,standard
ESP-La Liga,2021,Getafe,Stefan Mitrović,SRB,DF,31,1990,32,31,2667,29.6,1,0,1,1,0,0,8,1,0.03,0.0,0.03,0.03,0.03,2021-2022,standard
ESP-La Liga,2021,Getafe,Vitolo,ESP,MF,31,1989,7,1,221,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Getafe,Óscar Rodríguez Arnaiz,ESP,"MF,FW",23,1998,18,9,943,10.5,0,1,1,0,0,0,2,0,0.0,0.1,0.1,0.0,0.1,2021-2022,standard
ESP-La Liga,2021,Granada,Aarón Escandell,ESP,GK,25,1995,4,3,284,3.2,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Granada,Adrián Butzke,ESP,FW,22,1999,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Granada,Alberto Soro,ESP,"MF,FW",22,1999,16,7,578,6.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Granada,Antonio Puertas,ESP,"MF,FW",29,1992,33,25,2261,25.1,6,1,7,6,0,0,4,0,0.24,0.04,0.28,0.24,0.28,2021-2022,standard
ESP-La Liga,2021,Granada,Barcia,ESP,DF,20,2000,1,1,75,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ESP-La Liga,2021,Granada,Carlos Bacca,COL,FW,34,1986,17,4,513,5.7,0,1,1,0,0,0,3,0,0.0,0.18,0.18,0.0,0.18,2021-2022,standard
ESP-La Liga,2021,Granada,Carlos Neva,ESP,DF,25,1996,26,24,2108,23.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
