league,season,team,player,nation,pos,age,born,misc_90s,misc_performance_crdy,misc_performance_crdr,misc_performance_2crdy,misc_performance_fls,misc_performance_fld,misc_performance_off,misc_performance_crs,misc_performance_int,misc_performance_tklw,misc_performance_pkwon,misc_performance_pkcon,misc_performance_og,fbref_season_label,fbref_stat_type
ITA-Serie A,2022,Milan,Malick Thiaw,GER,DF,20,2001,15.1,5,0,0,13,7,1,2,13,26,,,0,2022-2023,misc
ITA-Serie A,2022,Milan,Marko Lazetić,SRB,FW,18,2004,0.1,1,0,0,0,0,0,0,0,0,,,0,2022-2023,misc
ITA-Serie A,2022,Milan,Matteo Gabbia,ITA,DF,22,1999,6.8,2,0,0,8,1,0,2,4,9,,,0,2022-2023,misc
ITA-Serie A,2022,Milan,Mike Maignan,FRA,GK,27,1995,22.0,0,0,0,0,3,0,0,1,0,,,0,2022-2023,misc
ITA-Serie A,2022,Milan,Olivier Giroud,FRA,FW,35,1986,23.8,8,1,1,39,24,16,5,1,5,,,0,2022-2023,misc
ITA-Serie A,2022,Milan,Pierre Kalulu,FRA,DF,22,2000,28.3,4,0,0,24,23,2,27,41,40,,,0,2022-2023,misc
ITA-Serie A,2022,Milan,Rade Krunić,BIH,MF,28,1993,18.4,8,0,0,16,19,0,3,14,27,,,0,2022-2023,misc
ITA-Serie A,2022,Milan,Rafael Leão,POR,MF,23,1999,26.9,7,1,1,20,30,10,71,13,7,,,0,2022-2023,misc
ITA-Serie A,2022,Milan,Sandro Tonali,ITA,MF,22,2000,30.1,7,0,0,35,32,5,130,24,44,,,0,2022-2023,misc
ITA-Serie A,2022,Milan,Sergiño Dest,USA,DF,21,2000,3.7,0,0,0,6,4,0,4,3,5,,,0,2022-2023,misc
ITA-Serie A,2022,Milan,Simon Kjær,DEN,DF,33,1989,11.2,4,0,0,8,1,0,2,9,9,,,0,2022-2023,misc
ITA-Serie A,2022,Milan,Theo Hernández,FRA,"DF,MF",24,1997,30.8,7,0,0,22,57,2,91,18,26,,,1,2022-2023,misc
ITA-Serie A,2022,Milan,Tiemoué Bakayoko,FRA,MF,27,1994,0.5,0,0,0,3,1,0,0,0,5,,,0,2022-2023,misc
ITA-Serie A,2022,Milan,Tommaso Pobega,ITA,MF,23,1999,9.8,4,0,0,30,5,0,5,8,16,,,0,2022-2023,misc
ITA-Serie A,2022,Milan,Yacine Adli,FRA,MF,22,2000,1.6,1,0,0,4,1,1,6,1,3,,,0,2022-2023,misc
ITA-Serie A,2022,Milan,Zlatan Ibrahimović,SWE,FW,40,1981,1.6,0,0,0,2,1,0,0,0,0,,,0,2022-2023,misc
ITA-Serie A,2022,Monza,Alessio Cragno,ITA,GK,28,1994,1.0,0,0,0,0,0,0,0,0,0,,,0,2022-2023,misc
ITA-Serie A,2022,Monza,Andrea Barberis,ITA,MF,28,1993,3.8,0,0,0,1,2,0,4,8,3,,,0,2022-2023,misc
ITA-Serie A,2022,Monza,Andrea Carboni,ITA,DF,21,2001,1.9,0,0,0,1,1,0,5,3,2,,,0,2022-2023,misc
ITA-Serie A,2022,Monza,Andrea Colpani,ITA,MF,23,1999,10.5,1,0,0,22,26,0,33,3,8,,,0,2022-2023,misc
ITA-Serie A,2022,Monza,Andrea Petagna,ITA,FW,27,1995,18.5,2,0,0,29,30,10,2,3,5,,,0,2022-2023,misc
ITA-Serie A,2022,Monza,Andrea Ranocchia,ITA,DF,34,1988,0.5,0,0,0,2,0,0,0,0,2,,,0,2022-2023,misc
ITA-Serie A,2022,Monza,Armando Izzo,ITA,DF,30,1992,27.4,10,0,0,43,45,1,7,46,48,,,0,2022-2023,misc
ITA-Serie A,2022,Monza,Carlos Augusto,BRA,MF,23,1999,34.3,4,0,0,41,20,6,53,24,38,,,0,2022-2023,misc
ITA-Serie A,2022,Monza,Christian Gytkjær,DEN,FW,32,1990,6.2,0,0,0,11,6,10,1,0,2,,,0,2022-2023,misc
ITA-Serie A,2022,Monza,Dany Mota,POR,"FW,MF",24,1998,21.2,2,0,0,20,33,13,45,6,7,,,0,2022-2023,misc
ITA-Serie A,2022,Monza,Filippo Ranocchia,ITA,"MF,FW",21,2001,5.9,1,0,0,7,12,0,12,4,6,,,0,2022-2023,misc
ITA-Serie A,2022,Monza,Franco Carboni,ITA,MF,19,2003,0.7,0,0,0,2,0,0,9,1,1,,,0,2022-2023,misc
ITA-Serie A,2022,Monza,Gianluca Caprari,ITA,"MF,FW",29,1993,27.1,7,0,0,34,50,9,77,8,7,,,0,2022-2023,misc
ITA-Serie A,2022,Monza,Giulio Donati,ITA,"DF,MF",32,1990,4.7,4,2,1,7,5,0,9,5,2,,,0,2022-2023,misc
ITA-Serie A,2022,Monza,Luca Caldirola,ITA,DF,31,1991,26.1,6,0,0,31,26,0,5,28,14,,,0,2022-2023,misc
ITA-Serie A,2022,Monza,Luca Marrone,ITA,DF,32,1990,1.5,0,0,0,1,2,0,0,0,0,,,0,2022-2023,misc
ITA-Serie A,2022,Monza,Marco D'Alessandro,ITA,MF,31,1991,3.2,2,0,0,6,9,1,13,1,5,,,0,2022-2023,misc
ITA-Serie A,2022,Monza,Marlon,BRA,DF,26,1995,17.7,7,1,0,23,6,1,5,17,22,,,1,2022-2023,misc
ITA-Serie A,2022,Monza,Matteo Pessina,ITA,MF,25,1997,32.6,6,0,0,41,53,1,36,38,36,,,0,2022-2023,misc
ITA-Serie A,2022,Monza,Mattia Valoti,ITA,"MF,FW",28,1993,5.0,1,0,0,16,12,2,2,3,10,,,0,2022-2023,misc
ITA-Serie A,2022,Monza,Michele Di Gregorio,ITA,GK,25,1997,37.0,0,0,0,0,3,0,0,4,0,,,0,2022-2023,misc
ITA-Serie A,2022,Monza,Nicolò Rovella,ITA,MF,20,2001,19.3,5,1,0,26,21,2,28,37,29,,,0,2022-2023,misc
ITA-Serie A,2022,Monza,Pablo Marí,ESP,DF,28,1993,27.6,4,0,0,31,8,1,1,29,20,,,0,2022-2023,misc
ITA-Serie A,2022,Monza,Patrick Ciurria,ITA,MF,27,1995,30.6,4,0,0,32,41,8,97,5,18,,,0,2022-2023,misc
ITA-Serie A,2022,Monza,Pepín,EQG,MF,25,1996,12.5,4,0,0,19,12,0,11,14,19,,,0,2022-2023,misc
ITA-Serie A,2022,Monza,Salvatore Molina,ITA,MF,30,1992,2.5,1,0,0,4,3,0,14,1,5,,,0,2022-2023,misc
ITA-Serie A,2022,Monza,Samuele Birindelli,ITA,MF,23,1999,15.6,8,0,0,15,14,2,70,16,20,,,0,2022-2023,misc
ITA-Serie A,2022,Monza,Samuele Vignato,ITA,MF,18,2004,0.7,0,0,0,0,0,0,2,0,0,,,0,2022-2023,misc
ITA-Serie A,2022,Monza,Stefano Sensi,ITA,MF,26,1995,18.0,8,0,0,18,50,2,49,18,24,,,0,2022-2023,misc
ITA-Serie A,2022,Monza,Valentin Antov,BUL,DF,21,2000,3.4,2,0,0,4,2,0,2,5,5,,,0,2022-2023,misc
ITA-Serie A,2022,Monza,Warren Bondo,FRA,MF,18,2003,0.7,1,0,0,2,3,0,0,0,0,,,0,2022-2023,misc
ITA-Serie A,2022,Napoli,Adam Ounas,ALG,"FW,MF",25,1996,0.2,0,0,0,0,0,0,0,1,0,,,0,2022-2023,misc
ITA-Serie A,2022,Napoli,Alessandro Zanoli,ITA,MF,21,2000,0.1,0,0,0,0,0,0,1,0,0,,,0,2022-2023,misc
ITA-Serie A,2022,Napoli,Alessio Zerbin,ITA,"MF,FW",23,1999,2.2,1,0,0,8,6,1,1,1,5,,,0,2022-2023,misc
ITA-Serie A,2022,Napoli,Alex Meret,ITA,GK,25,1997,34.0,0,0,0,0,0,0,0,0,0,,,0,2022-2023,misc
ITA-Serie A,2022,Napoli,Amir Rrahmani,KVX,DF,28,1994,27.2,2,0,0,23,12,1,1,14,17,,,0,2022-2023,misc
ITA-Serie A,2022,Napoli,Andre-Frank Zambo Anguissa,CMR,MF,26,1995,33.9,3,0,0,44,47,2,24,49,31,,,0,2022-2023,misc
ITA-Serie A,2022,Napoli,Bartosz Bereszyński,POL,DF,30,1992,1.8,1,0,0,3,2,0,0,3,2,,,0,2022-2023,misc
ITA-Serie A,2022,Napoli,Diego Demme,GER,MF,30,1991,1.6,0,0,0,2,3,0,0,1,0,,,0,2022-2023,misc
ITA-Serie A,2022,Napoli,Elif Elmas,MKD,"MF,FW",22,1999,18.1,5,0,0,22,14,4,31,8,17,,,0,2022-2023,misc
ITA-Serie A,2022,Napoli,Giacomo Raspadori,ITA,"FW,MF",22,2000,10.1,1,0,0,7,12,1,32,4,7,,,0,2022-2023,misc
ITA-Serie A,2022,Napoli,Gianluca Gaetano,ITA,MF,22,2000,0.8,0,0,0,2,1,0,1,1,3,,,0,2022-2023,misc
ITA-Serie A,2022,Napoli,Giovanni Di Lorenzo,ITA,DF,28,1993,36.2,2,0,0,32,36,4,88,29,29,,,0,2022-2023,misc
ITA-Serie A,2022,Napoli,Giovanni Simeone,ARG,FW,27,1995,4.5,1,0,0,7,9,1,2,1,3,,,0,2022-2023,misc
ITA-Serie A,2022,Napoli,Hirving Lozano,MEX,"FW,MF",27,1995,17.8,3,0,0,27,31,4,73,15,14,,,0,2022-2023,misc
ITA-Serie A,2022,Napoli,Juan Jesus,BRA,DF,31,1991,10.4,2,0,0,10,5,0,0,11,11,,,0,2022-2023,misc
ITA-Serie A,2022,Napoli,Karim Zedadka,FRA,MF,22,2000,0.2,0,0,0,0,4,0,1,0,0,,,0,2022-2023,misc
ITA-Serie A,2022,Napoli,Khvicha Kvaratskhelia,GEO,FW,21,2001,28.0,1,0,0,20,45,6,75,5,26,,,0,2022-2023,misc
ITA-Serie A,2022,Napoli,Kim Min-jae,KOR,DF,25,1996,33.9,5,0,0,30,7,0,6,42,34,,,0,2022-2023,misc
ITA-Serie A,2022,Napoli,Leo Østigård,NOR,DF,22,1999,4.7,1,0,0,2,4,0,0,6,1,,,0,2022-2023,misc
ITA-Serie A,2022,Napoli,Mathías Olivera,URU,DF,24,1997,18.3,2,0,0,21,25,2,19,21,24,,,0,2022-2023,misc
ITA-Serie A,2022,Napoli,Matteo Politano,ITA,FW,28,1993,13.0,1,0,0,11,22,1,82,7,11,,,0,2022-2023,misc
ITA-Serie A,2022,Napoli,Mário Rui,POR,DF,31,1991,19.4,2,1,0,19,31,0,111,15,21,,,0,2022-2023,misc
ITA-Serie A,2022,Napoli,Pierluigi Gollini,ITA,GK,27,1995,4.0,0,0,0,0,0,0,0,0,0,,,0,2022-2023,misc
ITA-Serie A,2022,Napoli,Piotr Zieliński,POL,MF,28,1994,25.4,3,0,0,21,35,2,110,13,10,,,0,2022-2023,misc
ITA-Serie A,2022,Napoli,Stanislav Lobotka,SVK,MF,27,1994,34.5,2,0,0,24,55,0,2,23,47,,,0,2022-2023,misc
ITA-Serie A,2022,Napoli,Tanguy Ndombele,FRA,MF,25,1996,9.0,5,0,0,15,23,0,1,6,8,,,0,2022-2023,misc
ITA-Serie A,2022,Napoli,Victor Osimhen,NGA,FW,23,1998,28.5,4,0,0,40,39,31,19,5,6,,,0,2022-2023,misc
ITA-Serie A,2022,Roma,Andrea Belotti,ITA,FW,28,1993,12.7,0,0,0,21,35,7,6,3,5,,,0,2022-2023,misc
ITA-Serie A,2022,Roma,Benjamin Tahirovic,BIH,MF,19,2003,3.9,1,0,0,5,2,0,5,2,5,,,0,2022-2023,misc
ITA-Serie A,2022,Roma,Bryan Cristante,ITA,MF,27,1995,32.6,8,1,0,51,19,2,10,17,64,,,0,2022-2023,misc
ITA-Serie A,2022,Roma,Chris Smalling,ENG,DF,32,1989,31.2,7,0,0,18,14,1,1,43,15,,,0,2022-2023,misc
ITA-Serie A,2022,Roma,Cristian Volpato,AUS,MF,18,2003,2.5,0,0,0,7,6,0,9,3,2,,,0,2022-2023,misc
ITA-Serie A,2022,Roma,Diego Llorente,ESP,DF,28,1993,6.4,0,0,0,9,3,0,0,10,7,,,0,2022-2023,misc
ITA-Serie A,2022,Roma,Edoardo Bove,ITA,"MF,DF",20,2002,11.0,2,0,0,24,23,1,9,8,19,,,0,2022-2023,misc
ITA-Serie A,2022,Roma,Eldor Shomurodov,UZB,FW,27,1995,1.3,0,0,0,1,2,2,0,1,0,,,0,2022-2023,misc
ITA-Serie A,2022,Roma,Filippo Missori,ITA,"MF,DF",18,2004,2.0,1,0,0,4,0,0,2,4,3,,,0,2022-2023,misc
ITA-Serie A,2022,Roma,Georginio Wijnaldum,NED,MF,31,1990,8.5,0,0,0,3,9,1,4,3,3,,,0,2022-2023,misc
ITA-Serie A,2022,Roma,Gianluca Mancini,ITA,DF,26,1996,31.8,7,0,0,39,25,2,27,43,18,,,0,2022-2023,misc
ITA-Serie A,2022,Roma,Jordan Majchrzak,POL,FW,17,2004,0.2,0,0,0,0,0,0,0,0,0,,,0,2022-2023,misc
ITA-Serie A,2022,Roma,Leonardo Spinazzola,ITA,MF,29,1993,18.4,3,0,0,13,13,1,57,9,7,,,0,2022-2023,misc
ITA-Serie A,2022,Roma,Lorenzo Pellegrini,ITA,MF,26,1996,28.3,5,0,0,25,57,5,160,26,30,,,0,2022-2023,misc
ITA-Serie A,2022,Roma,Marash Kumbulla,ALB,DF,22,2000,2.9,1,1,0,3,5,0,0,4,3,,,0,2022-2023,misc
ITA-Serie A,2022,Roma,Matías Viña,URU,MF,24,1997,0.6,0,0,0,4,1,0,2,2,1,,,0,2022-2023,misc
ITA-Serie A,2022,Roma,Mile Svilar,SRB,GK,22,1999,3.0,1,0,0,0,0,0,0,0,0,,,0,2022-2023,misc
ITA-Serie A,2022,Roma,Mohamed Camara,GUI,MF,25,1997,7.7,3,0,0,15,7,0,6,10,10,,,0,2022-2023,misc
ITA-Serie A,2022,Roma,Nemanja Matić,SRB,MF,33,1988,20.6,5,0,0,19,17,1,12,25,28,,,0,2022-2023,misc
ITA-Serie A,2022,Roma,Niccolò Pisilli,ITA,MF,17,2004,0.0,0,0,0,0,0,0,0,0,0,,,0,2022-2023,misc
ITA-Serie A,2022,Roma,Nicola Zalewski,POL,"MF,DF",20,2002,24.4,3,0,0,22,51,1,75,29,25,,,0,2022-2023,misc
ITA-Serie A,2022,Roma,Nicolò Zaniolo,ITA,"MF,FW",23,1999,9.9,4,0,0,22,32,4,20,2,5,,,0,2022-2023,misc
ITA-Serie A,2022,Roma,Ola Solbakken,NOR,"MF,FW",23,1998,5.6,2,0,0,6,7,0,12,2,2,,,0,2022-2023,misc
ITA-Serie A,2022,Roma,Paulo Dybala,ARG,"MF,FW",28,1993,19.3,5,0,0,10,56,5,84,7,4,,,0,2022-2023,misc
ITA-Serie A,2022,Roma,Rick Karsdorp,NED,MF,27,1995,7.9,0,0,0,4,0,1,14,7,13,,,0,2022-2023,misc
ITA-Serie A,2022,Roma,Roger Ibanez,BRA,DF,23,1998,31.1,11,1,1,44,48,0,1,67,35,,,1,2022-2023,misc
ITA-Serie A,2022,Roma,Rui Patrício,POR,GK,34,1988,35.0,1,0,0,1,0,0,0,2,1,,,0,2022-2023,misc
ITA-Serie A,2022,Roma,Stephan El Shaarawy,ITA,MF,29,1992,16.9,3,0,0,16,18,9,23,13,9,,,0,2022-2023,misc
ITA-Serie A,2022,Roma,Tammy Abraham,ENG,FW,24,1997,24.3,2,0,0,34,48,11,11,3,10,,,0,2022-2023,misc
ITA-Serie A,2022,Roma,Zeki Çelik,TUR,"MF,DF",25,1997,16.7,7,1,1,26,6,2,42,16,21,,,0,2022-2023,misc
ITA-Serie A,2022,Salernitana,Antonio Candreva,ITA,MF,35,1987,30.3,3,1,1,7,36,10,221,18,8,,,0,2022-2023,misc
ITA-Serie A,2022,Salernitana,Antonio Iervolino,ITA,MF,19,2003,0.1,0,0,0,0,1,0,0,0,0,,,0,2022-2023,misc
ITA-Serie A,2022,Salernitana,Boulaye Dia,SEN,"FW,MF",25,1996,28.0,4,0,0,28,43,13,6,8,5,,,0,2022-2023,misc
ITA-Serie A,2022,Salernitana,Diego Valencia,CHI,"FW,MF",22,2000,2.6,1,0,0,8,6,0,5,1,4,,,0,2022-2023,misc
ITA-Serie A,2022,Salernitana,Domagoj Bradarić,CRO,"MF,DF",22,1999,25.0,5,0,0,17,20,4,68,20,20,,,0,2022-2023,misc
ITA-Serie A,2022,Salernitana,Domen Črnigoj,SVN,MF,26,1995,3.3,1,0,0,6,2,0,0,10,3,,,0,2022-2023,misc
ITA-Serie A,2022,Salernitana,Dylan Bronn,TUN,DF,27,1995,18.7,5,1,0,28,10,0,7,20,18,,,0,2022-2023,misc
ITA-Serie A,2022,Salernitana,Emil Bohinen,NOR,MF,23,1999,9.2,0,0,0,15,13,1,3,21,14,,,0,2022-2023,misc
ITA-Serie A,2022,Salernitana,Erik Botheim,NOR,"MF,FW",22,2000,9.6,2,0,0,12,11,3,5,0,7,,,0,2022-2023,misc
ITA-Serie A,2022,Salernitana,Federico Bonazzoli,ITA,FW,25,1997,12.4,1,0,0,18,32,6,4,3,3,,,0,2022-2023,misc
ITA-Serie A,2022,Salernitana,Federico Fazio,ARG,DF,35,1987,11.9,2,1,0,11,6,0,4,28,12,,,0,2022-2023,misc
ITA-Serie A,2022,Salernitana,Flavius Daniliuc,AUT,DF,21,2001,24.4,9,0,0,33,4,0,0,28,29,,,0,2022-2023,misc
ITA-Serie A,2022,Salernitana,Franck Ribéry,FRA,"FW,MF",39,1983,0.4,0,0,0,0,1,0,0,0,0,,,0,2022-2023,misc
ITA-Serie A,2022,Salernitana,Giulio Maggiore,ITA,MF,24,1998,9.9,2,0,0,20,14,0,3,8,9,,,0,2022-2023,misc
ITA-Serie A,2022,Salernitana,Grigoris Kastanos,CYP,MF,24,1998,14.3,4,0,0,21,43,0,25,8,24,,,0,2022-2023,misc
ITA-Serie A,2022,Salernitana,Guillermo Ochoa,MEX,GK,37,1985,20.0,1,0,0,0,1,0,0,0,0,,,0,2022-2023,misc
ITA-Serie A,2022,Salernitana,Hans Nicolussi Caviglia,ITA,MF,22,2000,6.5,2,0,0,13,6,0,4,5,7,,,0,2022-2023,misc
ITA-Serie A,2022,Salernitana,Ivan Radovanović,SRB,"MF,DF",33,1988,7.5,1,1,0,4,7,0,0,8,5,,,0,2022-2023,misc
ITA-Serie A,2022,Salernitana,Julian Kristoffersen,NOR,FW,25,1997,0.2,0,0,0,2,0,0,0,0,0,,,0,2022-2023,misc
ITA-Serie A,2022,Salernitana,Junior Sambia,CTA,"MF,DF",25,1996,7.7,3,0,0,11,17,0,32,8,6,,,0,2022-2023,misc
ITA-Serie A,2022,Salernitana,Krzysztof Piątek,POL,FW,27,1995,23.8,5,0,0,39,43,23,14,1,12,,,0,2022-2023,misc
ITA-Serie A,2022,Salernitana,Lassana Coulibaly,MLI,MF,26,1996,32.1,12,0,0,53,49,1,10,25,53,,,0,2022-2023,misc
ITA-Serie A,2022,Salernitana,Lorenzo Pirola,ITA,DF,20,2002,21.6,4,0,0,28,9,0,1,30,29,,,0,2022-2023,misc
ITA-Serie A,2022,Salernitana,Luigi Sepe,ITA,GK,31,1991,17.0,3,0,0,1,2,0,0,0,0,,,0,2022-2023,misc
ITA-Serie A,2022,Salernitana,Matteo Lovato,ITA,DF,22,2000,9.0,2,0,0,6,4,0,0,14,14,,,0,2022-2023,misc
ITA-Serie A,2022,Salernitana,Norbert Gyömbér,SVK,DF,30,1992,19.3,5,0,0,22,7,0,5,34,24,,,0,2022-2023,misc
ITA-Serie A,2022,Salernitana,Pasquale Mazzocchi,ITA,MF,27,1995,21.8,2,0,0,28,16,5,90,9,17,,,0,2022-2023,misc
ITA-Serie A,2022,Salernitana,Tonny Vilhena,NED,MF,27,1995,25.2,5,0,0,35,34,1,53,16,22,,,0,2022-2023,misc
ITA-Serie A,2022,Salernitana,Vincenzo Fiorillo,ITA,GK,32,1990,1.0,0,0,0,0,0,0,0,0,0,,,0,2022-2023,misc
ITA-Serie A,2022,Salernitana,William Troost-Ekong,NGA,DF,28,1993,4.9,1,0,0,7,1,0,1,7,4,,,0,2022-2023,misc
ITA-Serie A,2022,Sampdoria,Abdelhamid Sabiri,MAR,MF,25,1996,11.9,5,0,0,28,39,0,54,2,8,,,0,2022-2023,misc
ITA-Serie A,2022,Sampdoria,Alessandro Zanoli,ITA,"MF,DF",21,2000,17.1,3,0,0,4,10,0,34,13,14,,,0,2022-2023,misc
ITA-Serie A,2022,Sampdoria,Alex Ferrari,ITA,DF,28,1994,9.6,3,0,0,12,7,0,4,20,6,,,0,2022-2023,misc
ITA-Serie A,2022,Sampdoria,Andrea Conti,ITA,"DF,MF",28,1994,0.3,0,0,0,0,1,1,0,0,0,,,0,2022-2023,misc
ITA-Serie A,2022,Sampdoria,Bartosz Bereszyński,POL,"DF,MF",30,1992,13.3,1,0,0,13,10,0,31,20,18,,,0,2022-2023,misc
ITA-Serie A,2022,Sampdoria,Bram Nuytinck,NED,DF,32,1990,16.6,4,0,0,23,8,0,0,19,36,,,0,2022-2023,misc
ITA-Serie A,2022,Sampdoria,Bruno Amione,ARG,DF,20,2002,23.2,10,1,1,24,17,0,5,24,34,,,0,2022-2023,misc
ITA-Serie A,2022,Sampdoria,Daniele Montevago,ITA,FW,19,2003,2.6,1,0,0,8,4,4,1,0,0,,,0,2022-2023,misc
ITA-Serie A,2022,Sampdoria,Emil Audero,IDN,GK,25,1997,25.0,1,0,0,0,2,0,0,0,0,,,1,2022-2023,misc
ITA-Serie A,2022,Sampdoria,Emirhan İlkhan,TUR,MF,18,2004,1.3,0,0,0,0,2,0,4,0,3,,,0,2022-2023,misc
ITA-Serie A,2022,Sampdoria,Fabio Depaoli,ITA,DF,25,1997,1.5,1,0,0,1,7,0,8,1,3,,,0,2022-2023,misc
ITA-Serie A,2022,Sampdoria,Fabio Quagliarella,ITA,FW,39,1983,8.9,2,0,0,4,19,6,15,0,1,,,0,2022-2023,misc
ITA-Serie A,2022,Sampdoria,Filip Đuričić,SRB,MF,30,1992,24.1,9,0,0,38,48,0,41,7,21,,,0,2022-2023,misc
ITA-Serie A,2022,Sampdoria,Flavio Paoletti,ITA,MF,19,2003,3.2,1,0,0,5,3,0,1,6,2,,,0,2022-2023,misc
ITA-Serie A,2022,Sampdoria,Francesco Caputo,ITA,FW,34,1987,12.2,0,0,0,5,24,11,3,1,1,,,0,2022-2023,misc
ITA-Serie A,2022,Sampdoria,Gerard Yepes,ESP,MF,19,2002,2.2,2,0,0,7,4,0,0,4,3,,,0,2022-2023,misc
ITA-Serie A,2022,Sampdoria,Gonzalo Villar,ESP,MF,24,1998,7.7,2,0,0,17,18,0,6,4,7,,,0,2022-2023,misc
ITA-Serie A,2022,Sampdoria,Harry Winks,ENG,MF,26,1996,19.1,2,0,0,15,13,1,46,23,12,,,0,2022-2023,misc
ITA-Serie A,2022,Sampdoria,Ignacio Pussetto,ARG,MF,26,1995,1.7,1,0,0,7,1,0,5,0,3,,,0,2022-2023,misc
ITA-Serie A,2022,Sampdoria,Jeison Murillo,COL,DF,30,1992,11.7,6,1,1,18,19,0,1,10,10,,,1,2022-2023,misc
ITA-Serie A,2022,Sampdoria,Jesé,ESP,FW,29,1993,2.3,0,0,0,3,5,2,0,1,0,,,0,2022-2023,misc
ITA-Serie A,2022,Sampdoria,Koray Günter,GER,DF,27,1994,8.6,2,0,0,7,3,0,1,10,8,,,0,2022-2023,misc
ITA-Serie A,2022,Sampdoria,Lorenzo Malagrida,ITA,MF,18,2003,1.2,2,0,0,4,0,0,3,0,0,,,0,2022-2023,misc
ITA-Serie A,2022,Sampdoria,Manolo Gabbiadini,ITA,"FW,MF",30,1991,26.2,6,0,0,41,67,13,27,6,15,,,0,2022-2023,misc
ITA-Serie A,2022,Sampdoria,Manuel De Luca,ITA,FW,24,1998,0.5,0,0,0,3,2,0,0,0,0,,,0,2022-2023,misc
ITA-Serie A,2022,Sampdoria,Marios Oikonomou,GRE,DF,29,1992,2.4,3,0,0,3,2,0,0,2,2,,,0,2022-2023,misc
ITA-Serie A,2022,Sampdoria,Martin Turk,SVN,GK,18,2003,4.0,0,0,0,0,0,0,0,0,0,,,0,2022-2023,misc
ITA-Serie A,2022,Sampdoria,Mehdi Léris,ALG,MF,24,1998,27.3,13,0,0,52,47,10,57,27,45,,,0,2022-2023,misc
ITA-Serie A,2022,Sampdoria,Mickaël Cuisance,FRA,MF,22,1999,6.9,1,0,0,8,5,1,19,4,12,,,0,2022-2023,misc
ITA-Serie A,2022,Sampdoria,Mihailo Ivanović,SRB,FW,17,2004,0.0,0,0,0,0,0,0,0,0,0,,,0,2022-2023,misc
ITA-Serie A,2022,Sampdoria,Nicola Murru,ITA,DF,27,1994,8.7,3,0,0,15,6,1,9,10,14,,,0,2022-2023,misc
ITA-Serie A,2022,Sampdoria,Nicola Ravaglia,ITA,GK,33,1988,9.0,0,0,0,1,2,0,0,0,0,,,0,2022-2023,misc
ITA-Serie A,2022,Sampdoria,Omar Colley,GAM,DF,29,1992,15.4,5,0,0,15,18,0,0,23,10,,,0,2022-2023,misc
ITA-Serie A,2022,Sampdoria,Ronaldo Vieira,GNB,MF,24,1998,9.1,3,0,0,21,9,0,1,13,10,,,0,2022-2023,misc
ITA-Serie A,2022,Sampdoria,Sam Lammers,NED,FW,25,1997,12.2,1,0,0,19,23,1,2,5,5,,,0,2022-2023,misc
ITA-Serie A,2022,Sampdoria,Samuel Ntanda,COD,FW,17,2005,0.0,0,0,0,0,0,0,0,0,0,,,0,2022-2023,misc
ITA-Serie A,2022,Sampdoria,Telasco Segovia,VEN,MF,19,2003,0.0,0,0,0,0,0,0,0,0,0,,,0,2022-2023,misc
ITA-Serie A,2022,Sampdoria,Tommaso Augello,ITA,"MF,DF",27,1994,34.0,3,0,0,13,26,1,170,15,14,,,0,2022-2023,misc
ITA-Serie A,2022,Sampdoria,Tomás Rincón,VEN,MF,34,1988,28.4,7,1,0,59,28,0,21,30,29,,,0,2022-2023,misc
ITA-Serie A,2022,Sampdoria,Valerio Verre,ITA,MF,28,1994,7.5,5,0,0,14,13,2,34,8,6,,,0,2022-2023,misc
ITA-Serie A,2022,Sassuolo,Abdou Harroui,NED,MF,24,1998,7.2,2,0,0,13,3,1,11,3,6,,,0,2022-2023,misc
ITA-Serie A,2022,Sassuolo,Agustín Álvarez,URU,FW,21,2001,4.1,1,0,0,8,4,2,4,2,3,,,0,2022-2023,misc
ITA-Serie A,2022,Sassuolo,Alessandro Russo,ITA,GK,21,2001,1.0,0,0,0,0,1,0,0,0,0,,,0,2022-2023,misc
ITA-Serie A,2022,Sassuolo,Andrea Consigli,ITA,GK,35,1987,35.0,0,0,0,0,4,0,0,0,0,,,0,2022-2023,misc
ITA-Serie A,2022,Sassuolo,Andrea Pinamonti,ITA,FW,23,1999,24.0,3,1,0,21,32,8,14,3,7,,,0,2022-2023,misc
ITA-Serie A,2022,Sassuolo,Armand Lauriente,FRA,"FW,MF",23,1998,24.2,10,1,1,21,41,7,109,11,16,,,0,2022-2023,misc
ITA-Serie A,2022,Sassuolo,Davide Frattesi,ITA,MF,22,1999,31.9,4,0,0,39,57,0,20,16,33,,,0,2022-2023,misc
ITA-Serie A,2022,Sassuolo,Domenico Berardi,ITA,"FW,MF",27,1994,20.7,7,0,0,33,49,8,84,18,14,,,0,2022-2023,misc
ITA-Serie A,2022,Sassuolo,Emil Ceide,NOR,FW,20,2001,5.7,0,0,0,4,7,1,6,1,2,,,0,2022-2023,misc
ITA-Serie A,2022,Sassuolo,Filippo Romagna,ITA,DF,25,1997,0.5,0,0,0,0,0,0,0,0,0,,,0,2022-2023,misc
ITA-Serie A,2022,Sassuolo,Giacomo Raspadori,ITA,"FW,MF",22,2000,0.5,0,0,0,0,0,0,1,0,0,,,0,2022-2023,misc
