league,season,team,player,nation,pos,age,born,misc_90s,misc_performance_crdy,misc_performance_crdr,misc_performance_2crdy,misc_performance_fls,misc_performance_fld,misc_performance_off,misc_performance_crs,misc_performance_int,misc_performance_tklw,misc_performance_pkwon,misc_performance_pkcon,misc_performance_og,fbref_season_label,fbref_stat_type
FRA-Ligue 1,2019,Lyon,Maxence Caqueret,FRA,MF,19,2000,6.3,2,0,0,15,12,0,2,9,14,,,0,2019-2020,misc
FRA-Ligue 1,2019,Lyon,Maxwel Cornet,CIV,"FW,MF",22,1996,14.8,1,0,0,14,28,2,78,19,17,,,0,2019-2020,misc
FRA-Ligue 1,2019,Lyon,Melvin Bard,FRA,"DF,MF",18,2000,0.5,0,0,0,0,0,0,3,1,0,,,0,2019-2020,misc
FRA-Ligue 1,2019,Lyon,Memphis,NED,"FW,MF",25,1994,11.3,0,0,0,8,18,3,36,2,3,,,0,2019-2020,misc
FRA-Ligue 1,2019,Lyon,Moussa Dembélé,FRA,FW,23,1996,24.3,3,0,0,43,24,11,3,2,7,,,0,2019-2020,misc
FRA-Ligue 1,2019,Lyon,Oumar Solet,FRA,DF,19,2000,0.1,0,0,0,0,0,0,0,0,0,,,0,2019-2020,misc
FRA-Ligue 1,2019,Lyon,Rafael,BRA,"DF,MF",29,1990,7.8,3,0,0,16,12,0,18,7,16,,,0,2019-2020,misc
FRA-Ligue 1,2019,Lyon,Rayan Cherki,FRA,MF,15,2003,1.6,0,0,0,1,6,0,5,0,1,,,0,2019-2020,misc
FRA-Ligue 1,2019,Lyon,Thiago Mendes,BRA,MF,27,1992,20.1,4,1,1,21,19,0,9,41,28,,,0,2019-2020,misc
FRA-Ligue 1,2019,Lyon,Youssouf Koné,MLI,"DF,MF",24,1995,9.1,1,1,0,4,6,0,25,7,14,,,0,2019-2020,misc
FRA-Ligue 1,2019,Marseille,Boubacar Kamara,FRA,"DF,MF",19,1999,23.8,7,1,0,23,30,0,0,37,36,,,0,2019-2020,misc
FRA-Ligue 1,2019,Marseille,Bouna Sarr,SEN,"DF,FW",27,1992,24.0,3,0,0,23,43,4,101,33,38,,,1,2019-2020,misc
FRA-Ligue 1,2019,Marseille,Darío Benedetto,ARG,FW,29,1990,23.3,4,0,0,26,29,6,6,3,9,,,0,2019-2020,misc
FRA-Ligue 1,2019,Marseille,Dimitri Payet,FRA,"FW,MF",32,1987,21.4,6,1,1,15,30,2,183,10,14,,,0,2019-2020,misc
FRA-Ligue 1,2019,Marseille,Duje Ćaleta-Car,CRO,DF,22,1996,21.0,6,0,0,23,12,0,1,26,12,,,0,2019-2020,misc
FRA-Ligue 1,2019,Marseille,Florian Chabrolle,FRA,MF,21,1998,0.2,0,0,0,1,1,0,1,0,0,,,0,2019-2020,misc
FRA-Ligue 1,2019,Marseille,Florian Thauvin,FRA,"FW,MF",26,1993,0.2,0,0,0,0,3,0,0,0,0,,,0,2019-2020,misc
FRA-Ligue 1,2019,Marseille,Hiroki Sakai,JPN,DF,29,1990,18.0,3,0,0,24,12,0,25,23,37,,,0,2019-2020,misc
FRA-Ligue 1,2019,Marseille,Isaac Lihadji,FRA,FW,17,2002,0.3,0,0,0,1,0,0,0,0,0,,,0,2019-2020,misc
FRA-Ligue 1,2019,Marseille,Jordan Amavi,FRA,DF,25,1994,24.0,9,0,0,41,19,1,31,56,32,,,0,2019-2020,misc
FRA-Ligue 1,2019,Marseille,Kevin Strootman,NED,MF,29,1990,15.7,7,0,0,32,13,1,5,17,27,,,0,2019-2020,misc
FRA-Ligue 1,2019,Marseille,Lucas Perrin,FRA,DF,20,1998,4.0,2,0,0,9,6,0,0,8,5,,,0,2019-2020,misc
FRA-Ligue 1,2019,Marseille,Luiz Gustavo,BRA,MF,32,1987,2.1,0,0,0,8,1,0,2,6,3,,,0,2019-2020,misc
FRA-Ligue 1,2019,Marseille,Marley Aké,FRA,"FW,MF",18,2001,1.1,1,0,0,3,3,0,1,1,2,,,0,2019-2020,misc
FRA-Ligue 1,2019,Marseille,Maxime Lopez,FRA,"MF,FW",21,1997,12.3,2,0,0,9,5,1,24,8,10,,,0,2019-2020,misc
FRA-Ligue 1,2019,Marseille,Morgan Sanson,FRA,MF,24,1994,24.1,5,0,0,56,51,3,65,24,28,,,0,2019-2020,misc
FRA-Ligue 1,2019,Marseille,Nemanja Radonjić,SRB,"FW,MF",23,1996,9.8,3,0,0,15,11,3,14,2,3,,,0,2019-2020,misc
FRA-Ligue 1,2019,Marseille,Saîf-Eddine Khaoui,TUN,"FW,MF",24,1995,1.2,1,0,0,4,1,0,8,1,1,,,0,2019-2020,misc
FRA-Ligue 1,2019,Marseille,Steve Mandanda,FRA,GK,34,1985,26.3,1,0,0,0,2,0,0,1,0,,,0,2019-2020,misc
FRA-Ligue 1,2019,Marseille,Valentin Rongier,FRA,MF,24,1994,19.9,3,0,0,34,18,0,7,36,55,,,0,2019-2020,misc
FRA-Ligue 1,2019,Marseille,Valère Germain,FRA,"FW,MF",29,1990,15.0,1,0,0,14,14,2,26,7,14,,,0,2019-2020,misc
FRA-Ligue 1,2019,Marseille,Yohann Pelé,FRA,GK,36,1982,1.7,0,0,0,0,1,0,0,0,0,,,0,2019-2020,misc
FRA-Ligue 1,2019,Marseille,Álvaro González,ESP,DF,29,1990,18.1,4,1,0,15,13,0,1,18,13,,,1,2019-2020,misc
FRA-Ligue 1,2019,Metz,Adama Traoré,MLI,"FW,MF",24,1995,11.2,1,0,0,7,33,0,44,5,1,,,0,2019-2020,misc
FRA-Ligue 1,2019,Metz,Alexandre Oukidja,ALG,GK,31,1988,26.5,3,0,0,1,8,0,0,0,0,,,0,2019-2020,misc
FRA-Ligue 1,2019,Metz,Dylan Bronn,TUN,DF,24,1995,9.0,0,0,0,4,5,0,0,7,4,,,0,2019-2020,misc
FRA-Ligue 1,2019,Metz,Fabien Centonze,FRA,DF,23,1996,28.0,3,0,0,19,36,2,66,52,49,,,0,2019-2020,misc
FRA-Ligue 1,2019,Metz,Farid Boulaya,ALG,FW,26,1993,9.1,1,1,0,7,6,2,50,5,10,,,0,2019-2020,misc
FRA-Ligue 1,2019,Metz,Georges Mikautadze,GEO,FW,18,2000,0.1,0,0,0,0,1,0,0,0,0,,,0,2019-2020,misc
FRA-Ligue 1,2019,Metz,Habib Diallo,SEN,FW,24,1995,24.4,2,1,0,36,22,17,4,2,1,,,0,2019-2020,misc
FRA-Ligue 1,2019,Metz,Habib Maïga,CIV,MF,23,1996,25.2,7,0,0,47,26,1,52,32,52,,,0,2019-2020,misc
FRA-Ligue 1,2019,Metz,Ibrahima Niane,SEN,FW,20,1999,10.6,0,0,0,9,30,2,23,7,6,,,0,2019-2020,misc
FRA-Ligue 1,2019,Metz,John Boye,GHA,DF,32,1987,23.5,6,0,0,22,18,1,0,31,18,,,0,2019-2020,misc
FRA-Ligue 1,2019,Metz,Kévin N'Doram,FRA,MF,23,1996,18.3,2,0,0,25,29,0,0,25,28,,,0,2019-2020,misc
FRA-Ligue 1,2019,Metz,Mamadou Fofana,MLI,"DF,MF",21,1998,17.6,4,0,0,20,4,0,1,27,34,,,0,2019-2020,misc
FRA-Ligue 1,2019,Metz,Manuel Cabit,MTQ,DF,26,1993,3.0,2,0,0,6,9,0,8,5,1,,,0,2019-2020,misc
FRA-Ligue 1,2019,Metz,Marvin Gakpa,FRA,"MF,FW",25,1993,5.2,0,0,0,5,2,0,23,3,7,,,0,2019-2020,misc
FRA-Ligue 1,2019,Metz,Matthieu Udol,FRA,DF,23,1996,12.2,3,0,0,13,17,0,38,24,19,,,0,2019-2020,misc
FRA-Ligue 1,2019,Metz,Opa Nguette,SEN,FW,25,1994,20.3,1,0,0,19,38,0,12,11,28,,,0,2019-2020,misc
FRA-Ligue 1,2019,Metz,Papa Ndiaga Yade,MTN,"FW,MF",19,2000,0.0,0,0,0,0,0,0,1,0,0,,,0,2019-2020,misc
FRA-Ligue 1,2019,Metz,Paul Delecroix,FRA,GK,30,1988,1.5,0,0,0,0,0,0,0,0,0,,,0,2019-2020,misc
FRA-Ligue 1,2019,Metz,Renaud Cohade,FRA,MF,34,1984,8.5,3,0,0,20,4,1,22,8,19,,,0,2019-2020,misc
FRA-Ligue 1,2019,Metz,Stoppila Sunzu,ZAM,DF,30,1989,15.0,2,1,0,17,6,1,0,23,8,,,0,2019-2020,misc
FRA-Ligue 1,2019,Metz,Thierry Ambrose,GLP,"FW,MF",22,1997,6.1,1,0,0,7,9,1,15,2,5,,,0,2019-2020,misc
FRA-Ligue 1,2019,Metz,Thomas Delaine,FRA,"DF,MF",27,1992,13.9,4,0,0,21,11,0,64,14,14,,,0,2019-2020,misc
FRA-Ligue 1,2019,Metz,Victorien Angban,CIV,MF,22,1996,11.4,0,0,0,19,26,0,3,5,17,,,0,2019-2020,misc
FRA-Ligue 1,2019,Metz,Vincent Pajot,FRA,MF,28,1990,5.8,0,1,0,13,4,1,14,12,9,,,0,2019-2020,misc
FRA-Ligue 1,2019,Monaco,Adama Traoré,MLI,"FW,MF",24,1995,0.3,0,0,0,0,0,0,0,1,0,,,0,2019-2020,misc
FRA-Ligue 1,2019,Monaco,Adrien Silva,POR,MF,30,1989,13.6,7,0,0,22,22,0,20,12,23,,,0,2019-2020,misc
FRA-Ligue 1,2019,Monaco,Aleksandr Golovin,RUS,MF,23,1996,22.9,6,1,1,33,35,2,127,29,27,,,0,2019-2020,misc
FRA-Ligue 1,2019,Monaco,Aurélien Tchouaméni,FRA,"DF,MF",19,2000,0.7,3,0,0,4,0,0,0,0,0,,,0,2019-2020,misc
FRA-Ligue 1,2019,Monaco,Benjamin Henrichs,GER,"DF,MF",22,1997,9.9,3,0,0,13,21,0,17,17,18,,,0,2019-2020,misc
FRA-Ligue 1,2019,Monaco,Benjamin Lecomte,FRA,GK,28,1991,28.0,1,0,0,0,2,0,0,0,0,,,0,2019-2020,misc
FRA-Ligue 1,2019,Monaco,Benoît Badiashile,FRA,DF,18,2001,15.7,0,0,0,19,13,0,1,25,11,,,0,2019-2020,misc
FRA-Ligue 1,2019,Monaco,Cesc Fàbregas,ESP,MF,32,1987,10.3,1,1,0,11,8,1,30,8,5,,,0,2019-2020,misc
FRA-Ligue 1,2019,Monaco,Fodé Ballo-Touré,SEN,"DF,MF",22,1997,18.7,4,0,0,17,22,4,59,23,25,,,1,2019-2020,misc
FRA-Ligue 1,2019,Monaco,Gabriel Boschilia,BRA,MF,23,1996,1.4,0,0,0,1,3,0,3,2,1,,,0,2019-2020,misc
FRA-Ligue 1,2019,Monaco,Gelson Martins,POR,"MF,FW",24,1995,18.6,3,1,0,14,22,2,64,18,22,,,0,2019-2020,misc
FRA-Ligue 1,2019,Monaco,Gil Bastião Dias,POR,"MF,DF",22,1996,11.7,3,0,0,13,15,2,21,14,32,,,0,2019-2020,misc
FRA-Ligue 1,2019,Monaco,Guillermo Maripán,CHI,DF,25,1994,19.5,2,0,0,14,5,1,4,25,27,,,0,2019-2020,misc
FRA-Ligue 1,2019,Monaco,Henry Onyekuru,NGA,MF,22,1997,1.8,0,0,0,0,4,0,2,1,1,,,0,2019-2020,misc
FRA-Ligue 1,2019,Monaco,Islam Slimani,ALG,FW,31,1988,14.3,5,1,0,37,17,12,20,0,4,,,0,2019-2020,misc
FRA-Ligue 1,2019,Monaco,Jean-Kévin Augustin,FRA,FW,22,1997,3.0,0,0,0,2,7,4,0,2,0,,,0,2019-2020,misc
FRA-Ligue 1,2019,Monaco,Jemerson,BRA,"DF,MF",26,1992,11.7,2,1,0,21,8,0,4,15,18,,,0,2019-2020,misc
FRA-Ligue 1,2019,Monaco,Jonathan Panzo,ENG,DF,18,2000,1.2,0,0,0,0,0,0,0,3,2,,,0,2019-2020,misc
FRA-Ligue 1,2019,Monaco,Kamil Glik,POL,DF,31,1988,23.0,5,0,0,26,16,1,0,27,14,,,0,2019-2020,misc
FRA-Ligue 1,2019,Monaco,Keita Baldé,SEN,"MF,FW",24,1995,9.5,4,0,0,12,15,5,16,2,6,,,0,2019-2020,misc
FRA-Ligue 1,2019,Monaco,Lyle Foster,RSA,FW,18,2000,0.7,0,0,0,1,0,1,0,0,0,,,0,2019-2020,misc
FRA-Ligue 1,2019,Monaco,Moussa Sylla,MLI,"FW,MF",19,1999,0.1,0,0,0,0,0,0,0,0,0,,,0,2019-2020,misc
FRA-Ligue 1,2019,Monaco,Rony Lopes,POR,MF,23,1995,0.9,0,0,0,0,3,1,0,0,0,,,0,2019-2020,misc
FRA-Ligue 1,2019,Monaco,Ruben Aguilar,FRA,"DF,MF",26,1993,11.9,2,2,0,10,20,0,61,11,23,,,0,2019-2020,misc
FRA-Ligue 1,2019,Monaco,Stevan Jovetić,MNE,"FW,MF",29,1989,5.3,2,1,0,10,6,0,6,2,1,,,0,2019-2020,misc
FRA-Ligue 1,2019,Monaco,Tiemoué Bakayoko,FRA,MF,24,1994,19.1,4,1,0,34,58,0,10,28,25,,,0,2019-2020,misc
FRA-Ligue 1,2019,Monaco,Wissam Ben Yedder,FRA,FW,28,1990,24.0,1,0,0,10,17,7,30,4,16,,,0,2019-2020,misc
FRA-Ligue 1,2019,Monaco,Youssouf Fofana,FRA,MF,20,1999,6.8,1,0,0,12,7,1,5,8,9,,,0,2019-2020,misc
FRA-Ligue 1,2019,Montpellier,Ambroise Oyongo,CMR,MF,28,1991,20.2,3,0,0,14,22,2,65,17,9,,,0,2019-2020,misc
FRA-Ligue 1,2019,Montpellier,Andy Delort,ALG,FW,27,1991,25.3,5,0,0,69,39,21,90,4,16,,,0,2019-2020,misc
FRA-Ligue 1,2019,Montpellier,Arnaud Souquet,FRA,MF,27,1992,22.4,6,0,0,34,32,2,75,19,38,,,0,2019-2020,misc
FRA-Ligue 1,2019,Montpellier,Bastian Badu,FRA,FW,19,2000,0.1,0,0,0,0,0,0,0,0,0,,,0,2019-2020,misc
FRA-Ligue 1,2019,Montpellier,Bilal Boutobba,FRA,"FW,MF",20,1998,0.1,0,0,0,0,0,0,3,0,0,,,0,2019-2020,misc
FRA-Ligue 1,2019,Montpellier,Clément Vidal,FRA,DF,19,2000,1.0,1,0,0,3,0,0,0,1,0,,,0,2019-2020,misc
FRA-Ligue 1,2019,Montpellier,Damien Le Tallec,FRA,"MF,DF",29,1990,27.3,3,0,0,38,20,0,7,39,26,,,0,2019-2020,misc
FRA-Ligue 1,2019,Montpellier,Daniel Congré,FRA,DF,34,1985,21.6,4,0,0,16,16,0,7,47,27,,,1,2019-2020,misc
FRA-Ligue 1,2019,Montpellier,Dimitry Bertaud,COD,GK,21,1998,2.2,0,1,0,1,0,0,0,0,0,,,0,2019-2020,misc
FRA-Ligue 1,2019,Montpellier,Florent Mollet,FRA,"MF,FW",27,1991,18.7,5,0,0,23,25,2,127,9,11,,,0,2019-2020,misc
FRA-Ligue 1,2019,Montpellier,Gaëtan Laborde,FRA,FW,25,1994,24.9,1,0,0,42,32,7,34,7,14,,,0,2019-2020,misc
FRA-Ligue 1,2019,Montpellier,Gerónimo Rulli,ARG,GK,27,1992,25.0,0,0,0,2,7,0,0,3,1,,,0,2019-2020,misc
FRA-Ligue 1,2019,Montpellier,Jordan Ferri,FRA,MF,27,1992,12.8,1,1,0,21,28,0,30,10,12,,,0,2019-2020,misc
FRA-Ligue 1,2019,Montpellier,Joris Chotard,FRA,MF,17,2001,13.9,5,1,1,27,22,1,10,21,17,,,0,2019-2020,misc
FRA-Ligue 1,2019,Montpellier,Junior Sambia,CTA,"MF,DF",22,1996,6.5,3,1,0,14,14,1,25,7,7,,,1,2019-2020,misc
FRA-Ligue 1,2019,Montpellier,Keagan Dolly,RSA,MF,26,1993,1.6,1,0,0,6,0,0,4,1,3,,,0,2019-2020,misc
FRA-Ligue 1,2019,Montpellier,Mathías Suárez,URU,MF,23,1996,0.7,0,0,0,1,1,0,0,1,2,,,0,2019-2020,misc
FRA-Ligue 1,2019,Montpellier,Matis Carvalho,POR,GK,20,1999,0.8,0,0,0,0,0,0,0,0,0,,,0,2019-2020,misc
FRA-Ligue 1,2019,Montpellier,Mihailo Ristić,SRB,MF,23,1995,9.0,1,0,0,15,5,1,28,7,13,,,0,2019-2020,misc
FRA-Ligue 1,2019,Montpellier,Nicolas Cozza,FRA,DF,20,1999,6.2,1,0,0,4,6,1,0,8,5,,,0,2019-2020,misc
FRA-Ligue 1,2019,Montpellier,Pedro Mendes,POR,DF,28,1990,15.3,10,1,1,25,22,0,6,26,18,,,0,2019-2020,misc
FRA-Ligue 1,2019,Montpellier,Petar Škuletić,SRB,FW,29,1990,1.2,0,0,0,3,4,0,0,0,4,,,0,2019-2020,misc
FRA-Ligue 1,2019,Montpellier,Souleymane Camara,SEN,FW,36,1982,1.8,0,0,0,4,3,4,1,0,0,,,0,2019-2020,misc
FRA-Ligue 1,2019,Montpellier,Thibaut Vargas,FRA,MF,19,2000,1.7,0,0,0,2,1,0,8,0,1,,,0,2019-2020,misc
FRA-Ligue 1,2019,Montpellier,Téji Savanier,FRA,MF,27,1991,16.9,5,0,0,39,56,0,83,32,44,,,0,2019-2020,misc
FRA-Ligue 1,2019,Montpellier,Vitorino Hilton,BRA,DF,41,1977,27.9,2,0,0,17,31,0,4,50,18,,,0,2019-2020,misc
FRA-Ligue 1,2019,Montpellier,Yun Il-lok,KOR,MF,27,1992,1.3,0,0,0,1,0,0,5,0,1,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nantes,Abdoul Kader Bamba,FRA,MF,25,1994,16.3,5,0,0,20,48,3,55,12,16,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nantes,Abdoulaye Touré,GUI,MF,25,1994,24.7,3,0,0,31,53,0,8,28,21,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nantes,Alban Lafont,CIV,GK,20,1999,27.0,3,0,0,3,2,0,0,0,1,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nantes,Andrei Girotto,BRA,DF,27,1992,24.2,6,1,1,31,17,2,4,32,52,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nantes,Anthony Limbombe,BEL,MF,25,1994,1.7,0,0,0,2,2,1,11,0,2,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nantes,Charles Traore,MLI,DF,27,1992,19.3,3,0,0,21,20,0,32,34,36,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nantes,Cristian Benavente,PER,MF,25,1994,3.9,0,0,0,5,4,0,4,2,3,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nantes,Denis Petrić,SRB,GK,31,1988,1.0,0,0,0,0,0,0,0,0,1,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nantes,Dennis Appiah,FRA,DF,27,1992,17.8,2,0,0,26,7,0,32,21,34,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nantes,Elie Youan,FRA,FW,20,1999,1.8,0,0,0,2,0,2,2,0,0,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nantes,Fábio,BRA,DF,29,1990,9.3,4,0,0,12,3,0,20,16,23,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nantes,Imran Louza,MAR,MF,20,1999,22.3,4,0,0,46,33,0,75,19,30,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nantes,Josué Homawoo,TOG,DF,21,1997,0.5,0,0,0,0,0,0,0,1,2,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nantes,Kalifa Coulibaly,MLI,FW,27,1991,18.0,1,0,0,34,12,22,9,5,7,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nantes,Lucas Lima,BRA,"MF,FW",27,1991,3.0,0,0,0,6,6,0,32,1,2,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nantes,Ludovic Blas,FRA,"MF,FW",21,1997,20.5,0,0,0,26,27,1,11,12,20,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nantes,Marcus Coco,FRA,FW,23,1996,0.2,0,0,0,1,0,0,0,0,0,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nantes,Mehdi Abeid,ALG,MF,26,1992,20.2,5,0,0,55,43,1,62,22,29,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nantes,Molla Wagué,MLI,DF,28,1991,7.6,1,1,0,6,1,1,1,14,12,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nantes,Moses Simon,NGA,"MF,FW",24,1995,24.2,2,0,0,10,23,8,72,7,7,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nantes,Nicolas Pallois,FRA,DF,31,1987,21.0,10,0,0,20,19,2,2,37,37,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nantes,Percy Prado,PER,DF,23,1996,2.1,1,0,0,2,1,0,3,1,4,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nantes,Renaud Emond,BEL,FW,27,1991,3.2,1,0,0,4,6,0,0,0,1,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nantes,Rene Krhin,SVN,"MF,DF",29,1990,3.6,0,0,0,2,3,0,0,6,3,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nantes,Roli Pereira de Sa,FRA,MF,22,1996,0.1,0,0,0,0,0,0,1,0,0,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nantes,Samuel Moutoussamy,COD,"DF,MF",22,1996,5.8,0,0,0,1,5,1,8,4,1,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nantes,Thomas Basila,FRA,DF,20,1999,4.6,1,0,0,3,2,0,6,4,3,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nantes,Valentin Rongier,FRA,MF,24,1994,3.0,0,0,0,5,3,0,6,2,4,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nantes,Wesley Moustache,FRA,DF,20,1999,0.5,0,0,0,1,0,0,0,0,0,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nice,Adam Ounas,ALG,"MF,FW",22,1996,12.5,2,1,0,7,29,0,53,10,6,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nice,Adrien Tameze,CMR,MF,25,1994,5.8,1,0,0,11,6,0,4,7,3,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nice,Alexis Claude-Maurice,FRA,"MF,FW",21,1998,18.1,2,0,0,13,44,1,28,11,17,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nice,Andy Pelmard,MAD,DF,19,2000,8.5,1,0,0,3,7,0,0,14,14,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nice,Arnaud Lusamba,COD,"MF,FW",22,1997,10.9,1,0,0,10,22,1,12,5,11,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nice,Bassem Srarfi,TUN,FW,22,1997,1.5,1,0,0,5,6,0,6,2,0,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nice,Christophe Hérelle,MTQ,DF,26,1992,12.3,3,1,0,17,11,0,10,17,11,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nice,Danilo Barbosa,BRA,"DF,MF",23,1996,12.5,4,0,0,16,21,0,1,19,21,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nice,Dante,BRA,DF,35,1983,21.0,7,0,0,17,6,1,1,27,19,,,1,2019-2020,misc
FRA-Ligue 1,2019,Nice,Eddy Sylvestre,FRA,MF,19,1999,0.4,0,0,0,1,0,0,0,0,0,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nice,Gautier Lloris,FRA,DF,24,1995,3.0,1,0,0,1,1,0,0,3,3,,,1,2019-2020,misc
FRA-Ligue 1,2019,Nice,Hicham Boudaoui,ALG,"MF,FW",19,1999,5.4,2,1,0,10,3,1,17,14,9,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nice,Ibrahim Cissé,CIV,DF,20,1999,0.6,0,0,0,0,1,0,0,0,1,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nice,Ignatius Ganago,CMR,"FW,MF",20,1999,13.8,0,0,0,15,26,3,19,4,6,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nice,Ihsan Sacko,FRA,FW,22,1997,1.6,0,0,0,0,2,0,3,0,1,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nice,Kasper Dolberg,DEN,FW,21,1997,21.0,2,0,0,26,36,7,3,9,7,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nice,Khéphren Thuram,FRA,MF,18,2001,6.6,1,0,0,11,2,0,1,7,8,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nice,Malang Sarr,FRA,DF,20,1999,16.2,2,0,0,8,10,0,3,34,13,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nice,Mickaël Le Bihan,FRA,FW,29,1990,1.1,1,0,0,0,0,0,1,0,0,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nice,Moussa Wagué,SEN,MF,20,1998,2.2,0,0,0,1,2,0,8,2,4,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nice,Myziane Maolida,COM,"FW,MF",20,1999,7.5,0,0,0,10,6,1,9,3,10,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nice,Patrick Burner,MTQ,DF,23,1996,15.9,6,1,1,18,9,0,24,32,24,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nice,Pierre Lees-Melou,FRA,MF,26,1993,25.0,5,0,0,38,33,1,46,32,27,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nice,Racine Coly,SEN,"DF,MF",23,1995,7.2,5,2,2,12,8,1,9,10,13,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nice,Riza Durmisi,DEN,MF,25,1994,1.8,0,0,0,1,0,0,9,2,0,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nice,Rémi Walter,FRA,MF,24,1995,0.6,0,0,0,1,1,0,0,0,1,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nice,Stanley N'Soki,FRA,DF,20,1999,14.1,3,0,0,15,13,0,3,37,29,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nice,Walter Benítez,ARG,GK,26,1993,26.0,0,0,0,0,2,0,0,0,1,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nice,Wylan Cyprien,FRA,MF,24,1995,19.7,3,1,1,13,32,1,97,18,10,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nice,Yannis Clementia,MTQ,GK,22,1997,2.0,0,0,0,0,0,0,0,0,0,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nice,Youcef Atal,ALG,"FW,MF",23,1996,11.1,5,0,0,15,25,4,30,20,10,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nîmes,Anthony Briançon,FRA,DF,24,1994,19.3,0,2,0,10,14,2,4,41,18,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nîmes,Antoine Valerio,FRA,MF,19,1999,1.0,0,0,0,3,2,0,1,4,1,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nîmes,Antonin Bobichon,FRA,MF,23,1995,2.0,0,0,0,4,1,0,16,1,3,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nîmes,Florian Miguel,FRA,DF,22,1996,22.8,8,1,1,44,49,2,64,32,25,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nîmes,Gaëtan Paquiez,FRA,"DF,MF",25,1994,17.0,6,1,1,22,16,1,27,33,21,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nîmes,Haris Duljević,BIH,"FW,MF",25,1993,5.8,0,0,0,4,8,1,11,2,6,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nîmes,Kévin Denkey,TOG,FW,18,2000,6.7,1,0,0,23,12,2,7,1,6,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nîmes,Lamine Fomba,FRA,MF,21,1998,15.3,5,0,0,44,9,0,6,25,32,,,0,2019-2020,misc
FRA-Ligue 1,2019,Nîmes,Loïck Landre,FRA,DF,27,1992,10.3,2,0,0,12,12,1,0,16,11,,,0,2019-2020,misc
