league,season,team,player,nation,pos,age,born,shooting_90s,shooting_standard_gls,shooting_standard_sh,shooting_standard_sot,shooting_standard_sotpct,shooting_standard_sh_90,shooting_standard_sot_90,shooting_standard_g_sh,shooting_standard_g_sot,shooting_standard_pk,shooting_standard_pkatt,fbref_season_label,fbref_stat_type
FRA-Ligue 1,2018,Lyon,Maxwel Cornet,CIV,"MF,FW",21,1996,14.2,7,47,22,46.8,3.3,1.55,0.15,0.32,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Lyon,Memphis,NED,"FW,MF",24,1994,30.4,10,110,39,35.5,3.62,1.28,0.09,0.26,0,2,2018-2019,shooting
FRA-Ligue 1,2018,Lyon,Moussa Dembélé,FRA,FW,22,1996,22.4,15,90,41,45.6,4.02,1.83,0.16,0.34,1,2,2018-2019,shooting
FRA-Ligue 1,2018,Lyon,Nabil Fekir,FRA,MF,25,1993,22.1,9,91,43,47.3,4.12,1.95,0.05,0.12,4,6,2018-2019,shooting
FRA-Ligue 1,2018,Lyon,Oumar Solet,FRA,DF,18,2000,0.7,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Lyon,Pape Cheikh Diop,SEN,MF,20,1997,5.0,0,4,1,25.0,0.79,0.2,0.0,0.0,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Lyon,Rafael,BRA,DF,28,1990,11.4,0,2,1,50.0,0.18,0.09,0.0,0.0,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Lyon,Tanguy Ndombele,FRA,MF,21,1996,29.9,1,31,7,22.6,1.04,0.23,0.03,0.14,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Lyon,Yassin Fekir,FRA,FW,21,1997,0.1,0,1,0,0.0,7.5,0.0,0.0,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Marseille,Adil Rami,FRA,DF,32,1985,15.7,1,14,2,14.3,0.89,0.13,0.07,0.5,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Marseille,Boubacar Kamara,FRA,DF,18,1999,26.8,1,10,4,40.0,0.37,0.15,0.1,0.25,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Marseille,Bouna Sarr,SEN,"DF,MF",26,1992,24.9,1,19,3,15.8,0.76,0.12,0.05,0.33,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Marseille,Christopher Rocchia,FRA,DF,20,1998,0.0,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Marseille,Clinton N'Jie,CMR,"FW,MF",24,1993,4.0,3,8,5,62.5,1.98,1.24,0.38,0.6,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Marseille,Dimitri Payet,FRA,"MF,FW",31,1987,21.2,4,40,15,37.5,1.89,0.71,0.05,0.13,2,3,2018-2019,shooting
FRA-Ligue 1,2018,Marseille,Duje Ćaleta-Car,CRO,DF,21,1996,17.2,0,9,5,55.6,0.52,0.29,0.0,0.0,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Marseille,Florian Thauvin,FRA,"MF,FW",25,1993,29.0,16,100,35,35.0,3.44,1.21,0.14,0.4,2,2,2018-2019,shooting
FRA-Ligue 1,2018,Marseille,Grégory Sertic,FRA,MF,28,1989,1.2,0,1,0,0.0,0.83,0.0,0.0,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Marseille,Hiroki Sakai,JPN,DF,28,1990,26.4,1,6,3,50.0,0.23,0.11,0.17,0.33,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Marseille,Jordan Amavi,FRA,DF,24,1994,24.2,0,24,3,12.5,0.99,0.12,0.0,0.0,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Marseille,Kevin Strootman,NED,MF,28,1990,21.6,1,16,4,25.0,0.74,0.19,0.06,0.25,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Marseille,Kostas Mitroglou,GRE,FW,30,1988,6.4,3,19,9,47.4,2.95,1.4,0.16,0.33,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Marseille,Lucas Ocampos,ARG,"MF,FW",24,1994,30.1,4,62,23,37.1,2.06,0.76,0.06,0.17,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Marseille,Luiz Gustavo,BRA,"MF,DF",31,1987,27.1,2,31,7,22.6,1.15,0.26,0.06,0.29,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Marseille,Mario Balotelli,ITA,FW,27,1990,10.4,8,43,18,41.9,4.15,1.74,0.19,0.44,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Marseille,Maxime Lopez,FRA,MF,20,1997,24.2,1,13,4,30.8,0.54,0.17,0.08,0.25,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Marseille,Morgan Sanson,FRA,MF,23,1994,26.7,5,36,12,33.3,1.35,0.45,0.14,0.42,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Marseille,Nemanja Radonjić,SRB,"MF,FW",22,1996,7.6,0,16,2,12.5,2.11,0.26,0.0,0.0,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Marseille,Rolando,POR,DF,32,1985,8.9,0,8,1,12.5,0.9,0.11,0.0,0.0,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Marseille,Steve Mandanda,FRA,GK,33,1985,30.4,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Marseille,Tomáš Hubočan,SVK,DF,32,1985,0.8,0,1,0,0.0,1.3,0.0,0.0,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Marseille,Valère Germain,FRA,FW,28,1990,24.1,8,54,20,37.0,2.24,0.83,0.15,0.4,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Marseille,Yohann Pelé,FRA,GK,35,1982,7.6,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Monaco,Adama Traoré,MLI,"MF,FW",23,1995,2.7,0,6,1,16.7,2.25,0.37,0.0,0.0,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Monaco,Adrien Silva,POR,MF,29,1989,13.2,0,9,3,33.3,0.68,0.23,0.0,0.0,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Monaco,Aleksandr Golovin,RUS,"MF,FW",22,1996,25.4,3,50,16,32.0,1.97,0.63,0.06,0.19,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Monaco,Almamy Touré,MLI,DF,22,1996,3.8,0,2,1,50.0,0.52,0.26,0.0,0.0,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Monaco,Andrea Raggi,ITA,"DF,MF",34,1984,5.5,0,1,0,0.0,0.18,0.0,0.0,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Monaco,Antonio Barreca,ITA,DF,23,1995,6.6,0,5,1,20.0,0.76,0.15,0.0,0.0,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Monaco,Benjamin Henrichs,GER,"DF,MF",21,1997,20.3,1,10,2,20.0,0.49,0.1,0.1,0.5,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Monaco,Benoît Badiashile,FRA,DF,17,2001,19.6,1,6,2,33.3,0.31,0.1,0.17,0.5,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Monaco,Carlos Vinícius,BRA,FW,23,1995,5.8,2,17,5,29.4,2.93,0.86,0.12,0.4,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Monaco,Cesc Fàbregas,ESP,MF,31,1987,10.7,1,10,5,50.0,0.93,0.47,0.1,0.2,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Monaco,Danijel Subašić,CRO,GK,33,1984,12.6,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Monaco,Diego Benaglio,SUI,GK,34,1983,22.9,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Monaco,Djibril Sidibé,FRA,"DF,MF",26,1992,23.1,0,19,3,15.8,0.82,0.13,0.0,0.0,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Monaco,Fodé Ballo-Touré,SEN,"DF,MF",21,1997,17.7,0,3,1,33.3,0.17,0.06,0.0,0.0,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Monaco,Gelson Martins,POR,MF,23,1995,15.4,4,30,16,53.3,1.94,1.04,0.13,0.25,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Monaco,Georges-Kévin N'Koudou,CMR,"FW,MF",23,1995,0.3,0,1,0,0.0,3.91,0.0,0.0,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Monaco,Giulian Biancone,FRA,DF,18,2000,1.0,0,1,0,0.0,1.0,0.0,0.0,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Monaco,Han-Noah Massengo,FRA,MF,17,2001,0.7,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Monaco,Jean-Eudes Aholou,CIV,MF,24,1994,11.9,0,14,3,21.4,1.17,0.25,0.0,0.0,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Monaco,Jemerson,BRA,"DF,MF",25,1992,24.7,0,7,0,0.0,0.28,0.0,0.0,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Monaco,Jordi Mboula,ESP,MF,19,1999,3.1,0,9,2,22.2,2.93,0.65,0.0,0.0,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Monaco,Julien Serrano,FRA,MF,20,1998,1.3,0,1,0,0.0,0.76,0.0,0.0,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Monaco,Kamil Glik,POL,DF,30,1988,33.0,1,15,4,26.7,0.45,0.12,0.07,0.25,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Monaco,Kévin N'Doram,FRA,DF,22,1996,2.2,0,1,1,100.0,0.46,0.46,0.0,0.0,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Monaco,Moussa Sylla,MLI,"FW,MF",18,1999,8.5,0,16,5,31.3,1.87,0.59,0.0,0.0,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Monaco,Nacer Chadli,BEL,MF,28,1989,7.7,0,2,1,50.0,0.26,0.13,0.0,0.0,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Monaco,Naldo,BRA,DF,35,1982,3.3,0,4,1,25.0,1.2,0.3,0.0,0.0,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Monaco,Pelé,GNB,MF,26,1991,5.2,0,3,1,33.3,0.58,0.19,0.0,0.0,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Monaco,Pietro Pellegri,ITA,FW,17,2001,0.9,1,1,1,100.0,1.1,1.1,1.0,1.0,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Monaco,Radamel Falcao,COL,FW,32,1986,28.4,15,94,42,44.7,3.31,1.48,0.13,0.29,3,4,2018-2019,shooting
FRA-Ligue 1,2018,Monaco,Romain Faivre,FRA,MF,20,1998,1.0,0,2,0,0.0,2.0,0.0,0.0,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Monaco,Ronaël Pierre-Gabriel,FRA,DF,20,1998,3.9,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Monaco,Rony Lopes,POR,"MF,FW",22,1995,20.5,2,51,24,47.1,2.48,1.17,0.04,0.08,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Monaco,Samuel Grandsir,FRA,MF,21,1996,5.2,0,6,1,16.7,1.15,0.19,0.0,0.0,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Monaco,Seydou Sy,SEN,GK,22,1995,2.5,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Monaco,Sofiane Diop,MAR,"MF,FW",18,2000,8.2,0,10,3,30.0,1.21,0.36,0.0,0.0,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Monaco,Stevan Jovetić,MNE,"MF,FW",28,1989,4.4,2,20,7,35.0,4.51,1.58,0.1,0.29,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Monaco,Willem Geubbels,FRA,FW,16,2001,0.1,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Monaco,William Vainqueur,FRA,MF,29,1988,0.9,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Monaco,Wilson Isidor,HAI,"FW,MF",17,2000,0.5,0,2,0,0.0,4.29,0.0,0.0,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Monaco,Youri Tielemans,BEL,MF,21,1997,18.7,5,34,7,20.6,1.82,0.37,0.12,0.57,1,1,2018-2019,shooting
FRA-Ligue 1,2018,Monaco,Youssef Aït Bennasser,MAR,MF,22,1996,11.9,0,8,1,12.5,0.67,0.08,0.0,0.0,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Montpellier,Ambroise Oyongo,CMR,MF,27,1991,23.7,2,12,3,25.0,0.51,0.13,0.17,0.67,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Montpellier,Andy Delort,ALG,FW,26,1991,34.6,14,118,38,32.2,3.41,1.1,0.09,0.29,3,3,2018-2019,shooting
FRA-Ligue 1,2018,Montpellier,Benjamin Lecomte,FRA,GK,27,1991,37.0,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Montpellier,Bilal Boutobba,FRA,"FW,MF",19,1998,0.4,0,3,0,0.0,8.44,0.0,0.0,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Montpellier,Damien Le Tallec,FRA,MF,28,1990,31.2,3,35,14,40.0,1.12,0.45,0.09,0.21,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Montpellier,Daniel Congré,FRA,DF,33,1985,36.6,2,15,5,33.3,0.41,0.14,0.13,0.4,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Montpellier,Dimitry Bertaud,COD,GK,20,1998,1.0,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Montpellier,Ellyes Skhiri,TUN,MF,23,1995,34.3,3,25,5,20.0,0.73,0.15,0.12,0.6,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Montpellier,Facundo Píriz,URU,MF,28,1990,1.3,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Montpellier,Florent Mollet,FRA,MF,26,1991,28.5,6,83,33,39.8,2.91,1.16,0.07,0.18,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Montpellier,Gaëtan Laborde,FRA,"FW,MF",24,1994,32.2,11,84,29,34.5,2.61,0.9,0.13,0.38,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Montpellier,Giovanni Sio,CIV,FW,29,1989,0.7,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Montpellier,Junior Sambia,CTA,"MF,FW",21,1996,10.3,0,23,6,26.1,2.24,0.58,0.0,0.0,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Montpellier,Keagan Dolly,RSA,FW,25,1993,1.0,0,1,0,0.0,1.02,0.0,0.0,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Montpellier,Mathías Suárez,URU,MF,22,1996,6.1,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Montpellier,Mihailo Ristić,SRB,MF,22,1995,3.6,1,5,2,40.0,1.38,0.55,0.2,0.5,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Montpellier,Morgan Poaty,CGO,MF,21,1997,1.0,0,1,0,0.0,1.0,0.0,0.0,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Montpellier,Nicolas Cozza,FRA,DF,19,1999,10.9,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Montpellier,Paul Lasne,FRA,MF,29,1989,19.9,2,24,9,37.5,1.21,0.45,0.08,0.22,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Montpellier,Pedro Mendes,POR,DF,27,1990,29.6,1,8,2,25.0,0.27,0.07,0.13,0.5,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Montpellier,Petar Škuletić,SRB,FW,28,1990,6.7,1,34,13,38.2,5.07,1.94,0.03,0.08,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Montpellier,Ruben Aguilar,FRA,MF,25,1993,28.1,1,13,4,30.8,0.46,0.14,0.08,0.25,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Montpellier,Souleymane Camara,SEN,FW,35,1982,1.5,3,10,7,70.0,6.57,4.6,0.3,0.43,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Montpellier,Vitorino Hilton,BRA,DF,40,1977,35.9,0,16,4,25.0,0.45,0.11,0.0,0.0,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Montpellier,Yanis Ammour,FRA,FW,19,1999,0.0,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nantes,Abdoulaye Dabo,FRA,"MF,FW",17,2001,1.3,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nantes,Abdoulaye Touré,GUI,MF,24,1994,30.5,3,56,14,25.0,1.83,0.46,0.05,0.21,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nantes,Abdul Majeed Waris,GHA,"FW,MF",26,1991,25.0,5,39,13,33.3,1.56,0.52,0.1,0.31,1,1,2018-2019,shooting
FRA-Ligue 1,2018,Nantes,Alexandre Olliero,FRA,GK,22,1996,1.0,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nantes,Alexis Alegue,FRA,"FW,MF",21,1996,0.1,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nantes,Andrei Girotto,BRA,MF,26,1992,16.4,2,20,5,25.0,1.22,0.31,0.1,0.4,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nantes,Anthony Limbombe,BEL,"FW,MF",24,1994,13.7,1,42,12,28.6,3.06,0.87,0.02,0.08,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nantes,Anthony Walongwa,,DF,24,1993,1.0,0,1,0,0.0,1.0,0.0,0.0,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nantes,Antonio Mance,CRO,FW,22,1995,0.6,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nantes,Charles Traore,MLI,"DF,MF",26,1992,12.9,0,7,3,42.9,0.54,0.23,0.0,0.0,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nantes,Ciprian Tătărușanu,ROU,GK,32,1986,26.6,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nantes,Diego Carlos,BRA,DF,25,1993,35.0,2,32,5,15.6,0.91,0.14,0.06,0.4,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nantes,Edgar Ié,GNB,DF,24,1994,8.6,0,3,0,0.0,0.35,0.0,0.0,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nantes,Elie Youan,FRA,"FW,MF",19,1999,0.2,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nantes,Emiliano Sala,ARG,FW,27,1990,15.2,12,36,18,50.0,2.37,1.18,0.28,0.56,2,2,2018-2019,shooting
FRA-Ligue 1,2018,Nantes,Enock Kwateng,FRA,"DF,MF",21,1997,22.7,0,5,0,0.0,0.22,0.0,0.0,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nantes,Fábio,BRA,"DF,MF",28,1990,14.2,0,3,0,0.0,0.21,0.0,0.0,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nantes,Gabriel Boschilia,BRA,"FW,MF",22,1996,14.7,4,40,17,42.5,2.73,1.16,0.1,0.24,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nantes,Imran Louza,MAR,MF,19,1999,1.0,0,1,0,0.0,1.02,0.0,0.0,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nantes,Kalifa Coulibaly,MLI,FW,26,1991,19.5,8,57,18,31.6,2.93,0.93,0.12,0.39,1,1,2018-2019,shooting
FRA-Ligue 1,2018,Nantes,Kara Mbodji,SEN,DF,28,1989,5.6,0,5,1,20.0,0.89,0.18,0.0,0.0,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nantes,Koffi Djidji,CIV,DF,25,1992,1.0,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nantes,Lucas Evangelista,BRA,"MF,FW",23,1995,8.0,1,14,4,28.6,1.75,0.5,0.07,0.25,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nantes,Lucas Lima,BRA,"DF,MF",26,1991,27.7,0,21,5,23.8,0.76,0.18,0.0,0.0,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nantes,Matt Miazga,USA,DF,23,1995,8.0,0,4,0,0.0,0.5,0.0,0.0,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nantes,Maxime Dupé,FRA,GK,25,1993,10.4,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nantes,Nicolas Pallois,FRA,DF,30,1987,24.0,2,19,7,36.8,0.79,0.29,0.11,0.29,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nantes,Randal Kolo Muani,FRA,FW,19,1998,1.4,0,3,1,33.3,2.21,0.74,0.0,0.0,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nantes,Rene Krhin,SVN,MF,28,1990,11.7,0,6,1,16.7,0.51,0.09,0.0,0.0,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nantes,Samuel Moutoussamy,COD,"MF,FW",21,1996,18.3,2,26,9,34.6,1.42,0.49,0.08,0.22,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nantes,Thomas Basila,FRA,DF,19,1999,1.0,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nantes,Valentin Eysseric,FRA,"MF,FW",26,1992,2.3,1,6,1,16.7,2.58,0.43,0.0,0.0,1,2,2018-2019,shooting
FRA-Ligue 1,2018,Nantes,Valentin Rongier,FRA,MF,23,1994,35.8,4,72,17,23.6,2.01,0.47,0.04,0.18,1,2,2018-2019,shooting
FRA-Ligue 1,2018,Nice,Adrien Tameze,CMR,MF,24,1994,32.7,0,19,4,21.1,0.58,0.12,0.0,0.0,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nice,Allan Saint-Maximin,FRA,FW,21,1997,32.2,5,76,19,25.0,2.36,0.59,0.05,0.21,1,2,2018-2019,shooting
FRA-Ligue 1,2018,Nice,Andy Pelmard,MAD,DF,18,2000,3.1,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nice,Assil Jaziri,TUN,MF,18,1999,0.4,0,4,2,50.0,9.73,4.86,0.0,0.0,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nice,Bassem Srarfi,TUN,"FW,MF",21,1997,9.1,1,11,3,27.3,1.21,0.33,0.09,0.33,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nice,Christophe Hérelle,MTQ,DF,25,1992,32.6,0,17,2,11.8,0.52,0.06,0.0,0.0,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nice,Christophe Jallet,FRA,"DF,MF",34,1983,9.8,1,4,3,75.0,0.41,0.31,0.25,0.33,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nice,Danilo Barbosa,BRA,MF,22,1996,17.2,0,23,6,26.1,1.34,0.35,0.0,0.0,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nice,Dante,BRA,DF,34,1983,35.8,1,21,3,14.3,0.59,0.08,0.05,0.33,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nice,Eddy Sylvestre,FRA,FW,18,1999,3.0,0,3,1,33.3,1.02,0.34,0.0,0.0,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nice,Ignatius Ganago,CMR,"FW,MF",19,1999,11.5,2,27,10,37.0,2.35,0.87,0.07,0.2,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nice,Ihsan Sacko,FRA,FW,21,1997,4.9,0,6,1,16.7,1.22,0.2,0.0,0.0,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nice,Jean-Victor Makengo,FRA,"MF,FW",20,1998,11.4,1,13,5,38.5,1.14,0.44,0.08,0.2,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nice,Malang Sarr,FRA,DF,19,1999,33.3,1,9,1,11.1,0.27,0.03,0.11,1.0,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nice,Mario Balotelli,ITA,FW,27,1990,8.4,0,32,8,25.0,3.83,0.96,0.0,0.0,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nice,Maxime Pélican,FRA,FW,20,1998,1.0,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nice,Mickaël Le Bihan,FRA,FW,28,1990,2.3,1,5,3,60.0,2.21,1.32,0.0,0.0,1,1,2018-2019,shooting
FRA-Ligue 1,2018,Nice,Mohamed Lamine Diaby,FRA,FW,17,2001,1.8,0,2,0,0.0,1.11,0.0,0.0,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nice,Myziane Maolida,COM,FW,19,1999,10.6,0,18,7,38.9,1.7,0.66,0.0,0.0,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nice,Olivier Boscagli,FRA,"DF,MF",20,1997,9.6,0,4,0,0.0,0.42,0.0,0.0,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nice,Patrick Burner,MTQ,"DF,MF",22,1996,15.0,0,8,0,0.0,0.53,0.0,0.0,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nice,Paul Wade,FRA,DF,18,2000,0.1,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nice,Pedro Brazão,POR,MF,15,2002,0.2,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nice,Pierre Lees-Melou,FRA,MF,25,1993,26.6,2,39,11,28.2,1.47,0.41,0.05,0.18,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nice,Racine Coly,SEN,"MF,DF",22,1995,5.6,0,4,0,0.0,0.72,0.0,0.0,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nice,Rémi Walter,FRA,MF,23,1995,9.3,2,9,6,66.7,0.97,0.65,0.0,0.0,2,3,2018-2019,shooting
FRA-Ligue 1,2018,Nice,Walter Benítez,ARG,GK,25,1993,35.0,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nice,Wylan Cyprien,FRA,MF,23,1995,26.2,4,53,21,39.6,2.02,0.8,0.06,0.14,1,2,2018-2019,shooting
FRA-Ligue 1,2018,Nice,Yoan Cardinale,FRA,GK,24,1994,3.0,0,0,0,,0.0,0.0,,,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nice,Youcef Atal,ALG,"MF,FW",22,1996,25.1,6,37,15,40.5,1.47,0.6,0.16,0.4,0,1,2018-2019,shooting
FRA-Ligue 1,2018,Nîmes,Anthony Briançon,FRA,DF,23,1994,32.5,2,20,9,45.0,0.62,0.28,0.1,0.22,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nîmes,Antonin Bobichon,FRA,MF,22,1995,23.9,7,36,11,30.6,1.5,0.46,0.19,0.64,0,0,2018-2019,shooting
FRA-Ligue 1,2018,Nîmes,Baptiste Guillaume,BEL,FW,23,1995,13.1,2,17,9,52.9,1.29,0.68,0.12,0.22,0,0,2018-2019,shooting
