league,season,team,player,nation,pos,age,born,shooting_90s,shooting_standard_gls,shooting_standard_sh,shooting_standard_sot,shooting_standard_sotpct,shooting_standard_sh_90,shooting_standard_sot_90,shooting_standard_g_sh,shooting_standard_g_sot,shooting_standard_pk,shooting_standard_pkatt,fbref_season_label,fbref_stat_type
FRA-Ligue 1,2020,Nantes,Pedro Chirivella,ESP,MF,23,1997,25.3,0,8,2,25.0,0.32,0.08,0.0,0.0,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nantes,Randal Kolo Muani,FRA,FW,21,1998,33.7,9,58,28,48.3,1.72,0.83,0.16,0.32,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nantes,Renaud Emond,BEL,FW,28,1991,3.9,2,8,4,50.0,2.03,1.02,0.25,0.5,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nantes,Roli Pereira de Sa,FRA,MF,23,1996,0.6,0,4,0,0.0,6.43,0.0,0.0,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nantes,Samuel Moutoussamy,COD,FW,23,1996,0.9,0,2,1,50.0,2.2,1.1,0.0,0.0,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nantes,Sébastien Corchia,FRA,"DF,MF",29,1990,23.0,0,21,7,33.3,0.91,0.3,0.0,0.0,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nice,Alexis Claude-Maurice,FRA,"MF,FW",22,1998,21.2,4,35,17,48.6,1.65,0.8,0.11,0.24,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nice,Alexis Trouillet,FRA,MF,19,2000,1.2,0,2,0,0.0,1.65,0.0,0.0,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nice,Amine Gouiri,ALG,"FW,MF",20,2000,30.5,12,80,33,41.3,2.62,1.08,0.1,0.24,4,4,2020-2021,shooting
FRA-Ligue 1,2020,Nice,Andy Pelmard,MAD,DF,20,2000,13.4,0,2,1,50.0,0.15,0.07,0.0,0.0,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nice,Dan Ndoye,SUI,"MF,FW",19,2000,6.1,1,12,3,25.0,1.96,0.49,0.08,0.33,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nice,Danilo Barbosa,BRA,DF,24,1996,2.8,0,2,0,0.0,0.72,0.0,0.0,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nice,Dante,BRA,DF,36,1983,8.6,2,7,2,28.6,0.81,0.23,0.29,1.0,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nice,Eddy Sylvestre,FRA,FW,20,1999,1.1,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nice,Evann Guessand,CIV,"FW,MF",19,2001,0.3,0,1,1,100.0,3.1,3.1,0.0,0.0,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nice,Flavius Daniliuc,AUT,DF,19,2001,16.4,1,9,2,22.2,0.55,0.12,0.11,0.5,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nice,Hassane Kamara,CIV,"DF,MF",26,1994,32.9,2,27,4,14.8,0.82,0.12,0.07,0.5,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nice,Hicham Boudaoui,ALG,MF,20,1999,19.3,3,16,9,56.3,0.83,0.47,0.19,0.33,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nice,Hicham Mahou,FRA,"FW,MF",21,1999,0.4,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nice,Jean-Clair Todibo,FRA,DF,20,1999,14.8,1,7,1,14.3,0.47,0.07,0.14,1.0,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nice,Jeff Reine-Adélaïde,FRA,"MF,FW",22,1998,11.8,1,15,5,33.3,1.28,0.43,0.07,0.2,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nice,Jordan Lotomba,SUI,"DF,MF",21,1998,23.6,1,8,2,25.0,0.34,0.08,0.13,0.5,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nice,Kasper Dolberg,DEN,FW,22,1997,21.4,6,37,18,48.6,1.73,0.84,0.11,0.22,2,2,2020-2021,shooting
FRA-Ligue 1,2020,Nice,Khéphren Thuram,FRA,MF,19,2001,16.6,2,11,4,36.4,0.66,0.24,0.18,0.5,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nice,Malik Sellouki,FRA,MF,20,2000,0.7,1,4,1,25.0,5.45,1.36,0.25,1.0,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nice,Morgan Schneiderlin,FRA,MF,30,1989,24.4,0,9,3,33.3,0.37,0.12,0.0,0.0,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nice,Myziane Maolida,COM,"FW,MF",21,1999,12.0,3,19,4,21.1,1.59,0.33,0.16,0.75,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nice,Patrick Burner,MTQ,"DF,MF",24,1996,0.0,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nice,Pierre Lees-Melou,FRA,MF,27,1993,22.9,4,43,13,30.2,1.88,0.57,0.07,0.23,1,1,2020-2021,shooting
FRA-Ligue 1,2020,Nice,Racine Coly,SEN,DF,24,1995,0.2,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nice,Robson Bambu,BRA,DF,22,1997,11.6,0,3,1,33.3,0.26,0.09,0.0,0.0,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nice,Rony Lopes,POR,"FW,MF",24,1995,19.8,3,41,16,39.0,2.07,0.81,0.07,0.19,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nice,Salim Ben Seghir,FRA,FW,17,2003,0.1,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nice,Stanley N'Soki,FRA,DF,21,1999,13.8,0,7,0,0.0,0.51,0.0,0.0,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nice,Walter Benítez,ARG,GK,27,1993,38.0,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nice,William Saliba,FRA,DF,19,2001,20.0,1,6,1,16.7,0.3,0.05,0.17,1.0,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nice,Youcef Atal,ALG,"MF,DF",24,1996,10.6,1,8,5,62.5,0.75,0.47,0.13,0.2,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nîmes,Andrés Cubas,PAR,MF,24,1996,24.9,1,11,5,45.5,0.44,0.2,0.09,0.2,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nîmes,Anthony Briançon,FRA,DF,25,1994,13.6,0,5,3,60.0,0.37,0.22,0.0,0.0,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nîmes,Antoine Valerio,FRA,MF,20,1999,0.8,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nîmes,Baptiste Reynet,FRA,GK,29,1990,38.0,0,2,1,50.0,0.05,0.03,0.0,0.0,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nîmes,Birger Meling,NOR,DF,25,1994,25.9,2,13,6,46.2,0.5,0.23,0.15,0.33,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nîmes,Clément Depres,FRA,FW,25,1994,0.2,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nîmes,Florian Miguel,FRA,DF,23,1996,17.1,0,10,6,60.0,0.59,0.35,0.0,0.0,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nîmes,Gaëtan Paquiez,FRA,DF,26,1994,11.6,0,5,0,0.0,0.43,0.0,0.0,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nîmes,Haris Duljević,BIH,"MF,FW",26,1993,8.6,0,15,5,33.3,1.75,0.58,0.0,0.0,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nîmes,Karim Aribi,ALG,FW,26,1994,3.3,0,8,2,25.0,2.45,0.61,0.0,0.0,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nîmes,Kelyan Guessoum,ALG,DF,21,1999,12.5,0,6,1,16.7,0.48,0.08,0.0,0.0,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nîmes,Kévin Denkey,TOG,FW,19,2000,5.8,1,18,8,44.4,3.09,1.37,0.06,0.13,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nîmes,Lamine Fomba,FRA,MF,22,1998,24.2,1,25,7,28.0,1.03,0.29,0.04,0.14,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nîmes,Loïck Landre,FRA,DF,28,1992,18.1,1,9,2,22.2,0.5,0.11,0.11,0.5,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nîmes,Lucas Buadés,FRA,"DF,MF",22,1997,0.2,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nîmes,Lucas Deaux,FRA,"MF,DF",31,1988,19.5,1,12,4,33.3,0.62,0.21,0.08,0.25,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nîmes,Mahamadou Doucouré,MLI,FW,20,2000,0.5,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nîmes,Marco Majouga,CTA,FW,19,2001,1.4,0,5,1,20.0,3.63,0.73,0.0,0.0,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nîmes,Matteo Ahlinvi,BEN,MF,21,1999,10.0,2,12,7,58.3,1.2,0.7,0.17,0.29,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nîmes,Moussa Koné,SEN,FW,23,1996,19.5,9,31,16,51.6,1.59,0.82,0.29,0.56,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nîmes,Naomichi Ueda,JPN,DF,25,1994,7.9,0,2,1,50.0,0.25,0.13,0.0,0.0,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nîmes,Nassim Chadli,FRA,MF,19,2001,0.3,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nîmes,Niclas Eliasson,SWE,"MF,FW",24,1995,20.0,4,25,10,40.0,1.25,0.5,0.16,0.4,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nîmes,Nolan Roux,FRA,FW,32,1988,7.2,0,11,3,27.3,1.52,0.41,0.0,0.0,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nîmes,Pablo Martinez,FRA,DF,31,1989,6.0,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nîmes,Patrick Burner,MTQ,DF,24,1996,14.6,0,6,1,16.7,0.41,0.07,0.0,0.0,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nîmes,Renaud Ripart,FRA,"MF,FW",27,1993,33.9,11,68,26,38.2,2.0,0.77,0.07,0.19,6,7,2020-2021,shooting
FRA-Ligue 1,2020,Nîmes,Romain Philippoteaux,FRA,MF,32,1988,2.4,1,2,2,100.0,0.84,0.84,0.5,0.5,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nîmes,Sami Ben Amar,MAR,FW,22,1998,0.1,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nîmes,Sidy Sarr,SEN,MF,24,1996,5.1,0,9,1,11.1,1.75,0.19,0.0,0.0,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nîmes,Sofiane Alakouch,MAR,DF,22,1998,16.7,0,5,0,0.0,0.3,0.0,0.0,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nîmes,Yassine Benrahou,FRA,MF,21,1999,13.8,0,18,4,22.2,1.31,0.29,0.0,0.0,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Nîmes,Zinedine Ferhat,ALG,"MF,FW",27,1993,32.9,6,62,24,38.7,1.89,0.73,0.08,0.21,1,1,2020-2021,shooting
FRA-Ligue 1,2020,PSG,Abdou Diallo,SEN,DF,24,1996,16.6,0,4,0,0.0,0.24,0.0,0.0,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,PSG,Alessandro Florenzi,ITA,"DF,MF",29,1991,17.1,2,21,8,38.1,1.23,0.47,0.1,0.25,0,0,2020-2021,shooting
FRA-Ligue 1,2020,PSG,Ander Herrera,ESP,MF,30,1989,20.6,1,21,4,19.0,1.02,0.19,0.05,0.25,0,0,2020-2021,shooting
FRA-Ligue 1,2020,PSG,Arnaud Kalimuendo,FRA,FW,18,2002,0.8,0,2,1,50.0,2.47,1.23,0.0,0.0,0,0,2020-2021,shooting
FRA-Ligue 1,2020,PSG,Bandiougou Fadiga,FRA,MF,19,2001,0.7,0,1,1,100.0,1.43,1.43,0.0,0.0,0,0,2020-2021,shooting
FRA-Ligue 1,2020,PSG,Colin Dagba,FRA,DF,21,1998,15.1,1,7,1,14.3,0.46,0.07,0.14,1.0,0,0,2020-2021,shooting
FRA-Ligue 1,2020,PSG,Danilo Pereira,POR,"MF,DF",28,1991,15.9,2,17,5,29.4,1.07,0.31,0.12,0.4,0,0,2020-2021,shooting
FRA-Ligue 1,2020,PSG,Edouard Michut,FRA,MF,17,2003,0.0,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,PSG,Idrissa Gueye,SEN,MF,30,1989,17.6,2,19,7,36.8,1.08,0.4,0.11,0.29,0,0,2020-2021,shooting
FRA-Ligue 1,2020,PSG,Jesé,ESP,"FW,MF",27,1993,0.3,0,1,0,0.0,3.75,0.0,0.0,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,PSG,Juan Bernat,ESP,DF,27,1993,2.2,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,PSG,Julian Draxler,GER,MF,26,1993,11.8,4,11,4,36.4,0.93,0.34,0.36,1.0,0,0,2020-2021,shooting
FRA-Ligue 1,2020,PSG,Kays Ruiz,FRA,FW,17,2002,2.1,0,2,0,0.0,0.97,0.0,0.0,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,PSG,Kenny Nagera,FRA,FW,18,2002,0.0,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,PSG,Keylor Navas,CRC,GK,33,1986,28.0,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,PSG,Kylian Mbappé,FRA,"FW,MF",21,1998,26.4,27,103,55,53.4,3.89,2.08,0.2,0.38,6,6,2020-2021,shooting
FRA-Ligue 1,2020,PSG,Layvin Kurzawa,FRA,DF,27,1992,14.2,1,11,2,18.2,0.77,0.14,0.09,0.5,0,0,2020-2021,shooting
FRA-Ligue 1,2020,PSG,Leandro Paredes,ARG,MF,26,1994,14.5,1,24,6,25.0,1.66,0.41,0.04,0.17,0,0,2020-2021,shooting
FRA-Ligue 1,2020,PSG,Marcin Bułka,POL,GK,20,1999,1.0,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,PSG,Marco Verratti,ITA,MF,27,1992,16.6,0,10,5,50.0,0.6,0.3,0.0,0.0,0,0,2020-2021,shooting
FRA-Ligue 1,2020,PSG,Marquinhos,BRA,DF,26,1994,23.6,3,15,8,53.3,0.63,0.34,0.2,0.38,0,0,2020-2021,shooting
FRA-Ligue 1,2020,PSG,Mauro Icardi,ARG,FW,27,1993,12.0,7,40,14,35.0,3.34,1.17,0.15,0.43,1,1,2020-2021,shooting
FRA-Ligue 1,2020,PSG,Mitchel Bakker,NED,"DF,MF",20,2000,18.8,0,3,3,100.0,0.16,0.16,0.0,0.0,0,0,2020-2021,shooting
FRA-Ligue 1,2020,PSG,Moise Kean,ITA,FW,20,2000,18.9,13,52,24,46.2,2.76,1.27,0.25,0.54,0,0,2020-2021,shooting
FRA-Ligue 1,2020,PSG,Neymar,BRA,"MF,FW",28,1992,15.7,9,70,21,30.0,4.45,1.34,0.06,0.19,5,6,2020-2021,shooting
FRA-Ligue 1,2020,PSG,Pablo Sarabia,ESP,"FW,MF",28,1992,14.7,6,37,19,51.4,2.52,1.3,0.16,0.32,0,0,2020-2021,shooting
FRA-Ligue 1,2020,PSG,Presnel Kimpembe,FRA,DF,24,1995,25.6,0,5,1,20.0,0.2,0.04,0.0,0.0,0,0,2020-2021,shooting
FRA-Ligue 1,2020,PSG,Rafinha,BRA,MF,27,1993,15.1,0,24,8,33.3,1.59,0.53,0.0,0.0,0,0,2020-2021,shooting
FRA-Ligue 1,2020,PSG,Sergio Rico,ESP,GK,26,1993,9.0,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,PSG,Thilo Kehrer,GER,DF,23,1996,18.0,0,7,0,0.0,0.39,0.0,0.0,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,PSG,Timothee Pembele,FRA,"DF,MF",17,2002,4.3,1,4,2,50.0,0.94,0.47,0.25,0.5,0,0,2020-2021,shooting
FRA-Ligue 1,2020,PSG,Xavi Simons,NED,"FW,MF",17,2003,0.0,0,1,0,0.0,45.0,0.0,0.0,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,PSG,Ángel Di María,ARG,"FW,MF",32,1988,20.6,5,60,18,30.0,2.91,0.87,0.08,0.28,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Reims,Alexis Flips,FRA,MF,20,2000,0.5,1,2,1,50.0,4.19,2.09,0.5,1.0,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Reims,Anastasios Donis,GRE,MF,23,1996,1.1,0,1,0,0.0,0.93,0.0,0.0,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Reims,Arber Zeneli,KVX,MF,25,1995,14.3,3,22,11,50.0,1.54,0.77,0.14,0.27,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Reims,Boulaye Dia,SEN,FW,23,1996,32.6,14,63,27,42.9,1.94,0.83,0.14,0.33,5,5,2020-2021,shooting
FRA-Ligue 1,2020,Reims,Dario Maresic,AUT,DF,20,1999,5.7,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Reims,Dereck Kutesa,SUI,MF,22,1997,7.6,1,10,4,40.0,1.31,0.52,0.1,0.25,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Reims,Dion Lopy,SEN,MF,18,2002,2.8,0,3,0,0.0,1.05,0.0,0.0,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Reims,El Bilal Touré,MLI,FW,18,2001,13.8,4,19,9,47.4,1.37,0.65,0.21,0.44,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Reims,Fodé Doucouré,MLI,DF,19,2001,3.7,0,3,2,66.7,0.81,0.54,0.0,0.0,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Reims,Fraser Hornby,SCO,"FW,MF",20,1999,0.4,0,2,1,50.0,5.14,2.57,0.0,0.0,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Reims,Ghislain Konan,CIV,DF,24,1995,29.0,2,8,4,50.0,0.28,0.14,0.25,0.5,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Reims,Hugo Ekitike,FRA,FW,18,2002,1.0,0,3,1,33.3,3.07,1.02,0.0,0.0,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Reims,Kaj Sierhuis,NED,FW,22,1998,7.2,0,14,3,21.4,1.93,0.41,0.0,0.0,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Reims,Marshall Munetsi,ZIM,"MF,DF",24,1996,21.4,1,12,3,25.0,0.56,0.14,0.08,0.33,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Reims,Mathieu Cafaro,FRA,MF,23,1997,23.0,4,61,23,37.7,2.65,1.0,0.07,0.17,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Reims,Moreto Cassamã,GNB,MF,22,1998,22.6,1,11,2,18.2,0.49,0.09,0.09,0.5,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Reims,Mouhamadou Drammeh,GAM,MF,21,1999,1.9,0,1,0,0.0,0.52,0.0,0.0,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Reims,Moussa Doumbia,MLI,"MF,FW",25,1994,10.0,0,14,2,14.3,1.4,0.2,0.0,0.0,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Reims,Moïse Sakava,CMR,MF,19,2000,0.1,0,1,0,0.0,11.25,0.0,0.0,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Reims,Nathanaël Mbuku,COD,"MF,FW",18,2002,24.6,4,40,18,45.0,1.63,0.73,0.1,0.22,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Reims,Predrag Rajković,SRB,GK,24,1995,36.5,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Reims,Thibault De Smet,BEL,DF,22,1998,5.5,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Reims,Thomas Foket,BEL,DF,25,1994,36.9,0,6,3,50.0,0.16,0.08,0.0,0.0,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Reims,Tristan Dingomé,CMR,"DF,MF",29,1991,0.2,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Reims,Valon Berisha,KVX,MF,27,1993,18.3,0,21,3,14.3,1.15,0.16,0.0,0.0,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Reims,Wout Faes,BEL,DF,22,1998,32.2,1,11,1,9.1,0.34,0.03,0.09,1.0,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Reims,Xavier Chavalerin,FRA,MF,29,1991,28.3,0,23,6,26.1,0.81,0.21,0.0,0.0,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Reims,Yehvann Diouf,SEN,GK,20,1999,1.5,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Reims,Yunis Abdelhamid,MAR,DF,32,1987,32.1,3,15,6,40.0,0.47,0.19,0.2,0.5,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Rennes,Adrien Hunou,FRA,FW,26,1994,6.5,4,22,12,54.5,3.36,1.83,0.18,0.33,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Rennes,Adrien Truffert,FRA,"DF,MF",18,2001,21.7,1,24,3,12.5,1.11,0.14,0.04,0.33,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Rennes,Alfred Gomis,SEN,GK,26,1993,22.0,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Rennes,Andy Diouf,FRA,MF,17,2003,0.1,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Rennes,Benjamin Bourigeaud,FRA,"MF,FW",26,1994,28.4,6,64,24,37.5,2.26,0.85,0.09,0.25,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Rennes,Brandon Soppy,FRA,DF,18,2002,6.2,0,5,1,20.0,0.81,0.16,0.0,0.0,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Rennes,Clément Grenier,FRA,MF,29,1991,12.0,4,27,9,33.3,2.25,0.75,0.11,0.33,1,1,2020-2021,shooting
FRA-Ligue 1,2020,Rennes,Dalbert Henrique,BRA,DF,26,1993,4.1,0,3,0,0.0,0.72,0.0,0.0,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Rennes,Damien Da Silva,FRA,DF,32,1988,29.6,4,23,11,47.8,0.78,0.37,0.17,0.36,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Rennes,Daniele Rugani,ITA,DF,26,1994,1.0,0,1,1,100.0,1.0,1.0,0.0,0.0,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Rennes,Eduardo Camavinga,FRA,MF,17,2002,26.7,1,26,8,30.8,0.97,0.3,0.04,0.13,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Rennes,Faitout Maouassa,FRA,DF,22,1998,13.0,0,27,8,29.6,2.08,0.62,0.0,0.0,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Rennes,Flavien Tait,FRA,MF,27,1993,15.2,1,25,9,36.0,1.64,0.59,0.04,0.11,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Rennes,Georginio Rutter,FRA,"FW,MF",18,2002,0.5,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Rennes,Gerzino Nyamsi,CMR,DF,23,1997,9.7,1,5,1,20.0,0.52,0.1,0.2,1.0,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Rennes,Hamari Traoré,MLI,DF,28,1992,33.3,1,23,5,21.7,0.69,0.15,0.04,0.2,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Rennes,James Lea Siliki,CMR,MF,24,1996,2.8,0,6,1,16.7,2.12,0.35,0.0,0.0,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Rennes,Jeremy Doku,BEL,"MF,FW",18,2002,25.7,2,36,7,19.4,1.4,0.27,0.06,0.29,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Rennes,Jonas Martin,FRA,MF,30,1990,5.4,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Rennes,Lesley Ugochukwu,FRA,MF,16,2004,0.7,0,2,0,0.0,2.77,0.0,0.0,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Rennes,M'Baye Niang,SEN,FW,25,1994,4.7,1,11,2,18.2,2.35,0.43,0.09,0.5,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Rennes,Martin Terrier,FRA,"FW,MF",23,1997,27.1,9,47,18,38.3,1.74,0.67,0.17,0.44,1,1,2020-2021,shooting
FRA-Ligue 1,2020,Rennes,Matthis Abline,FRA,"FW,MF",17,2003,0.0,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Rennes,Nayef Aguerd,MAR,DF,24,1996,35.0,3,27,7,25.9,0.77,0.2,0.11,0.43,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Rennes,Raphinha,BRA,"FW,MF",23,1996,4.5,1,10,3,30.0,2.23,0.67,0.1,0.33,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Rennes,Romain Del Castillo,FRA,"MF,FW",24,1996,7.2,0,16,5,31.3,2.21,0.69,0.0,0.0,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Rennes,Romain Salin,FRA,GK,36,1984,15.0,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Rennes,Sacha Boey,FRA,DF,19,2000,1.4,0,1,0,0.0,0.73,0.0,0.0,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Rennes,Serhou Guirassy,GUI,FW,24,1996,19.6,10,52,25,48.1,2.65,1.28,0.17,0.36,1,1,2020-2021,shooting
FRA-Ligue 1,2020,Rennes,Steven Nzonzi,FRA,MF,31,1988,32.3,1,20,5,25.0,0.62,0.15,0.05,0.2,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Rennes,Yann Gboho,FRA,MF,19,2001,3.4,0,9,3,33.3,2.67,0.89,0.0,0.0,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Rennes,Édouard Mendy,SEN,GK,28,1992,1.0,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Saint-Étienne,Abdoulaye Sidibé,FRA,FW,18,2002,0.1,0,0,0,,0.0,0.0,,,0,0,2020-2021,shooting
FRA-Ligue 1,2020,Saint-Étienne,Adil Aouchiche,ALG,"MF,FW",18,2002,19.2,2,26,12,46.2,1.35,0.62,0.08,0.17,0,0,2020-2021,shooting
