league,season,team,player,nation,pos,age,born,misc_90s,misc_performance_crdy,misc_performance_crdr,misc_performance_2crdy,misc_performance_fls,misc_performance_fld,misc_performance_off,misc_performance_crs,misc_performance_int,misc_performance_tklw,misc_performance_pkwon,misc_performance_pkcon,misc_performance_og,fbref_season_label,fbref_stat_type
ENG-Premier League,2017,Swansea City,Nathan Dyer,ENG,"FW,MF",29,1987,14.5,2,0,0,17,20,1,31,16,14,0,1,0,2017-2018,misc
ENG-Premier League,2017,Swansea City,Oliver McBurnie,SCO,FW,21,1996,3.1,0,0,0,4,4,0,3,1,2,0,0,0,2017-2018,misc
ENG-Premier League,2017,Swansea City,Renato Sanches,POR,"MF,FW",19,1997,7.8,1,0,0,9,20,0,32,8,8,0,0,0,2017-2018,misc
ENG-Premier League,2017,Swansea City,Roque Mesa,ESP,MF,28,1989,8.4,3,0,0,14,10,0,2,13,14,0,1,0,2017-2018,misc
ENG-Premier League,2017,Swansea City,Sam Clucas,ENG,MF,26,1990,22.7,2,0,0,10,14,3,55,28,18,0,0,0,2017-2018,misc
ENG-Premier League,2017,Swansea City,Tammy Abraham,ENG,FW,19,1997,19.2,0,0,0,15,27,9,13,1,9,0,0,0,2017-2018,misc
ENG-Premier League,2017,Swansea City,Tom Carroll,ENG,MF,25,1992,28.6,3,0,0,23,17,1,128,34,35,0,0,0,2017-2018,misc
ENG-Premier League,2017,Swansea City,Wayne Routledge,ENG,"MF,FW",32,1985,4.8,1,0,0,9,0,0,15,3,6,0,0,0,2017-2018,misc
ENG-Premier League,2017,Swansea City,Wilfried Bony,CIV,FW,28,1988,7.9,2,0,0,7,11,2,1,2,4,0,0,0,2017-2018,misc
ENG-Premier League,2017,Swansea City,Àngel Rangel,ESP,DF,34,1982,1.7,0,0,0,1,0,0,6,3,2,0,0,0,2017-2018,misc
ENG-Premier League,2017,Swansea City,Łukasz Fabiański,POL,GK,32,1985,38.0,0,0,0,1,5,0,0,1,0,0,0,0,2017-2018,misc
ENG-Premier League,2017,Tottenham,Ben Davies,WAL,"DF,MF",24,1993,25.8,3,0,0,24,25,0,150,27,35,0,0,0,2017-2018,misc
ENG-Premier League,2017,Tottenham,Christian Eriksen,DEN,MF,25,1992,35.8,0,0,0,14,21,1,220,32,31,0,0,0,2017-2018,misc
ENG-Premier League,2017,Tottenham,Danny Rose,ENG,"DF,MF",27,1990,8.9,4,0,0,12,24,0,56,10,12,0,0,0,2017-2018,misc
ENG-Premier League,2017,Tottenham,Davinson Sánchez,COL,DF,21,1996,28.2,1,1,0,25,18,0,5,46,22,0,0,1,2017-2018,misc
ENG-Premier League,2017,Tottenham,Dele Alli,ENG,MF,21,1996,32.9,7,0,0,45,85,5,18,27,28,1,0,0,2017-2018,misc
ENG-Premier League,2017,Tottenham,Eric Dier,ENG,"MF,DF",23,1994,31.4,4,0,0,23,8,1,26,47,46,0,0,0,2017-2018,misc
ENG-Premier League,2017,Tottenham,Fernando Llorente,ESP,FW,32,1985,2.6,1,0,0,4,4,2,0,0,3,0,0,0,2017-2018,misc
ENG-Premier League,2017,Tottenham,Georges-Kévin N'Koudou,CMR,"FW,MF",22,1995,0.0,0,0,0,0,1,0,0,0,0,0,0,0,2017-2018,misc
ENG-Premier League,2017,Tottenham,Harry Kane,ENG,FW,24,1993,34.2,5,0,0,34,40,43,21,8,17,1,0,0,2017-2018,misc
ENG-Premier League,2017,Tottenham,Harry Winks,ENG,MF,21,1996,8.6,0,0,0,8,7,0,9,10,11,0,0,0,2017-2018,misc
ENG-Premier League,2017,Tottenham,Hugo Lloris,FRA,GK,30,1986,36.0,1,0,0,1,2,0,1,2,1,0,1,0,2017-2018,misc
ENG-Premier League,2017,Tottenham,Jan Vertonghen,BEL,DF,30,1987,35.6,4,0,0,20,25,1,19,62,46,0,1,0,2017-2018,misc
ENG-Premier League,2017,Tottenham,Kieran Trippier,ENG,"DF,MF",26,1990,21.3,1,0,0,18,21,3,120,22,30,0,0,0,2017-2018,misc
ENG-Premier League,2017,Tottenham,Kyle Walker-Peters,ENG,DF,20,1997,2.1,0,0,0,1,4,0,9,4,4,0,0,0,2017-2018,misc
ENG-Premier League,2017,Tottenham,Lucas Moura,BRA,MF,24,1992,2.3,0,0,0,4,7,0,1,3,2,0,0,0,2017-2018,misc
ENG-Premier League,2017,Tottenham,Michel Vorm,NED,GK,33,1983,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018,misc
ENG-Premier League,2017,Tottenham,Mousa Dembélé,BEL,MF,30,1987,20.9,6,0,0,46,28,0,1,32,26,0,0,0,2017-2018,misc
ENG-Premier League,2017,Tottenham,Moussa Sissoko,FRA,MF,27,1989,15.6,3,0,0,23,10,3,20,10,16,0,0,0,2017-2018,misc
ENG-Premier League,2017,Tottenham,Paulo Gazzaniga,ARG,GK,25,1992,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018,misc
ENG-Premier League,2017,Tottenham,Serge Aurier,CIV,"DF,MF",24,1992,15.9,3,2,1,21,16,2,69,32,29,0,1,0,2017-2018,misc
ENG-Premier League,2017,Tottenham,Son Heung-min,KOR,"MF,FW",25,1992,25.6,0,0,0,15,26,25,50,12,12,0,0,0,2017-2018,misc
ENG-Premier League,2017,Tottenham,Toby Alderweireld,BEL,DF,28,1989,13.1,3,0,0,8,2,0,7,4,13,0,0,0,2017-2018,misc
ENG-Premier League,2017,Tottenham,Victor Wanyama,KEN,MF,26,1991,9.4,2,0,0,13,9,0,3,11,23,0,0,0,2017-2018,misc
ENG-Premier League,2017,Tottenham,Vincent Janssen,NED,FW,23,1994,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018,misc
ENG-Premier League,2017,Tottenham,Érik Lamela,ARG,MF,25,1992,9.4,4,0,0,24,16,3,26,10,14,1,0,0,2017-2018,misc
ENG-Premier League,2017,Watford,Abdoulaye Doucouré,MLI,MF,24,1993,36.9,10,0,0,44,27,2,27,59,51,0,1,0,2017-2018,misc
ENG-Premier League,2017,Watford,Adrian Mariappa,JAM,DF,30,1986,24.6,4,0,0,32,16,0,4,46,27,0,0,0,2017-2018,misc
ENG-Premier League,2017,Watford,Andre Gray,JAM,FW,26,1991,16.6,1,0,0,11,5,13,9,4,1,1,0,0,2017-2018,misc
ENG-Premier League,2017,Watford,André Carrillo,PER,"MF,FW",26,1991,17.1,2,0,0,14,15,5,55,15,23,0,0,0,2017-2018,misc
ENG-Premier League,2017,Watford,Ben Watson,ENG,MF,32,1985,5.1,1,0,0,11,5,0,4,7,8,0,0,0,2017-2018,misc
ENG-Premier League,2017,Watford,Christian Kabasele,BEL,DF,26,1991,25.9,5,0,0,31,16,0,2,36,32,0,1,1,2017-2018,misc
ENG-Premier League,2017,Watford,Craig Cathcart,NIR,DF,28,1989,5.8,1,0,0,2,1,0,0,4,6,0,0,0,2017-2018,misc
ENG-Premier League,2017,Watford,Daryl Janmaat,NED,"DF,MF",28,1989,20.2,3,0,0,14,4,1,68,34,32,0,0,0,2017-2018,misc
ENG-Premier League,2017,Watford,Dodi Lukebakio,BEL,"FW,MF",19,1997,0.2,0,0,0,0,0,0,2,0,0,0,0,0,2017-2018,misc
ENG-Premier League,2017,Watford,Gerard Deulofeu,ESP,"MF,FW",23,1994,4.8,0,0,0,3,5,1,15,6,4,1,0,0,2017-2018,misc
ENG-Premier League,2017,Watford,Heurelho Gomes,BRA,GK,36,1981,23.6,0,0,0,0,3,0,0,2,0,0,1,0,2017-2018,misc
ENG-Premier League,2017,Watford,Jerome Sinclair,ENG,FW,20,1996,0.3,0,0,0,1,0,0,0,1,0,0,0,0,2017-2018,misc
ENG-Premier League,2017,Watford,José Holebas,GRE,"DF,MF",33,1984,26.5,7,0,0,37,19,1,211,36,32,0,2,0,2017-2018,misc
ENG-Premier League,2017,Watford,Kiko Femenía,ESP,"MF,DF",26,1991,19.0,2,0,0,7,22,2,60,36,29,0,0,0,2017-2018,misc
ENG-Premier League,2017,Watford,Marvin Zeegelaar,NED,"MF,DF",26,1990,11.0,4,1,0,17,10,0,38,21,19,0,0,0,2017-2018,misc
ENG-Premier League,2017,Watford,Miguel Britos,URU,DF,32,1985,8.9,3,1,0,8,6,0,5,12,12,0,0,0,2017-2018,misc
ENG-Premier League,2017,Watford,Molla Wagué,MLI,DF,26,1991,4.9,0,0,0,5,1,0,1,7,3,0,1,0,2017-2018,misc
ENG-Premier League,2017,Watford,Nathaniel Chalobah,ENG,MF,22,1994,5.0,1,0,0,3,7,1,2,7,6,0,0,0,2017-2018,misc
ENG-Premier League,2017,Watford,Nordin Amrabat,MAR,FW,30,1987,2.2,0,0,0,6,2,2,9,0,4,0,0,0,2017-2018,misc
ENG-Premier League,2017,Watford,Orestis Karnezis,GRE,GK,32,1985,14.4,0,0,0,0,1,0,0,1,0,0,0,0,2017-2018,misc
ENG-Premier League,2017,Watford,Richarlison,BRA,"MF,FW",20,1997,31.4,4,0,0,37,95,22,52,24,44,2,0,0,2017-2018,misc
ENG-Premier League,2017,Watford,Roberto Pereyra,ARG,"MF,FW",26,1991,18.0,3,0,0,18,27,2,48,12,10,2,0,0,2017-2018,misc
ENG-Premier League,2017,Watford,Sebastian Prödl,AUT,DF,30,1987,17.4,5,0,0,21,9,3,1,31,17,0,0,0,2017-2018,misc
ENG-Premier League,2017,Watford,Stefano Okaka,ITA,FW,27,1989,5.0,2,0,0,21,9,4,1,0,5,0,0,0,2017-2018,misc
ENG-Premier League,2017,Watford,Tom Cleverley,ENG,MF,27,1989,21.1,3,1,1,32,29,1,83,28,28,0,0,0,2017-2018,misc
ENG-Premier League,2017,Watford,Troy Deeney,ENG,FW,29,1988,20.5,1,1,0,24,18,16,8,5,15,0,0,0,2017-2018,misc
ENG-Premier League,2017,Watford,Will Hughes,ENG,MF,22,1995,11.0,0,0,0,19,21,1,11,15,19,0,0,0,2017-2018,misc
ENG-Premier League,2017,Watford,Younès Kaboul,FRA,DF,31,1986,1.7,0,0,0,1,0,0,0,2,2,0,0,0,2017-2018,misc
ENG-Premier League,2017,Watford,Étienne Capoue,FRA,MF,29,1988,17.1,3,0,0,21,16,1,4,40,27,0,0,0,2017-2018,misc
ENG-Premier League,2017,West Brom,Ahmed Hegazi,EGY,DF,26,1991,37.6,4,0,0,25,15,2,10,63,38,0,0,0,2017-2018,misc
ENG-Premier League,2017,West Brom,Allan Nyom,CMR,"DF,MF",29,1988,25.7,7,0,0,20,20,0,88,29,41,0,1,0,2017-2018,misc
ENG-Premier League,2017,West Brom,Ben Foster,ENG,GK,34,1983,37.0,2,0,0,1,4,0,0,2,1,0,0,0,2017-2018,misc
ENG-Premier League,2017,West Brom,Boaz Myhill,WAL,GK,34,1982,1.0,1,0,0,1,0,0,0,0,0,0,0,0,2017-2018,misc
ENG-Premier League,2017,West Brom,Chris Brunt,NIR,"MF,DF",32,1984,21.3,5,0,0,15,6,0,139,22,26,0,0,0,2017-2018,misc
ENG-Premier League,2017,West Brom,Claudio Yacob,ARG,MF,30,1987,10.0,5,0,0,25,13,0,0,17,29,0,0,0,2017-2018,misc
ENG-Premier League,2017,West Brom,Craig Dawson,ENG,DF,27,1990,27.9,6,0,0,35,23,3,42,52,30,0,0,0,2017-2018,misc
ENG-Premier League,2017,West Brom,Daniel Sturridge,ENG,FW,27,1989,1.3,0,0,0,0,1,1,3,0,0,0,0,0,2017-2018,misc
ENG-Premier League,2017,West Brom,Gareth Barry,ENG,MF,36,1981,21.4,4,0,0,28,29,1,29,20,22,0,0,0,2017-2018,misc
ENG-Premier League,2017,West Brom,Gareth McAuley,NIR,DF,37,1979,5.1,0,0,0,2,2,0,1,11,7,0,0,0,2017-2018,misc
ENG-Premier League,2017,West Brom,Grzegorz Krychowiak,POL,MF,27,1990,18.2,2,0,0,31,39,1,20,47,25,0,0,0,2017-2018,misc
ENG-Premier League,2017,West Brom,Hal Robson-Kanu,WAL,FW,28,1989,9.2,2,1,0,20,25,6,20,5,4,0,0,0,2017-2018,misc
ENG-Premier League,2017,West Brom,Jake Livermore,ENG,MF,27,1989,29.7,5,0,0,42,14,1,19,29,45,0,0,0,2017-2018,misc
ENG-Premier League,2017,West Brom,James McClean,IRL,"MF,FW",28,1989,15.6,7,0,0,35,13,5,88,20,27,0,0,1,2017-2018,misc
ENG-Premier League,2017,West Brom,James Morrison,SCO,MF,31,1986,2.3,0,0,0,0,1,0,2,1,1,0,0,0,2017-2018,misc
ENG-Premier League,2017,West Brom,Jay Rodriguez,ENG,"FW,MF",28,1989,31.2,2,0,0,43,29,18,30,19,24,0,0,0,2017-2018,misc
ENG-Premier League,2017,West Brom,Jonny Evans,NIR,DF,29,1988,25.2,7,0,0,26,27,0,5,52,22,0,0,1,2017-2018,misc
ENG-Premier League,2017,West Brom,Kieran Gibbs,ENG,"DF,MF",27,1989,31.4,3,0,0,22,11,1,73,48,28,0,0,0,2017-2018,misc
ENG-Premier League,2017,West Brom,Matt Phillips,SCO,MF,26,1991,23.3,3,0,0,14,13,11,165,25,16,0,0,0,2017-2018,misc
ENG-Premier League,2017,West Brom,Nacer Chadli,BEL,"MF,FW",27,1989,2.4,1,0,0,1,0,0,7,0,0,0,0,0,2017-2018,misc
ENG-Premier League,2017,West Brom,Oliver Burke,SCO,FW,20,1997,4.1,0,0,0,2,5,1,8,7,4,0,0,0,2017-2018,misc
ENG-Premier League,2017,West Brom,Rekeem Harper,ENG,MF,17,2000,0.2,0,0,0,0,0,0,0,0,1,0,0,0,2017-2018,misc
ENG-Premier League,2017,West Brom,Salomón Rondón,VEN,FW,27,1989,30.7,4,0,0,41,58,29,35,17,11,0,0,0,2017-2018,misc
ENG-Premier League,2017,West Brom,Sam Field,ENG,MF,19,1998,6.0,3,0,0,11,7,0,9,9,10,0,0,0,2017-2018,misc
ENG-Premier League,2017,West Ham,Aaron Cresswell,ENG,"DF,MF",27,1989,34.1,7,0,0,20,16,3,193,49,23,0,0,0,2017-2018,misc
ENG-Premier League,2017,West Ham,Adrián,ESP,GK,30,1987,19.0,2,0,0,0,3,0,0,1,0,0,0,0,2017-2018,misc
ENG-Premier League,2017,West Ham,André Ayew,GHA,"MF,FW",27,1989,9.9,2,0,0,7,17,3,8,5,14,0,0,0,2017-2018,misc
ENG-Premier League,2017,West Ham,Andy Carroll,ENG,FW,28,1989,8.3,7,1,1,28,14,6,10,2,3,0,0,0,2017-2018,misc
ENG-Premier League,2017,West Ham,Angelo Ogbonna,ITA,DF,29,1988,32.0,3,0,0,15,17,1,2,62,25,0,1,0,2017-2018,misc
ENG-Premier League,2017,West Ham,Arthur Masuaku,COD,"MF,DF",23,1993,20.8,5,0,0,30,30,2,100,27,34,0,0,0,2017-2018,misc
ENG-Premier League,2017,West Ham,Cheikhou Kouyaté,SEN,MF,27,1989,31.1,5,0,0,45,42,6,18,33,51,0,1,0,2017-2018,misc
ENG-Premier League,2017,West Ham,Declan Rice,ENG,"DF,MF",18,1999,15.9,1,0,0,5,2,0,5,28,23,0,0,0,2017-2018,misc
ENG-Premier League,2017,West Ham,Diafra Sakho,SEN,FW,27,1989,3.4,2,0,0,4,6,5,5,1,2,1,0,0,2017-2018,misc
ENG-Premier League,2017,West Ham,Edimilson Fernandes,SUI,MF,21,1996,9.4,1,0,0,5,11,0,7,18,10,0,0,0,2017-2018,misc
ENG-Premier League,2017,West Ham,James Collins,WAL,DF,33,1983,11.7,3,0,0,13,2,0,3,18,9,0,0,0,2017-2018,misc
ENG-Premier League,2017,West Ham,Javier Hernández,MEX,FW,29,1988,17.2,3,0,0,15,49,14,18,7,6,1,0,0,2017-2018,misc
ENG-Premier League,2017,West Ham,Joe Hart,ENG,GK,30,1987,19.0,0,0,0,0,1,0,0,0,1,0,1,0,2017-2018,misc
ENG-Premier League,2017,West Ham,Jordan Hugill,ENG,FW,25,1992,0.3,0,0,0,3,1,0,0,0,0,0,0,0,2017-2018,misc
ENG-Premier League,2017,West Ham,Josh Cullen,IRL,"DF,MF",21,1996,0.1,0,0,0,0,0,0,0,2,0,0,0,0,2017-2018,misc
ENG-Premier League,2017,West Ham,José Fonte,POR,DF,33,1983,7.6,0,0,0,6,6,0,3,14,7,0,1,0,2017-2018,misc
ENG-Premier League,2017,West Ham,João Mário,POR,MF,24,1993,11.4,0,0,0,14,20,0,50,10,10,0,0,0,2017-2018,misc
ENG-Premier League,2017,West Ham,Manuel Lanzini,ARG,"MF,FW",24,1993,22.7,4,0,0,9,35,3,83,30,12,1,0,0,2017-2018,misc
ENG-Premier League,2017,West Ham,Mark Noble,ENG,MF,30,1987,26.7,6,0,0,28,46,2,23,54,39,0,0,0,2017-2018,misc
ENG-Premier League,2017,West Ham,Marko Arnautović,AUT,"FW,MF",28,1989,25.7,5,1,0,35,29,43,60,16,18,0,0,0,2017-2018,misc
ENG-Premier League,2017,West Ham,Michail Antonio,JAM,"MF,FW",27,1990,15.0,1,0,0,17,30,7,55,13,9,1,0,0,2017-2018,misc
ENG-Premier League,2017,West Ham,Pablo Zabaleta,ARG,"MF,DF",32,1985,36.5,9,0,0,33,34,1,71,72,66,0,3,1,2017-2018,misc
ENG-Premier League,2017,West Ham,Patrice Evra,FRA,"DF,MF",36,1981,2.5,0,0,0,1,2,1,2,7,4,0,0,0,2017-2018,misc
ENG-Premier League,2017,West Ham,Pedro Obiang,EQG,MF,25,1992,17.4,3,0,0,27,25,0,8,24,31,0,0,0,2017-2018,misc
ENG-Premier League,2017,West Ham,Reece Oxford,ENG,DF,18,1998,0.1,0,0,0,0,0,0,0,0,1,0,0,0,2017-2018,misc
ENG-Premier League,2017,West Ham,Sam Byram,ENG,MF,23,1993,2.8,1,0,0,4,1,1,10,9,6,0,0,0,2017-2018,misc
ENG-Premier League,2017,West Ham,Winston Reid,NZL,DF,29,1988,16.1,5,0,0,14,15,0,1,23,10,0,0,0,2017-2018,misc
ESP-La Liga,2017,Alavés,Adrián Diéguez,ESP,DF,21,1996,4.8,5,0,0,17,2,0,1,11,6,0,1,0,2017-2018,misc
ESP-La Liga,2017,Alavés,Aleksandar Katai,SRB,"FW,MF",26,1991,0.6,0,0,0,2,1,1,0,0,1,0,0,0,2017-2018,misc
ESP-La Liga,2017,Alavés,Alexis,ESP,DF,31,1985,24.3,6,0,0,21,15,2,5,33,26,0,0,1,2017-2018,misc
ESP-La Liga,2017,Alavés,Alfonso Pedraza,ESP,"MF,DF",21,1996,27.1,5,0,0,46,23,6,77,32,43,2,0,0,2017-2018,misc
ESP-La Liga,2017,Alavés,Antonio Sivera,ESP,GK,20,1996,0.7,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018,misc
ESP-La Liga,2017,Alavés,Bojan Krkić,ESP,FW,26,1990,4.9,0,0,0,0,17,5,4,3,1,0,0,0,2017-2018,misc
ESP-La Liga,2017,Alavés,Burgui,ESP,"MF,FW",23,1993,11.5,1,0,0,11,19,5,14,8,7,1,0,0,2017-2018,misc
ESP-La Liga,2017,Alavés,Carlos Vigaray,ESP,"DF,MF",22,1994,9.9,6,0,0,19,13,0,17,14,16,0,0,0,2017-2018,misc
ESP-La Liga,2017,Alavés,Christian Santos,VEN,FW,29,1988,4.8,3,1,1,18,0,1,1,2,2,0,0,0,2017-2018,misc
ESP-La Liga,2017,Alavés,Daniel Torres,COL,MF,27,1989,13.5,3,0,0,23,16,0,3,19,12,0,0,0,2017-2018,misc
ESP-La Liga,2017,Alavés,Enzo Zidane,ESP,MF,22,1995,0.8,0,0,0,0,0,1,0,0,2,0,0,0,2017-2018,misc
ESP-La Liga,2017,Alavés,Ermedin Demirović,BIH,FW,19,1998,2.0,0,0,0,6,3,2,0,0,1,0,0,0,2017-2018,misc
ESP-La Liga,2017,Alavés,Fernando Pacheco,ESP,GK,25,1992,37.3,2,0,0,0,3,0,0,3,2,0,0,0,2017-2018,misc
ESP-La Liga,2017,Alavés,Guillermo Maripán,CHI,DF,23,1994,17.0,4,0,0,16,4,0,0,37,16,0,0,0,2017-2018,misc
ESP-La Liga,2017,Alavés,Hernán Pérez,PAR,MF,28,1989,4.2,2,0,0,10,6,3,14,4,9,0,0,0,2017-2018,misc
ESP-La Liga,2017,Alavés,Héctor Hernández,ESP,DF,26,1991,0.2,0,0,0,0,0,0,0,0,1,0,0,0,2017-2018,misc
ESP-La Liga,2017,Alavés,Ibai Gómez,ESP,MF,27,1989,25.8,1,0,0,17,21,8,147,14,16,1,0,0,2017-2018,misc
ESP-La Liga,2017,Alavés,John Guidetti,SWE,FW,25,1992,13.6,3,0,0,28,16,10,13,4,7,0,1,0,2017-2018,misc
ESP-La Liga,2017,Alavés,Manu García,ESP,MF,31,1986,27.1,9,0,0,65,72,5,12,40,68,0,0,0,2017-2018,misc
ESP-La Liga,2017,Alavés,Martin Agirregabiria,ESP,DF,21,1996,20.3,4,0,0,20,18,0,51,39,34,0,0,0,2017-2018,misc
ESP-La Liga,2017,Alavés,Munir El Haddadi,MAR,FW,21,1995,27.2,7,1,1,35,114,45,84,9,20,0,0,0,2017-2018,misc
ESP-La Liga,2017,Alavés,Rodrigo Ely,BRA,DF,23,1993,29.9,11,1,1,30,18,2,1,49,20,0,4,0,2017-2018,misc
ESP-La Liga,2017,Alavés,Rubén Duarte,ESP,DF,21,1995,23.8,9,1,1,48,35,1,54,45,40,0,2,0,2017-2018,misc
ESP-La Liga,2017,Alavés,Rubén Sobrino,ESP,"FW,MF",25,1992,16.3,5,0,0,41,33,6,12,19,26,0,0,0,2017-2018,misc
ESP-La Liga,2017,Alavés,Tomás Pina Isla,ESP,MF,29,1987,26.5,7,0,0,73,29,2,6,43,54,0,0,0,2017-2018,misc
ESP-La Liga,2017,Alavés,Víctor Laguardia,ESP,DF,27,1989,17.0,3,0,0,10,7,0,3,31,17,0,1,1,2017-2018,misc
ESP-La Liga,2017,Alavés,Víctor López,ESP,MF,20,1997,0.7,0,0,0,0,0,1,5,1,1,0,0,0,2017-2018,misc
ESP-La Liga,2017,Alavés,Wakaso,GHA,MF,27,1990,12.2,7,0,0,31,22,3,19,35,30,0,2,0,2017-2018,misc
ESP-La Liga,2017,Alavés,Álvaro Medrán,ESP,MF,23,1994,10.5,2,0,0,20,14,2,12,13,14,0,0,0,2017-2018,misc
ESP-La Liga,2017,Alavés,Óscar Romero,PAR,MF,25,1992,2.8,0,0,0,7,10,0,6,3,3,0,0,0,2017-2018,misc
ESP-La Liga,2017,Athletic Club,Ager Aketxe,ESP,MF,23,1993,0.4,1,0,0,1,0,0,7,1,1,0,0,0,2017-2018,misc
ESP-La Liga,2017,Athletic Club,Ander Iturraspe,ESP,MF,28,1989,21.2,7,0,0,28,23,0,70,33,31,0,1,0,2017-2018,misc
ESP-La Liga,2017,Athletic Club,Andoni López,ESP,DF,21,1996,1.0,0,0,0,3,1,0,1,1,0,0,1,0,2017-2018,misc
ESP-La Liga,2017,Athletic Club,Aritz Aduriz,ESP,FW,36,1981,23.9,5,0,0,41,40,35,20,3,8,0,0,0,2017-2018,misc
ESP-La Liga,2017,Athletic Club,Aymeric Laporte,ESP,DF,23,1994,19.0,5,0,0,19,18,2,10,28,25,1,0,1,2017-2018,misc
ESP-La Liga,2017,Athletic Club,Beñat Etxebarria,ESP,MF,30,1987,12.4,3,0,0,17,15,0,79,26,20,0,0,0,2017-2018,misc
ESP-La Liga,2017,Athletic Club,Eneko Bóveda,ESP,DF,28,1988,5.8,1,0,0,11,1,1,19,14,11,0,0,0,2017-2018,misc
ESP-La Liga,2017,Athletic Club,Enric Saborit,ESP,"DF,MF",25,1992,15.9,5,0,0,20,13,1,35,27,27,0,0,0,2017-2018,misc
ESP-La Liga,2017,Athletic Club,Iago Herrerín,ESP,GK,29,1988,8.0,0,0,0,2,2,0,0,0,1,0,2,0,2017-2018,misc
ESP-La Liga,2017,Athletic Club,Iker Muniain,ESP,MF,24,1992,8.7,1,0,0,6,29,2,14,4,8,0,0,0,2017-2018,misc
ESP-La Liga,2017,Athletic Club,Iñaki Williams,GHA,"FW,MF",23,1994,31.7,3,0,0,32,41,27,63,18,17,0,0,0,2017-2018,misc
ESP-La Liga,2017,Athletic Club,Iñigo Córdoba,ESP,MF,20,1997,16.2,3,0,0,20,35,5,71,22,33,0,0,0,2017-2018,misc
ESP-La Liga,2017,Athletic Club,Iñigo Lekue,ESP,"DF,MF",24,1993,23.5,3,0,0,27,16,1,71,17,43,0,1,0,2017-2018,misc
ESP-La Liga,2017,Athletic Club,Iñigo Martínez,ESP,DF,26,1991,16.0,6,0,0,20,18,1,5,31,21,0,0,0,2017-2018,misc
ESP-La Liga,2017,Athletic Club,Kepa Arrizabalaga,ESP,GK,22,1994,30.0,3,0,0,2,7,0,0,2,1,0,2,0,2017-2018,misc
ESP-La Liga,2017,Athletic Club,Markel Susaeta,ESP,MF,29,1987,25.2,2,0,0,22,50,9,155,20,30,1,0,0,2017-2018,misc
ESP-La Liga,2017,Athletic Club,Mikel Balenziaga,ESP,DF,29,1988,17.2,1,0,0,23,17,0,49,19,25,0,0,0,2017-2018,misc
ESP-La Liga,2017,Athletic Club,Mikel Rico,ESP,MF,32,1984,13.0,2,0,0,20,23,0,12,21,16,0,0,0,2017-2018,misc
ESP-La Liga,2017,Athletic Club,Mikel San José,ESP,MF,28,1989,23.9,5,0,0,39,9,0,14,43,38,0,0,2,2017-2018,misc
ESP-La Liga,2017,Athletic Club,Mikel Vesga,ESP,MF,24,1993,9.0,6,0,0,16,11,0,12,9,8,0,0,0,2017-2018,misc
ESP-La Liga,2017,Athletic Club,Raúl García,ESP,MF,31,1986,29.2,10,0,0,80,73,16,39,32,53,2,0,0,2017-2018,misc
ESP-La Liga,2017,Athletic Club,Sabin Merino,ESP,"MF,FW",25,1992,4.2,1,0,0,7,6,3,4,1,4,1,0,0,2017-2018,misc
ESP-La Liga,2017,Athletic Club,Unai Núñez,ESP,DF,20,1997,32.7,11,0,0,42,24,0,3,70,54,0,0,0,2017-2018,misc
ESP-La Liga,2017,Athletic Club,Xabier Etxeita,ESP,DF,29,1987,4.2,2,0,0,10,2,0,0,7,2,0,0,0,2017-2018,misc
ESP-La Liga,2017,Athletic Club,Yeray Álvarez,ESP,DF,22,1995,7.5,2,0,0,12,11,0,1,10,7,0,0,0,2017-2018,misc
ESP-La Liga,2017,Athletic Club,Óscar de Marcos,ESP,"DF,MF",28,1989,18.4,5,0,0,18,10,4,59,17,19,1,0,0,2017-2018,misc
ESP-La Liga,2017,Atlético Madrid,Antoine Griezmann,FRA,FW,26,1991,28.0,7,1,0,25,44,26,41,13,26,1,0,0,2017-2018,misc
ESP-La Liga,2017,Atlético Madrid,Arona Sané,SEN,MF,22,1995,0.7,0,0,0,1,1,0,0,0,0,0,0,0,2017-2018,misc
ESP-La Liga,2017,Atlético Madrid,Augusto Fernández,ARG,MF,31,1986,1.2,1,0,0,1,1,0,0,2,2,0,0,0,2017-2018,misc
ESP-La Liga,2017,Atlético Madrid,Axel Werner,ARG,GK,21,1996,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018,misc
ESP-La Liga,2017,Atlético Madrid,Carlos Isaac,ESP,DF,19,1998,0.7,1,0,0,2,1,0,3,2,0,0,0,0,2017-2018,misc
ESP-La Liga,2017,Atlético Madrid,Diego Costa,ESP,FW,28,1988,11.6,7,1,1,22,19,19,2,5,15,1,0,0,2017-2018,misc
ESP-La Liga,2017,Atlético Madrid,Diego Godín,URU,DF,31,1986,28.4,6,0,0,46,27,5,0,63,32,0,1,0,2017-2018,misc
ESP-La Liga,2017,Atlético Madrid,Fernando Torres,ESP,FW,33,1984,10.9,2,0,0,17,23,10,2,2,9,0,0,0,2017-2018,misc
ESP-La Liga,2017,Atlético Madrid,Filipe Luís,BRA,DF,31,1985,18.4,4,0,0,16,27,1,43,39,52,0,1,0,2017-2018,misc
