league,season,team,player,nation,pos,age,born,standard_playing_time_mp,standard_playing_time_starts,standard_playing_time_min,standard_playing_time_90s,standard_performance_gls,standard_performance_ast,standard_performance_g_a,standard_performance_g_pk,standard_performance_pk,standard_performance_pkatt,standard_performance_crdy,standard_performance_crdr,standard_per_90_minutes_gls,standard_per_90_minutes_ast,standard_per_90_minutes_g_a,standard_per_90_minutes_g_pk,standard_per_90_minutes_g_a_pk,fbref_season_label,fbref_stat_type
ITA-Serie A,2020,Sassuolo,Giorgos Kyriakopoulos,GRE,"DF,MF",24,1996,23,16,1456,16.2,1,0,1,1,0,0,3,1,0.06,0.0,0.06,0.06,0.06,2020-2021,standard
ITA-Serie A,2020,Sassuolo,Grégoire Defrel,MTQ,"MF,FW",29,1991,28,14,1336,14.8,3,3,6,3,0,0,1,0,0.2,0.2,0.4,0.2,0.4,2020-2021,standard
ITA-Serie A,2020,Sassuolo,Hamed Junior Traorè,CIV,MF,20,2000,35,20,1789,19.9,5,2,7,5,0,0,6,0,0.25,0.1,0.35,0.25,0.35,2020-2021,standard
ITA-Serie A,2020,Sassuolo,Isaac Karamoko,FRA,FW,18,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Sassuolo,Jeremie Boga,CIV,MF,23,1997,27,20,1785,19.8,4,2,6,4,0,0,0,0,0.2,0.1,0.3,0.2,0.3,2020-2021,standard
ITA-Serie A,2020,Sassuolo,Jeremy Toljan,GER,"DF,MF",25,1994,26,18,1490,16.6,0,2,2,0,0,0,2,0,0.0,0.12,0.12,0.0,0.12,2020-2021,standard
ITA-Serie A,2020,Sassuolo,Kaan Ayhan,TUR,DF,25,1994,19,7,796,8.8,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Sassuolo,Lukáš Haraslín,SVK,MF,24,1996,14,2,333,3.7,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Sassuolo,Manuel Locatelli,ITA,MF,22,1998,34,32,2883,32.0,4,2,6,2,2,2,9,0,0.12,0.06,0.19,0.06,0.12,2020-2021,standard
ITA-Serie A,2020,Sassuolo,Marlon,BRA,DF,24,1995,24,19,1742,19.4,0,0,0,0,0,0,6,1,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Sassuolo,Maxime Lopez,FRA,MF,22,1997,29,22,1864,20.7,2,0,2,2,0,0,7,0,0.1,0.0,0.1,0.1,0.1,2020-2021,standard
ITA-Serie A,2020,Sassuolo,Mehdi Bourabia,MAR,MF,28,1991,15,4,528,5.9,1,0,1,1,0,0,2,0,0.17,0.0,0.17,0.17,0.17,2020-2021,standard
ITA-Serie A,2020,Sassuolo,Mert Müldür,TUR,DF,21,1999,28,18,1672,18.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Sassuolo,Nicolás Schiappacasse,URU,FW,21,1999,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Sassuolo,Pedro Obiang,EQG,MF,28,1992,33,16,1469,16.3,0,1,1,0,0,0,4,1,0.0,0.06,0.06,0.0,0.06,2020-2021,standard
ITA-Serie A,2020,Sassuolo,Rogério,BRA,DF,22,1998,28,21,1877,20.9,0,1,1,0,0,0,4,0,0.0,0.05,0.05,0.0,0.05,2020-2021,standard
ITA-Serie A,2020,Sassuolo,Vlad Chiricheș,ROU,DF,30,1989,24,22,1837,20.4,2,1,3,2,0,0,6,0,0.1,0.05,0.15,0.1,0.15,2020-2021,standard
ITA-Serie A,2020,Spezia,Alessandro Deiola,ITA,MF,24,1995,12,4,360,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Spezia,Andrey Galabinov,BUL,FW,31,1988,12,4,430,4.8,3,1,4,3,0,1,0,0,0.63,0.21,0.84,0.63,0.84,2020-2021,standard
ITA-Serie A,2020,Spezia,Ardian Ismajli,ALB,DF,23,1996,17,14,1297,14.4,1,1,2,1,0,0,3,1,0.07,0.07,0.14,0.07,0.14,2020-2021,standard
ITA-Serie A,2020,Spezia,Claudio Terzi,ITA,DF,36,1984,25,22,1869,20.8,1,1,2,1,0,0,9,1,0.05,0.05,0.1,0.05,0.1,2020-2021,standard
ITA-Serie A,2020,Spezia,Cristian Dell'Orco,ITA,DF,26,1994,8,2,262,2.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Spezia,Daniele Verde,ITA,FW,24,1996,21,12,980,10.9,6,1,7,6,0,0,1,0,0.55,0.09,0.64,0.55,0.64,2020-2021,standard
ITA-Serie A,2020,Spezia,Diego Farias,BRA,FW,30,1990,29,17,1514,16.8,4,2,6,4,0,0,5,0,0.24,0.12,0.36,0.24,0.36,2020-2021,standard
ITA-Serie A,2020,Spezia,Elio Capradossi,UGA,DF,24,1996,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Spezia,Emmanuel Gyasi,GHA,FW,26,1994,37,32,2851,31.7,4,6,10,4,0,0,4,0,0.13,0.19,0.32,0.13,0.32,2020-2021,standard
ITA-Serie A,2020,Spezia,Federico Mattiello,ITA,"DF,MF",25,1995,1,0,36,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Spezia,Gennaro Acampora,ITA,"MF,FW",26,1994,14,2,441,4.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Spezia,Giulio Maggiore,ITA,MF,22,1998,33,26,2214,24.6,3,1,4,3,0,0,3,0,0.12,0.04,0.16,0.12,0.16,2020-2021,standard
ITA-Serie A,2020,Spezia,Giuseppe Mastinu,ITA,MF,28,1991,3,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Spezia,Ivan Provedel,ITA,GK,26,1994,29,29,2610,29.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Spezia,Jacopo Sala,ITA,DF,28,1991,6,4,375,4.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Spezia,Jeroen Zoet,NED,GK,29,1991,7,7,603,6.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Spezia,Juan Manuel Ramos,URU,DF,23,1996,6,2,294,3.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Spezia,Julian Chabot,GER,DF,22,1998,25,19,1655,18.4,1,1,2,1,0,0,11,1,0.05,0.05,0.11,0.05,0.11,2020-2021,standard
ITA-Serie A,2020,Spezia,Kevin Agudelo,COL,FW,21,1998,29,14,1356,15.1,1,2,3,1,0,0,4,0,0.07,0.13,0.2,0.07,0.2,2020-2021,standard
ITA-Serie A,2020,Spezia,Luca Mora,ITA,MF,32,1988,4,1,113,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Spezia,Luca Vignali,ITA,DF,24,1996,21,19,1590,17.7,0,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Spezia,Lucien Agoume,FRA,MF,18,2002,12,9,800,8.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Spezia,Léo Sena,BRA,MF,24,1995,16,8,885,9.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Spezia,M'Bala Nzola,ANG,FW,23,1996,25,21,1896,21.1,11,3,14,7,4,4,5,0,0.52,0.14,0.66,0.33,0.47,2020-2021,standard
ITA-Serie A,2020,Spezia,Martin Erlić,CRO,DF,22,1998,27,19,1798,20.0,3,1,4,3,0,0,6,0,0.15,0.05,0.2,0.15,0.2,2020-2021,standard
ITA-Serie A,2020,Spezia,Matteo Ricci,ITA,MF,26,1994,29,26,2229,24.8,0,2,2,0,0,0,5,0,0.0,0.08,0.08,0.0,0.08,2020-2021,standard
ITA-Serie A,2020,Spezia,Nahuel Estévez,ARG,MF,24,1995,27,19,1768,19.6,0,3,3,0,0,0,7,0,0.0,0.15,0.15,0.0,0.15,2020-2021,standard
ITA-Serie A,2020,Spezia,Paolo Bartolomei,ITA,MF,30,1989,6,3,320,3.6,0,1,1,0,0,0,1,0,0.0,0.28,0.28,0.0,0.28,2020-2021,standard
ITA-Serie A,2020,Spezia,Rafael,BRA,GK,38,1982,3,2,207,2.3,0,1,1,0,0,0,0,0,0.0,0.43,0.43,0.0,0.43,2020-2021,standard
ITA-Serie A,2020,Spezia,Riccardo Marchizza,ITA,DF,22,1998,24,17,1561,17.3,0,2,2,0,0,0,4,0,0.0,0.12,0.12,0.0,0.12,2020-2021,standard
ITA-Serie A,2020,Spezia,Riccardo Saponara,ITA,"FW,MF",28,1991,9,5,389,4.3,2,0,2,2,0,0,2,1,0.46,0.0,0.46,0.46,0.46,2020-2021,standard
ITA-Serie A,2020,Spezia,Roberto Piccoli,ITA,FW,19,2001,20,8,703,7.8,5,0,5,5,0,0,0,0,0.64,0.0,0.64,0.64,0.64,2020-2021,standard
ITA-Serie A,2020,Spezia,Salvador Ferrer,ESP,DF,22,1998,18,14,1190,13.2,0,1,1,0,0,0,4,0,0.0,0.08,0.08,0.0,0.08,2020-2021,standard
ITA-Serie A,2020,Spezia,Simone Bastoni,ITA,DF,23,1996,22,19,1522,16.9,1,7,8,1,0,0,7,0,0.06,0.41,0.47,0.06,0.47,2020-2021,standard
ITA-Serie A,2020,Spezia,Tommaso Pobega,ITA,MF,21,1999,20,17,1229,13.7,6,0,6,6,0,0,6,0,0.44,0.0,0.44,0.44,0.44,2020-2021,standard
ITA-Serie A,2020,Torino,Alessandro Buongiorno,ITA,DF,21,1999,12,9,858,9.5,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Torino,Amer Gojak,BIH,"MF,FW",23,1997,15,6,475,5.3,1,1,2,1,0,0,1,0,0.19,0.19,0.38,0.19,0.38,2020-2021,standard
ITA-Serie A,2020,Torino,Andrea Belotti,ITA,FW,26,1993,35,33,2888,32.1,13,6,19,9,4,5,4,0,0.41,0.19,0.59,0.28,0.47,2020-2021,standard
ITA-Serie A,2020,Torino,Antonio Sanabria,PAR,FW,24,1996,14,12,978,10.9,5,1,6,5,0,0,2,0,0.46,0.09,0.55,0.46,0.55,2020-2021,standard
ITA-Serie A,2020,Torino,Armando Izzo,ITA,DF,28,1992,25,24,2004,22.3,2,0,2,2,0,0,3,0,0.09,0.0,0.09,0.09,0.09,2020-2021,standard
ITA-Serie A,2020,Torino,Cristian Ansaldi,ARG,MF,33,1986,31,20,1947,21.6,1,6,7,0,1,1,1,0,0.05,0.28,0.32,0.0,0.28,2020-2021,standard
ITA-Serie A,2020,Torino,Daniele Baselli,ITA,MF,28,1992,15,3,396,4.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Torino,Federico Bonazzoli,ITA,FW,23,1997,20,4,564,6.3,2,2,4,2,0,0,2,0,0.32,0.32,0.64,0.32,0.64,2020-2021,standard
ITA-Serie A,2020,Torino,Gleison Bremer,BRA,DF,23,1997,33,33,2935,32.6,5,0,5,5,0,0,2,0,0.15,0.0,0.15,0.15,0.15,2020-2021,standard
ITA-Serie A,2020,Torino,Jacopo Segre,ITA,MF,23,1997,9,1,191,2.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Torino,Karol Linetty,POL,MF,25,1995,27,20,1832,20.4,1,0,1,1,0,0,5,0,0.05,0.0,0.05,0.05,0.05,2020-2021,standard
ITA-Serie A,2020,Torino,Lyanco,BRA,DF,23,1997,23,21,1959,21.8,0,0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Torino,Mërgim Vojvoda,KVX,"MF,DF",25,1995,24,17,1359,15.1,2,2,4,2,0,0,4,0,0.13,0.13,0.26,0.13,0.26,2020-2021,standard
ITA-Serie A,2020,Torino,Nicola Murru,ITA,"MF,DF",25,1994,14,7,569,6.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Torino,Nicolas Nkoulou,CMR,DF,30,1990,18,16,1358,15.1,1,0,1,1,0,0,5,0,0.07,0.0,0.07,0.07,0.07,2020-2021,standard
ITA-Serie A,2020,Torino,Ricardo Rodríguez,SUI,"DF,MF",27,1992,16,15,1238,13.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Torino,Rolando Mandragora,ITA,MF,23,1997,17,17,1525,16.9,3,1,4,3,0,0,5,1,0.18,0.06,0.24,0.18,0.24,2020-2021,standard
ITA-Serie A,2020,Torino,Salvatore Sirigu,ITA,GK,33,1987,32,32,2880,32.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Torino,Samir Ujkani,KVX,GK,32,1988,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Torino,Saša Lukić,SRB,MF,23,1996,32,24,2106,23.4,3,0,3,3,0,0,4,0,0.13,0.0,0.13,0.13,0.13,2020-2021,standard
ITA-Serie A,2020,Torino,Simone Edera,ITA,MF,23,1997,2,0,52,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Torino,Simone Verdi,ITA,"FW,MF",28,1992,33,17,1620,18.0,1,5,6,1,0,0,6,0,0.06,0.28,0.33,0.06,0.33,2020-2021,standard
ITA-Serie A,2020,Torino,Simone Zaza,ITA,FW,29,1991,29,15,1491,16.6,6,0,6,6,0,0,4,0,0.36,0.0,0.36,0.36,0.36,2020-2021,standard
ITA-Serie A,2020,Torino,Soualiho Meïté,FRA,MF,26,1994,14,11,920,10.2,1,1,2,1,0,0,0,0,0.1,0.1,0.2,0.1,0.2,2020-2021,standard
ITA-Serie A,2020,Torino,Tomás Rincón,VEN,MF,32,1988,36,33,2846,31.6,1,1,2,1,0,0,10,1,0.03,0.03,0.06,0.03,0.06,2020-2021,standard
ITA-Serie A,2020,Torino,Vanja Milinković-Savić,SRB,GK,23,1997,5,5,450,5.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Torino,Vincenzo Millico,ITA,FW,19,2000,3,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Torino,Wilfried Singo,CIV,MF,19,2000,28,20,1854,20.6,1,2,3,1,0,0,4,1,0.05,0.1,0.15,0.05,0.15,2020-2021,standard
ITA-Serie A,2020,Torino,Álex Berenguer,ESP,MF,25,1995,2,2,131,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Udinese,Bram Nuytinck,NED,DF,30,1990,20,19,1641,18.2,1,0,1,1,0,0,1,0,0.05,0.0,0.05,0.05,0.05,2020-2021,standard
ITA-Serie A,2020,Udinese,Fernando Forestieri,ITA,FW,30,1990,19,3,552,6.1,1,1,2,1,0,0,1,0,0.16,0.16,0.33,0.16,0.33,2020-2021,standard
ITA-Serie A,2020,Udinese,Fernando Llorente,ESP,FW,35,1985,14,8,713,7.9,1,0,1,1,0,0,2,0,0.13,0.0,0.13,0.13,0.13,2020-2021,standard
ITA-Serie A,2020,Udinese,Gerard Deulofeu,ESP,"FW,MF",26,1994,13,7,598,6.6,1,1,2,1,0,0,0,0,0.15,0.15,0.3,0.15,0.3,2020-2021,standard
ITA-Serie A,2020,Udinese,Hidde ter Avest,NED,MF,23,1997,6,4,351,3.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Udinese,Ignacio Pussetto,ARG,FW,24,1995,11,9,754,8.4,3,1,4,3,0,0,2,0,0.36,0.12,0.48,0.36,0.48,2020-2021,standard
ITA-Serie A,2020,Udinese,Ilija Nestorovski,MKD,FW,30,1990,22,4,701,7.8,2,2,4,2,0,0,1,0,0.26,0.26,0.51,0.26,0.51,2020-2021,standard
ITA-Serie A,2020,Udinese,Jayden Braaf,NED,FW,17,2002,4,1,116,1.3,1,0,1,1,0,0,0,0,0.78,0.0,0.78,0.78,0.78,2020-2021,standard
ITA-Serie A,2020,Udinese,Jean-Victor Makengo,FRA,MF,22,1998,17,5,522,5.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Udinese,Jens Stryger Larsen,DEN,MF,29,1991,33,30,2638,29.3,2,0,2,2,0,0,0,0,0.07,0.0,0.07,0.07,0.07,2020-2021,standard
ITA-Serie A,2020,Udinese,Juan Musso,ARG,GK,26,1994,35,35,3147,35.0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Udinese,Kevin Bonifazi,ITA,DF,24,1996,30,28,2469,27.4,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Udinese,Kevin Lasagna,ITA,FW,27,1992,17,12,1103,12.3,2,1,3,2,0,0,1,0,0.16,0.08,0.24,0.16,0.24,2020-2021,standard
ITA-Serie A,2020,Udinese,Mamadou Coulibaly,SEN,MF,21,1999,3,2,184,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Udinese,Manuel Gasparini,ITA,GK,18,2002,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Udinese,Martin Palumbo,NOR,MF,18,2002,3,1,63,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Udinese,Marvin Zeegelaar,NED,"MF,DF",29,1990,24,23,1740,19.3,1,0,1,1,0,0,6,0,0.05,0.0,0.05,0.05,0.05,2020-2021,standard
ITA-Serie A,2020,Udinese,Mato Jajalo,BIH,MF,32,1988,1,0,34,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Udinese,Nahuel Molina,ARG,MF,22,1998,29,18,1828,20.3,2,5,7,2,0,0,1,0,0.1,0.25,0.34,0.1,0.34,2020-2021,standard
ITA-Serie A,2020,Udinese,Nícolas Andrade,BRA,GK,32,1988,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Udinese,Petar Mićin,SRB,MF,21,1998,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Udinese,Roberto Pereyra,ARG,"MF,FW",29,1991,34,34,2925,32.5,5,7,12,4,1,1,8,0,0.15,0.22,0.37,0.12,0.34,2020-2021,standard
ITA-Serie A,2020,Udinese,Rodrigo Becão,BRA,DF,24,1996,35,32,2780,30.9,1,0,1,1,0,0,5,0,0.03,0.0,0.03,0.03,0.03,2020-2021,standard
ITA-Serie A,2020,Udinese,Rodrigo De Paul,ARG,MF,26,1994,36,36,3201,35.6,9,9,18,6,3,3,5,2,0.25,0.25,0.51,0.17,0.42,2020-2021,standard
ITA-Serie A,2020,Udinese,Rolando Mandragora,ITA,MF,23,1997,10,3,398,4.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Udinese,Ryder Matos,BRA,"FW,MF",27,1993,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Udinese,Samir Santos,BRA,DF,25,1994,30,24,2216,24.6,1,0,1,1,0,0,6,0,0.04,0.0,0.04,0.04,0.04,2020-2021,standard
ITA-Serie A,2020,Udinese,Sebastien De Maio,FRA,DF,33,1987,15,9,853,9.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Udinese,Simone Scuffet,ITA,GK,24,1996,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ITA-Serie A,2020,Udinese,Stefano Okaka,ITA,FW,30,1989,22,17,1489,16.5,4,1,5,4,0,0,2,0,0.24,0.06,0.3,0.24,0.3,2020-2021,standard
ITA-Serie A,2020,Udinese,Thomas Ouwejan,NED,MF,23,1996,15,3,413,4.6,0,2,2,0,0,0,0,0,0.0,0.44,0.44,0.0,0.44,2020-2021,standard
ITA-Serie A,2020,Udinese,Tolgay Arslan,GER,MF,29,1990,30,25,1818,20.2,3,0,3,3,0,0,9,0,0.15,0.0,0.15,0.15,0.15,2020-2021,standard
ITA-Serie A,2020,Udinese,Walace,BRA,MF,25,1995,30,23,2055,22.8,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
,2020,Arminia,Amos Pieper,GER,DF,22,1998,30,30,2682,29.8,1,1,2,1,0,0,6,0,0.03,0.03,0.07,0.03,0.07,2020-2021,standard
,2020,Arminia,Anderson Lucoqui,ANG,DF,23,1997,21,18,1604,17.8,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
,2020,Arminia,Andreas Voglsammer,GER,"FW,MF",28,1992,18,11,1000,11.1,2,2,4,2,0,0,1,0,0.18,0.18,0.36,0.18,0.36,2020-2021,standard
,2020,Arminia,Arne Maier,GER,MF,21,1999,16,13,1034,11.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
,2020,Arminia,Brian Behrendt,GER,"DF,MF",28,1991,3,0,79,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
,2020,Arminia,Cebio Soukou,BEN,"MF,FW",27,1992,14,5,458,5.1,1,0,1,1,0,0,2,0,0.2,0.0,0.2,0.2,0.2,2020-2021,standard
,2020,Arminia,Christian Gebauer,AUT,MF,26,1993,23,5,687,7.6,1,1,2,1,0,0,0,0,0.13,0.13,0.26,0.13,0.26,2020-2021,standard
,2020,Arminia,Cédric Brunner,SUI,DF,26,1994,31,30,2655,29.5,0,1,1,0,0,0,6,0,0.0,0.03,0.03,0.0,0.03,2020-2021,standard
,2020,Arminia,Fabian Klos,GER,FW,32,1987,34,32,2709,30.1,5,2,7,4,1,2,4,0,0.17,0.07,0.23,0.13,0.2,2020-2021,standard
,2020,Arminia,Fabian Kunze,GER,MF,22,1998,26,12,1270,14.1,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
,2020,Arminia,Jacob Barrett Laursen,DEN,DF,25,1994,16,13,1108,12.3,0,1,1,0,0,0,1,0,0.0,0.08,0.08,0.0,0.08,2020-2021,standard
,2020,Arminia,Joakim Nilsson,SWE,DF,26,1994,25,24,2162,24.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
,2020,Arminia,Jóan Símun Edmundsson,FRO,"FW,MF",29,1991,5,0,58,0.6,1,0,1,1,0,0,0,0,1.55,0.0,1.55,1.55,1.55,2020-2021,standard
,2020,Arminia,Manuel Prietl,AUT,MF,28,1991,28,28,2517,28.0,1,1,2,1,0,0,3,0,0.04,0.04,0.07,0.04,0.07,2020-2021,standard
,2020,Arminia,Marcel Hartel,GER,MF,24,1996,22,20,1681,18.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
,2020,Arminia,Masaya Okugawa,JPN,MF,24,1996,13,11,914,10.2,1,0,1,1,0,0,0,0,0.1,0.0,0.1,0.1,0.1,2020-2021,standard
,2020,Arminia,Michel Vlap,NED,"MF,FW",23,1997,7,5,371,4.1,1,1,2,1,0,0,0,0,0.24,0.24,0.49,0.24,0.49,2020-2021,standard
,2020,Arminia,Mike van der Hoorn,NED,DF,27,1992,22,15,1356,15.1,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
,2020,Arminia,Nathan de Medina,BEL,DF,22,1997,16,7,639,7.1,0,1,1,0,0,0,5,1,0.0,0.14,0.14,0.0,0.14,2020-2021,standard
,2020,Arminia,Nils Seufert,GER,MF,23,1997,13,2,343,3.8,0,1,1,0,0,0,1,0,0.0,0.26,0.26,0.0,0.26,2020-2021,standard
,2020,Arminia,Reinhold Yabo,GER,MF,28,1992,13,8,647,7.2,1,0,1,1,0,0,1,0,0.14,0.0,0.14,0.14,0.14,2020-2021,standard
,2020,Arminia,Ritsu Doan,JPN,"MF,FW",22,1998,34,33,2768,30.8,5,2,7,5,0,0,1,0,0.16,0.07,0.23,0.16,0.23,2020-2021,standard
,2020,Arminia,Sebastian Müller,GER,"FW,MF",19,2001,2,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
,2020,Arminia,Sergio Córdova,VEN,"FW,MF",22,1997,23,13,1090,12.1,2,1,3,2,0,0,0,0,0.17,0.08,0.25,0.17,0.25,2020-2021,standard
,2020,Arminia,Stefan Ortega,GER,GK,27,1992,34,34,3060,34.0,0,1,1,0,0,0,1,0,0.0,0.03,0.03,0.0,0.03,2020-2021,standard
,2020,Arminia,Sven Schipplock,GER,FW,31,1988,32,5,744,8.3,1,0,1,1,0,0,4,0,0.12,0.0,0.12,0.12,0.12,2020-2021,standard
,2020,Augsburg,Alfreð Finnbogason,ISL,FW,31,1989,17,4,544,6.0,0,1,1,0,0,2,0,0,0.0,0.17,0.17,0.0,0.17,2020-2021,standard
,2020,Augsburg,André Hahn,GER,"MF,FW",29,1990,29,24,2037,22.6,8,3,11,8,0,0,4,0,0.35,0.13,0.49,0.35,0.49,2020-2021,standard
,2020,Augsburg,Carlos Gruezo,ECU,MF,25,1995,28,23,2084,23.2,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
,2020,Augsburg,Daniel Caligiuri,ITA,MF,32,1988,33,31,2665,29.6,6,4,10,4,2,3,5,0,0.2,0.14,0.34,0.14,0.27,2020-2021,standard
,2020,Augsburg,Florian Niederlechner,GER,FW,29,1990,28,21,1737,19.3,5,4,9,5,0,0,3,1,0.26,0.21,0.47,0.26,0.47,2020-2021,standard
,2020,Augsburg,Fredrik Jensen,FIN,FW,22,1997,13,1,377,4.2,0,1,1,0,0,0,0,0,0.0,0.24,0.24,0.0,0.24,2020-2021,standard
,2020,Augsburg,Iago,BRA,"DF,MF",23,1997,18,18,1560,17.3,1,1,2,1,0,0,2,0,0.06,0.06,0.12,0.06,0.12,2020-2021,standard
,2020,Augsburg,Jan Morávek,CZE,MF,30,1989,5,3,267,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
