league,season,team,player,nation,pos,age,born,shooting_90s,shooting_standard_gls,shooting_standard_sh,shooting_standard_sot,shooting_standard_sotpct,shooting_standard_sh_90,shooting_standard_sot_90,shooting_standard_g_sh,shooting_standard_g_sot,shooting_standard_pk,shooting_standard_pkatt,fbref_season_label,fbref_stat_type
FRA-Ligue 1,2019,Marseille,Lucas Perrin,FRA,DF,20,1998,4.0,0,3,1,33.3,0.75,0.25,0.0,0.0,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Marseille,Luiz Gustavo,BRA,MF,32,1987,2.1,0,2,0,0.0,0.95,0.0,0.0,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Marseille,Marley Aké,FRA,"FW,MF",18,2001,1.1,0,3,0,0.0,2.73,0.0,0.0,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Marseille,Maxime Lopez,FRA,"MF,FW",21,1997,12.3,0,10,2,20.0,0.81,0.16,0.0,0.0,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Marseille,Morgan Sanson,FRA,MF,24,1994,24.1,5,40,12,30.0,1.66,0.5,0.13,0.42,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Marseille,Nemanja Radonjić,SRB,"FW,MF",23,1996,9.8,5,30,14,46.7,3.07,1.43,0.17,0.36,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Marseille,Saîf-Eddine Khaoui,TUN,"FW,MF",24,1995,1.2,0,5,2,40.0,4.25,1.7,0.0,0.0,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Marseille,Steve Mandanda,FRA,GK,34,1985,26.3,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Marseille,Valentin Rongier,FRA,MF,24,1994,19.9,0,37,10,27.0,1.86,0.5,0.0,0.0,0,1,2019-2020,shooting
FRA-Ligue 1,2019,Marseille,Valère Germain,FRA,"FW,MF",29,1990,15.0,2,20,4,20.0,1.33,0.27,0.1,0.5,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Marseille,Yohann Pelé,FRA,GK,36,1982,1.7,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Marseille,Álvaro González,ESP,DF,29,1990,18.1,0,13,3,23.1,0.72,0.17,0.0,0.0,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Metz,Adama Traoré,MLI,"FW,MF",24,1995,11.2,1,17,4,23.5,1.52,0.36,0.06,0.25,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Metz,Alexandre Oukidja,ALG,GK,31,1988,26.5,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Metz,Dylan Bronn,TUN,DF,24,1995,9.0,0,2,1,50.0,0.22,0.11,0.0,0.0,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Metz,Fabien Centonze,FRA,DF,23,1996,28.0,0,9,3,33.3,0.32,0.11,0.0,0.0,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Metz,Farid Boulaya,ALG,FW,26,1993,9.1,2,24,9,37.5,2.63,0.99,0.08,0.22,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Metz,Georges Mikautadze,GEO,FW,18,2000,0.1,0,1,0,0.0,11.25,0.0,0.0,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Metz,Habib Diallo,SEN,FW,24,1995,24.4,12,76,32,42.1,3.11,1.31,0.14,0.34,1,3,2019-2020,shooting
FRA-Ligue 1,2019,Metz,Habib Maïga,CIV,MF,23,1996,25.2,1,29,9,31.0,1.15,0.36,0.03,0.11,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Metz,Ibrahima Niane,SEN,FW,20,1999,10.6,3,30,12,40.0,2.84,1.14,0.07,0.17,1,1,2019-2020,shooting
FRA-Ligue 1,2019,Metz,John Boye,GHA,DF,32,1987,23.5,2,7,2,28.6,0.3,0.09,0.29,1.0,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Metz,Kévin N'Doram,FRA,MF,23,1996,18.3,0,9,2,22.2,0.49,0.11,0.0,0.0,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Metz,Mamadou Fofana,MLI,"DF,MF",21,1998,17.6,0,11,0,0.0,0.62,0.0,0.0,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Metz,Manuel Cabit,MTQ,DF,26,1993,3.0,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Metz,Marvin Gakpa,FRA,"MF,FW",25,1993,5.2,0,14,2,14.3,2.69,0.38,0.0,0.0,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Metz,Matthieu Udol,FRA,DF,23,1996,12.2,0,3,1,33.3,0.25,0.08,0.0,0.0,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Metz,Opa Nguette,SEN,FW,25,1994,20.3,5,27,10,37.0,1.33,0.49,0.19,0.5,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Metz,Papa Ndiaga Yade,MTN,"FW,MF",19,2000,0.0,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Metz,Paul Delecroix,FRA,GK,30,1988,1.5,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Metz,Renaud Cohade,FRA,MF,34,1984,8.5,1,8,4,50.0,0.94,0.47,0.13,0.25,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Metz,Stoppila Sunzu,ZAM,DF,30,1989,15.0,0,4,0,0.0,0.27,0.0,0.0,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Metz,Thierry Ambrose,GLP,"FW,MF",22,1997,6.1,0,23,4,17.4,3.78,0.66,0.0,0.0,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Metz,Thomas Delaine,FRA,"DF,MF",27,1992,13.9,0,6,3,50.0,0.43,0.22,0.0,0.0,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Metz,Victorien Angban,CIV,MF,22,1996,11.4,0,4,0,0.0,0.35,0.0,0.0,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Metz,Vincent Pajot,FRA,MF,28,1990,5.8,0,6,2,33.3,1.04,0.35,0.0,0.0,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Monaco,Adama Traoré,MLI,"FW,MF",24,1995,0.3,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Monaco,Adrien Silva,POR,MF,30,1989,13.6,0,14,3,21.4,1.03,0.22,0.0,0.0,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Monaco,Aleksandr Golovin,RUS,MF,23,1996,22.9,3,38,14,36.8,1.66,0.61,0.08,0.21,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Monaco,Aurélien Tchouaméni,FRA,"DF,MF",19,2000,0.7,0,2,1,50.0,2.77,1.38,0.0,0.0,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Monaco,Benjamin Henrichs,GER,"DF,MF",22,1997,9.9,0,10,1,10.0,1.01,0.1,0.0,0.0,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Monaco,Benjamin Lecomte,FRA,GK,28,1991,28.0,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Monaco,Benoît Badiashile,FRA,DF,18,2001,15.7,0,10,3,30.0,0.64,0.19,0.0,0.0,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Monaco,Cesc Fàbregas,ESP,MF,32,1987,10.3,0,9,1,11.1,0.87,0.1,0.0,0.0,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Monaco,Fodé Ballo-Touré,SEN,"DF,MF",22,1997,18.7,0,6,2,33.3,0.32,0.11,0.0,0.0,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Monaco,Gabriel Boschilia,BRA,MF,23,1996,1.4,0,5,0,0.0,3.46,0.0,0.0,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Monaco,Gelson Martins,POR,"MF,FW",24,1995,18.6,4,28,10,35.7,1.51,0.54,0.14,0.4,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Monaco,Gil Bastião Dias,POR,"MF,DF",22,1996,11.7,0,17,5,29.4,1.45,0.43,0.0,0.0,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Monaco,Guillermo Maripán,CHI,DF,25,1994,19.5,2,12,4,33.3,0.62,0.21,0.17,0.5,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Monaco,Henry Onyekuru,NGA,MF,22,1997,1.8,0,1,0,0.0,0.56,0.0,0.0,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Monaco,Islam Slimani,ALG,FW,31,1988,14.3,9,53,21,39.6,3.71,1.47,0.15,0.38,1,1,2019-2020,shooting
FRA-Ligue 1,2019,Monaco,Jean-Kévin Augustin,FRA,FW,22,1997,3.0,0,7,3,42.9,2.37,1.02,0.0,0.0,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Monaco,Jemerson,BRA,"DF,MF",26,1992,11.7,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Monaco,Jonathan Panzo,ENG,DF,18,2000,1.2,0,1,0,0.0,0.84,0.0,0.0,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Monaco,Kamil Glik,POL,DF,31,1988,23.0,1,12,3,25.0,0.52,0.13,0.08,0.33,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Monaco,Keita Baldé,SEN,"MF,FW",24,1995,9.5,4,27,13,48.1,2.83,1.36,0.15,0.31,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Monaco,Lyle Foster,RSA,FW,18,2000,0.7,0,2,0,0.0,2.9,0.0,0.0,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Monaco,Moussa Sylla,MLI,"FW,MF",19,1999,0.1,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Monaco,Rony Lopes,POR,MF,23,1995,0.9,0,2,0,0.0,2.25,0.0,0.0,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Monaco,Ruben Aguilar,FRA,"DF,MF",26,1993,11.9,0,6,2,33.3,0.5,0.17,0.0,0.0,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Monaco,Stevan Jovetić,MNE,"FW,MF",29,1989,5.3,2,22,8,36.4,4.19,1.52,0.09,0.25,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Monaco,Tiemoué Bakayoko,FRA,MF,24,1994,19.1,1,24,7,29.2,1.26,0.37,0.04,0.14,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Monaco,Wissam Ben Yedder,FRA,FW,28,1990,24.0,18,64,37,57.8,2.66,1.54,0.23,0.41,3,3,2019-2020,shooting
FRA-Ligue 1,2019,Monaco,Youssouf Fofana,FRA,MF,20,1999,6.8,0,7,2,28.6,1.03,0.3,0.0,0.0,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Montpellier,Ambroise Oyongo,CMR,MF,28,1991,20.2,0,10,0,0.0,0.49,0.0,0.0,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Montpellier,Andy Delort,ALG,FW,27,1991,25.3,9,83,30,36.1,3.28,1.18,0.11,0.3,0,2,2019-2020,shooting
FRA-Ligue 1,2019,Montpellier,Arnaud Souquet,FRA,MF,27,1992,22.4,2,14,4,28.6,0.62,0.18,0.14,0.5,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Montpellier,Bastian Badu,FRA,FW,19,2000,0.1,0,1,1,100.0,10.0,10.0,0.0,0.0,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Montpellier,Bilal Boutobba,FRA,"FW,MF",20,1998,0.1,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Montpellier,Clément Vidal,FRA,DF,19,2000,1.0,0,1,0,0.0,1.0,0.0,0.0,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Montpellier,Damien Le Tallec,FRA,"MF,DF",29,1990,27.3,2,15,7,46.7,0.55,0.26,0.13,0.29,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Montpellier,Daniel Congré,FRA,DF,34,1985,21.6,0,9,2,22.2,0.42,0.09,0.0,0.0,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Montpellier,Dimitry Bertaud,COD,GK,21,1998,2.2,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Montpellier,Florent Mollet,FRA,"MF,FW",27,1991,18.7,6,46,20,43.5,2.46,1.07,0.13,0.3,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Montpellier,Gaëtan Laborde,FRA,FW,25,1994,24.9,6,64,22,34.4,2.57,0.89,0.09,0.27,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Montpellier,Gerónimo Rulli,ARG,GK,27,1992,25.0,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Montpellier,Jordan Ferri,FRA,MF,27,1992,12.8,0,11,4,36.4,0.86,0.31,0.0,0.0,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Montpellier,Joris Chotard,FRA,MF,17,2001,13.9,0,10,2,20.0,0.72,0.14,0.0,0.0,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Montpellier,Junior Sambia,CTA,"MF,DF",22,1996,6.5,1,13,5,38.5,1.99,0.77,0.08,0.2,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Montpellier,Keagan Dolly,RSA,MF,26,1993,1.6,0,4,3,75.0,2.43,1.82,0.0,0.0,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Montpellier,Mathías Suárez,URU,MF,23,1996,0.7,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Montpellier,Matis Carvalho,POR,GK,20,1999,0.8,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Montpellier,Mihailo Ristić,SRB,MF,23,1995,9.0,0,8,1,12.5,0.89,0.11,0.0,0.0,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Montpellier,Nicolas Cozza,FRA,DF,20,1999,6.2,0,1,0,0.0,0.16,0.0,0.0,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Montpellier,Pedro Mendes,POR,DF,28,1990,15.3,1,9,3,33.3,0.59,0.2,0.11,0.33,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Montpellier,Petar Škuletić,SRB,FW,29,1990,1.2,0,5,2,40.0,4.25,1.7,0.0,0.0,0,1,2019-2020,shooting
FRA-Ligue 1,2019,Montpellier,Souleymane Camara,SEN,FW,36,1982,1.8,0,3,2,66.7,1.66,1.1,0.0,0.0,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Montpellier,Thibaut Vargas,FRA,MF,19,2000,1.7,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Montpellier,Téji Savanier,FRA,MF,27,1991,16.9,6,31,9,29.0,1.83,0.53,0.13,0.44,2,2,2019-2020,shooting
FRA-Ligue 1,2019,Montpellier,Vitorino Hilton,BRA,DF,41,1977,27.9,0,12,0,0.0,0.43,0.0,0.0,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Montpellier,Yun Il-lok,KOR,MF,27,1992,1.3,0,2,0,0.0,1.49,0.0,0.0,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nantes,Abdoul Kader Bamba,FRA,MF,25,1994,16.3,1,18,9,50.0,1.1,0.55,0.06,0.11,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nantes,Abdoulaye Touré,GUI,MF,25,1994,24.7,3,34,10,29.4,1.38,0.41,0.03,0.1,2,2,2019-2020,shooting
FRA-Ligue 1,2019,Nantes,Alban Lafont,CIV,GK,20,1999,27.0,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nantes,Andrei Girotto,BRA,DF,27,1992,24.2,1,22,5,22.7,0.91,0.21,0.05,0.2,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nantes,Anthony Limbombe,BEL,MF,25,1994,1.7,1,2,1,50.0,1.19,0.6,0.5,1.0,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nantes,Charles Traore,MLI,DF,27,1992,19.3,0,5,0,0.0,0.26,0.0,0.0,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nantes,Cristian Benavente,PER,MF,25,1994,3.9,0,4,3,75.0,1.03,0.77,0.0,0.0,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nantes,Denis Petrić,SRB,GK,31,1988,1.0,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nantes,Dennis Appiah,FRA,DF,27,1992,17.8,0,1,0,0.0,0.06,0.0,0.0,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nantes,Elie Youan,FRA,FW,20,1999,1.8,0,3,2,66.7,1.66,1.1,0.0,0.0,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nantes,Fábio,BRA,DF,29,1990,9.3,0,3,0,0.0,0.32,0.0,0.0,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nantes,Imran Louza,MAR,MF,20,1999,22.3,2,35,14,40.0,1.57,0.63,0.06,0.14,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nantes,Josué Homawoo,TOG,DF,21,1997,0.5,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nantes,Kalifa Coulibaly,MLI,FW,27,1991,18.0,4,48,20,41.7,2.67,1.11,0.08,0.2,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nantes,Lucas Lima,BRA,"MF,FW",27,1991,3.0,0,4,1,25.0,1.33,0.33,0.0,0.0,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nantes,Ludovic Blas,FRA,"MF,FW",21,1997,20.5,5,46,19,41.3,2.24,0.93,0.11,0.26,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nantes,Marcus Coco,FRA,FW,23,1996,0.2,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nantes,Mehdi Abeid,ALG,MF,26,1992,20.2,1,33,7,21.2,1.63,0.35,0.03,0.14,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nantes,Molla Wagué,MLI,DF,28,1991,7.6,0,2,0,0.0,0.26,0.0,0.0,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nantes,Moses Simon,NGA,"MF,FW",24,1995,24.2,5,44,17,38.6,1.82,0.7,0.11,0.29,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nantes,Nicolas Pallois,FRA,DF,31,1987,21.0,0,13,3,23.1,0.62,0.14,0.0,0.0,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nantes,Percy Prado,PER,DF,23,1996,2.1,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nantes,Renaud Emond,BEL,FW,27,1991,3.2,0,4,1,25.0,1.23,0.31,0.0,0.0,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nantes,Rene Krhin,SVN,"MF,DF",29,1990,3.6,0,1,0,0.0,0.28,0.0,0.0,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nantes,Roli Pereira de Sa,FRA,MF,22,1996,0.1,0,1,0,0.0,15.0,0.0,0.0,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nantes,Samuel Moutoussamy,COD,"DF,MF",22,1996,5.8,0,5,1,20.0,0.86,0.17,0.0,0.0,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nantes,Thomas Basila,FRA,DF,20,1999,4.6,0,1,0,0.0,0.22,0.0,0.0,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nantes,Valentin Rongier,FRA,MF,24,1994,3.0,0,4,1,25.0,1.33,0.33,0.0,0.0,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nantes,Wesley Moustache,FRA,DF,20,1999,0.5,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nice,Adam Ounas,ALG,"MF,FW",22,1996,12.5,2,21,9,42.9,1.68,0.72,0.1,0.22,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nice,Adrien Tameze,CMR,MF,25,1994,5.8,1,5,1,20.0,0.87,0.17,0.2,1.0,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nice,Alexis Claude-Maurice,FRA,"MF,FW",21,1998,18.1,1,38,10,26.3,2.1,0.55,0.03,0.1,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nice,Andy Pelmard,MAD,DF,19,2000,8.5,0,2,0,0.0,0.23,0.0,0.0,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nice,Arnaud Lusamba,COD,"MF,FW",22,1997,10.9,1,6,3,50.0,0.55,0.27,0.17,0.33,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nice,Bassem Srarfi,TUN,FW,22,1997,1.5,0,2,0,0.0,1.35,0.0,0.0,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nice,Christophe Hérelle,MTQ,DF,26,1992,12.3,3,6,3,50.0,0.49,0.24,0.5,1.0,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nice,Danilo Barbosa,BRA,"DF,MF",23,1996,12.5,0,5,1,20.0,0.4,0.08,0.0,0.0,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nice,Dante,BRA,DF,35,1983,21.0,1,18,6,33.3,0.86,0.29,0.06,0.17,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nice,Eddy Sylvestre,FRA,MF,19,1999,0.4,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nice,Gautier Lloris,FRA,DF,24,1995,3.0,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nice,Hicham Boudaoui,ALG,"MF,FW",19,1999,5.4,1,4,3,75.0,0.73,0.55,0.25,0.33,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nice,Ibrahim Cissé,CIV,DF,20,1999,0.6,0,1,1,100.0,1.8,1.8,0.0,0.0,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nice,Ignatius Ganago,CMR,"FW,MF",20,1999,13.8,3,17,6,35.3,1.23,0.44,0.18,0.5,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nice,Ihsan Sacko,FRA,FW,22,1997,1.6,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nice,Kasper Dolberg,DEN,FW,21,1997,21.0,11,42,25,59.5,2.0,1.19,0.26,0.44,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nice,Khéphren Thuram,FRA,MF,18,2001,6.6,0,1,0,0.0,0.15,0.0,0.0,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nice,Malang Sarr,FRA,DF,20,1999,16.2,1,4,1,25.0,0.25,0.06,0.25,1.0,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nice,Mickaël Le Bihan,FRA,FW,29,1990,1.1,0,2,0,0.0,1.8,0.0,0.0,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nice,Moussa Wagué,SEN,MF,20,1998,2.2,0,1,0,0.0,0.45,0.0,0.0,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nice,Myziane Maolida,COM,"FW,MF",20,1999,7.5,1,15,6,40.0,2.0,0.8,0.07,0.17,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nice,Patrick Burner,MTQ,DF,23,1996,15.9,1,7,1,14.3,0.44,0.06,0.14,1.0,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nice,Pierre Lees-Melou,FRA,MF,26,1993,25.0,5,54,21,38.9,2.16,0.84,0.09,0.24,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nice,Racine Coly,SEN,"DF,MF",23,1995,7.2,1,6,5,83.3,0.83,0.69,0.17,0.2,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nice,Riza Durmisi,DEN,MF,25,1994,1.8,0,1,1,100.0,0.56,0.56,0.0,0.0,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nice,Rémi Walter,FRA,MF,24,1995,0.6,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nice,Stanley N'Soki,FRA,DF,20,1999,14.1,0,4,1,25.0,0.28,0.07,0.0,0.0,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nice,Walter Benítez,ARG,GK,26,1993,26.0,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nice,Wylan Cyprien,FRA,MF,24,1995,19.7,7,58,19,32.8,2.95,0.97,0.03,0.11,5,5,2019-2020,shooting
FRA-Ligue 1,2019,Nice,Yannis Clementia,MTQ,GK,22,1997,2.0,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nice,Youcef Atal,ALG,"FW,MF",23,1996,11.1,1,19,9,47.4,1.7,0.81,0.05,0.11,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nîmes,Anthony Briançon,FRA,DF,24,1994,19.3,1,18,3,16.7,0.93,0.16,0.06,0.33,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nîmes,Antoine Valerio,FRA,MF,19,1999,1.0,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nîmes,Antonin Bobichon,FRA,MF,23,1995,2.0,0,2,0,0.0,1.0,0.0,0.0,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nîmes,Florian Miguel,FRA,DF,22,1996,22.8,1,18,2,11.1,0.79,0.09,0.06,0.5,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nîmes,Gaëtan Paquiez,FRA,"DF,MF",25,1994,17.0,0,5,0,0.0,0.29,0.0,0.0,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nîmes,Haris Duljević,BIH,"FW,MF",25,1993,5.8,0,14,4,28.6,2.42,0.69,0.0,0.0,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nîmes,Kévin Denkey,TOG,FW,18,2000,6.7,3,20,7,35.0,2.99,1.04,0.15,0.43,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nîmes,Lamine Fomba,FRA,MF,21,1998,15.3,0,14,2,14.3,0.92,0.13,0.0,0.0,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nîmes,Loïck Landre,FRA,DF,27,1992,10.3,1,5,2,40.0,0.48,0.19,0.2,0.5,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nîmes,Luca Valls,FRA,MF,20,1998,0.1,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nîmes,Lucas Buadés,FRA,FW,21,1997,1.3,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nîmes,Lucas Deaux,FRA,MF,30,1988,14.8,2,15,5,33.3,1.01,0.34,0.13,0.4,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nîmes,Lucas Dias,FRA,GK,20,1999,3.5,0,0,0,,0.0,0.0,,,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nîmes,Moussa Koné,SEN,FW,22,1996,1.6,2,7,3,42.9,4.5,1.93,0.29,0.67,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nîmes,Nolan Roux,FRA,FW,31,1988,6.5,2,18,8,44.4,2.77,1.23,0.11,0.25,0,0,2019-2020,shooting
FRA-Ligue 1,2019,Nîmes,Pablo Martinez,FRA,DF,30,1989,26.0,2,13,3,23.1,0.5,0.12,0.15,0.67,0,0,2019-2020,shooting
