league,season,team,player,nation,pos,age,born,shooting_90s,shooting_standard_gls,shooting_standard_sh,shooting_standard_sot,shooting_standard_sotpct,shooting_standard_sh_90,shooting_standard_sot_90,shooting_standard_g_sh,shooting_standard_g_sot,shooting_standard_pk,shooting_standard_pkatt,fbref_season_label,fbref_stat_type
FRA-Ligue 1,2021,Metz,Vagner Gonçalves,CPV,"FW,MF",25,1996,1.0,0,1,1,100.0,1.05,1.05,0.0,0.0,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Metz,Vincent Pajot,FRA,MF,30,1990,25.7,1,14,3,21.4,0.55,0.12,0.07,0.33,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Metz,Warren Tchimbembé,CGO,MF,23,1998,2.3,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Metz,William Mikelbrencis,FRA,"MF,DF",17,2004,6.8,0,5,1,20.0,0.74,0.15,0.0,0.0,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Monaco,Aleksandr Golovin,RUS,MF,25,1996,16.7,3,23,8,34.8,1.38,0.48,0.13,0.38,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Monaco,Alexander Nübel,GER,GK,24,1996,38.0,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Monaco,Aurélien Tchouaméni,FRA,MF,21,2000,32.5,3,56,11,19.6,1.72,0.34,0.05,0.27,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Monaco,Axel Disasi,FRA,DF,23,1998,30.2,1,20,3,15.0,0.66,0.1,0.05,0.33,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Monaco,Benoît Badiashile,FRA,DF,20,2001,20.4,1,14,4,28.6,0.69,0.2,0.07,0.25,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Monaco,Caio Henrique Oliveira Silva,BRA,"DF,MF",24,1997,29.6,2,18,6,33.3,0.61,0.2,0.11,0.33,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Monaco,Cesc Fàbregas,ESP,"FW,MF",34,1987,0.4,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Monaco,Chrislain Matsima,FRA,DF,19,2002,1.5,0,1,0,0.0,0.67,0.0,0.0,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Monaco,Djibril Sidibé,FRA,DF,29,1992,10.5,0,4,1,25.0,0.38,0.09,0.0,0.0,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Monaco,Eliot Matazo,BEL,MF,19,2002,8.8,0,4,1,25.0,0.46,0.11,0.0,0.0,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Monaco,Félix Lemaréchal,FRA,MF,17,2003,0.1,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Monaco,Gelson Martins,POR,MF,26,1995,21.2,4,30,11,36.7,1.42,0.52,0.13,0.36,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Monaco,Guillermo Maripán,CHI,DF,27,1994,20.4,0,7,2,28.6,0.34,0.1,0.0,0.0,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Monaco,Ismail Jakobs,SEN,"DF,MF",21,1999,13.4,0,5,1,20.0,0.37,0.07,0.0,0.0,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Monaco,Jean Lucas,BRA,MF,23,1998,16.1,1,26,9,34.6,1.62,0.56,0.04,0.11,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Monaco,Kevin Volland,GER,"MF,FW",29,1992,27.1,9,50,25,50.0,1.85,0.92,0.16,0.32,1,1,2021-2022,shooting
FRA-Ligue 1,2021,Monaco,Krépin Diatta,SEN,MF,22,1999,3.2,1,3,3,100.0,0.95,0.95,0.33,0.33,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Monaco,Maghnes Akliouche,FRA,MF,19,2002,0.6,0,2,1,50.0,3.33,1.67,0.0,0.0,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Monaco,Myron Boadu,NED,FW,20,2001,10.7,4,21,8,38.1,1.97,0.75,0.19,0.5,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Monaco,Ruben Aguilar,FRA,DF,28,1993,23.8,0,10,2,20.0,0.42,0.08,0.0,0.0,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Monaco,Sofiane Diop,MAR,MF,21,2000,21.6,6,37,13,35.1,1.71,0.6,0.16,0.46,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Monaco,Strahinja Pavlović,SRB,DF,20,2001,5.0,0,5,1,20.0,1.0,0.2,0.0,0.0,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Monaco,Tiago Ribeiro,POR,MF,19,2002,0.0,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Monaco,Vanderson,BRA,"MF,DF",20,2001,12.4,2,14,6,42.9,1.13,0.48,0.14,0.33,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Monaco,Wilson Isidor,HAI,"FW,MF",20,2000,0.6,0,1,0,0.0,1.8,0.0,0.0,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Monaco,Wissam Ben Yedder,FRA,FW,30,1990,28.1,25,72,44,61.1,2.56,1.57,0.24,0.39,8,8,2021-2022,shooting
FRA-Ligue 1,2021,Monaco,Youssouf Fofana,FRA,MF,22,1999,24.3,0,30,6,20.0,1.23,0.25,0.0,0.0,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Montpellier,Ambroise Oyongo,CMR,"DF,MF",30,1991,7.3,1,5,3,60.0,0.68,0.41,0.2,0.33,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Montpellier,Andy Delort,ALG,FW,29,1991,3.0,2,14,5,35.7,4.68,1.67,0.14,0.4,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Montpellier,Arnaud Souquet,FRA,DF,29,1992,25.9,1,17,5,29.4,0.66,0.19,0.06,0.2,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Montpellier,Béni Makouana,CGO,FW,18,2002,3.6,0,7,0,0.0,1.96,0.0,0.0,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Montpellier,Dimitry Bertaud,COD,GK,23,1998,9.3,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Montpellier,Elye Wahi,CIV,"FW,MF",18,2003,19.8,10,43,21,48.8,2.17,1.06,0.23,0.48,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Montpellier,Enzo Tchato,CMR,DF,18,2002,0.1,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Montpellier,Florent Mollet,FRA,MF,29,1991,29.2,6,55,18,32.7,1.88,0.62,0.11,0.33,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Montpellier,Gaëtan Laborde,FRA,MF,27,1994,3.8,3,14,5,35.7,3.7,1.32,0.21,0.6,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Montpellier,Jonas Omlin,SUI,GK,27,1994,28.7,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Montpellier,Jordan Ferri,FRA,MF,29,1992,32.3,0,14,2,14.3,0.43,0.06,0.0,0.0,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Montpellier,Joris Chotard,FRA,MF,19,2001,32.6,1,18,3,16.7,0.55,0.09,0.06,0.33,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Montpellier,Junior Sambia,CTA,"DF,MF",24,1996,17.0,1,21,6,28.6,1.23,0.35,0.05,0.17,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Montpellier,Léo Leroy,FRA,MF,21,2000,7.0,0,8,3,37.5,1.15,0.43,0.0,0.0,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Montpellier,Mamadou Sakho,FRA,DF,31,1990,28.6,0,1,0,0.0,0.03,0.0,0.0,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Montpellier,Matheus Thuler,BRA,DF,22,1999,9.5,0,1,0,0.0,0.11,0.0,0.0,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Montpellier,Maxime Estève,FRA,DF,19,2002,20.6,0,5,1,20.0,0.24,0.05,0.0,0.0,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Montpellier,Mihailo Ristić,SRB,DF,25,1995,20.0,1,18,5,27.8,0.9,0.25,0.06,0.2,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Montpellier,Nicholas Gioacchini,USA,MF,21,2000,5.5,0,11,2,18.2,1.99,0.36,0.0,0.0,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Montpellier,Nicolas Cozza,FRA,DF,22,1999,30.8,2,7,3,42.9,0.23,0.1,0.29,0.67,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Montpellier,Pedro Mendes,POR,DF,30,1990,0.2,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Montpellier,Rémy Cabella,FRA,MF,31,1990,3.5,0,2,0,0.0,0.58,0.0,0.0,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Montpellier,Sacha Delaye,FRA,MF,19,2002,2.8,0,3,0,0.0,1.06,0.0,0.0,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Montpellier,Stephy Mavididi,ENG,"MF,FW",23,1998,25.5,8,59,24,40.7,2.31,0.94,0.14,0.33,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Montpellier,Téji Savanier,FRA,MF,29,1991,26.8,8,81,39,48.1,3.02,1.45,0.06,0.13,3,4,2021-2022,shooting
FRA-Ligue 1,2021,Montpellier,Valère Germain,FRA,FW,31,1990,21.9,4,31,16,51.6,1.42,0.73,0.13,0.25,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Montpellier,Yanis Guermouche,FRA,MF,20,2001,0.1,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Nantes,Abdoulaye Sylla,GUI,DF,21,2000,1.7,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Nantes,Alban Lafont,CIV,GK,22,1999,38.0,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Nantes,Andrei Girotto,BRA,"DF,MF",29,1992,35.0,6,45,10,22.2,1.29,0.29,0.13,0.6,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Nantes,Charles Traore,MLI,DF,29,1992,8.0,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Nantes,Dennis Appiah,FRA,DF,29,1992,23.3,0,2,0,0.0,0.09,0.0,0.0,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Nantes,Fábio,BRA,"DF,MF",31,1990,18.5,0,11,1,9.1,0.59,0.05,0.0,0.0,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Nantes,Jean-Charles Castelletto,CMR,DF,26,1995,27.9,1,16,5,31.3,0.57,0.18,0.06,0.2,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Nantes,Jean-Kévin Augustin,FRA,FW,24,1997,0.9,0,2,0,0.0,2.14,0.0,0.0,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Nantes,Kalifa Coulibaly,MLI,FW,29,1991,9.4,5,25,10,40.0,2.65,1.06,0.2,0.5,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Nantes,Lohann Doucet,BFA,MF,18,2002,0.1,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Nantes,Ludovic Blas,FRA,"MF,FW",23,1997,32.9,10,90,37,41.1,2.74,1.12,0.06,0.14,5,5,2021-2022,shooting
FRA-Ligue 1,2021,Nantes,Marcus Coco,FRA,"MF,FW",25,1996,10.3,1,12,3,25.0,1.16,0.29,0.08,0.33,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Nantes,Mohamed Achi,FRA,MF,19,2002,0.1,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Nantes,Moses Simon,NGA,"MF,FW",26,1995,25.9,6,42,19,45.2,1.62,0.73,0.14,0.32,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Nantes,Nicolas Pallois,FRA,DF,33,1987,27.2,1,8,3,37.5,0.29,0.11,0.13,0.33,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Nantes,Osman Bukari,GHA,"MF,FW",22,1998,11.2,2,20,9,45.0,1.78,0.8,0.1,0.22,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Nantes,Pedro Chirivella,ESP,MF,24,1997,29.3,3,21,6,28.6,0.72,0.2,0.14,0.5,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Nantes,Quentin Merlin,FRA,"DF,MF",19,2002,21.4,2,11,4,36.4,0.51,0.19,0.18,0.5,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Nantes,Randal Kolo Muani,FRA,"FW,MF",22,1998,32.8,12,56,27,48.2,1.71,0.82,0.21,0.44,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Nantes,Renaud Emond,BEL,"MF,FW",29,1991,2.1,0,1,0,0.0,0.47,0.0,0.0,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Nantes,Roli Pereira de Sa,FRA,MF,24,1996,6.4,0,5,1,20.0,0.79,0.16,0.0,0.0,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Nantes,Samuel Moutoussamy,COD,MF,24,1996,16.8,0,14,7,50.0,0.83,0.42,0.0,0.0,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Nantes,Sébastien Corchia,FRA,"DF,MF",30,1990,14.7,0,11,3,27.3,0.75,0.2,0.0,0.0,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Nantes,Willem Geubbels,FRA,"MF,FW",19,2001,6.0,2,12,3,25.0,1.99,0.5,0.17,0.67,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Nantes,Wylan Cyprien,FRA,MF,26,1995,16.6,2,20,8,40.0,1.21,0.48,0.1,0.25,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Nantes,Yannis Mbemba,GAB,DF,20,2001,0.1,0,2,1,50.0,36.0,18.0,0.0,0.0,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Nice,Alexis Claude-Maurice,FRA,"FW,MF",23,1998,2.3,0,6,1,16.7,2.58,0.43,0.0,0.0,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Nice,Amine Gouiri,ALG,"FW,MF",21,2000,30.6,10,75,35,46.7,2.45,1.14,0.09,0.2,3,5,2021-2022,shooting
FRA-Ligue 1,2021,Nice,Andy Delort,ALG,FW,29,1991,27.2,16,100,42,42.0,3.68,1.54,0.13,0.31,3,3,2021-2022,shooting
FRA-Ligue 1,2021,Nice,Bilal Brahimi,ALG,MF,21,2000,4.2,0,4,0,0.0,0.95,0.0,0.0,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Nice,Calvin Stengs,NED,MF,22,1998,11.9,1,21,5,23.8,1.76,0.42,0.05,0.2,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Nice,Dan Ndoye,SUI,FW,20,2000,2.3,0,3,0,0.0,1.32,0.0,0.0,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Nice,Danilo Barbosa,BRA,DF,25,1996,1.0,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Nice,Dante,BRA,DF,37,1983,31.9,0,13,3,23.1,0.41,0.09,0.0,0.0,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Nice,Evann Guessand,CIV,FW,20,2001,4.9,1,12,5,41.7,2.47,1.03,0.08,0.2,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Nice,Flavius Daniliuc,AUT,DF,20,2001,14.4,0,4,0,0.0,0.28,0.0,0.0,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Nice,Hassane Kamara,CIV,"MF,DF",27,1994,6.0,0,12,0,0.0,1.99,0.0,0.0,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Nice,Hicham Boudaoui,ALG,MF,21,1999,18.0,3,15,5,33.3,0.83,0.28,0.2,0.6,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Nice,Jean-Clair Todibo,FRA,DF,21,1999,34.6,1,18,5,27.8,0.52,0.14,0.06,0.2,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Nice,Jordan Amavi,FRA,DF,27,1994,4.6,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Nice,Jordan Lotomba,SUI,DF,22,1998,19.8,0,9,2,22.2,0.45,0.1,0.0,0.0,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Nice,Justin Kluivert,NED,MF,22,1999,20.8,4,30,10,33.3,1.45,0.48,0.13,0.4,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Nice,Kasper Dolberg,DEN,FW,23,1997,16.6,6,40,16,40.0,2.41,0.97,0.1,0.25,2,2,2021-2022,shooting
FRA-Ligue 1,2021,Nice,Khéphren Thuram,FRA,MF,20,2001,21.1,4,22,6,27.3,1.04,0.28,0.18,0.67,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Nice,Lucas Da Cunha,FRA,MF,20,2001,4.4,0,10,3,30.0,2.29,0.69,0.0,0.0,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Nice,Marcin Bułka,POL,GK,21,1999,1.0,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Nice,Mario Lemina,GAB,MF,27,1993,21.9,2,16,4,25.0,0.73,0.18,0.13,0.5,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Nice,Melvin Bard,FRA,DF,20,2000,28.8,2,5,2,40.0,0.17,0.07,0.4,1.0,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Nice,Morgan Schneiderlin,FRA,MF,31,1989,7.2,0,2,0,0.0,0.28,0.0,0.0,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Nice,Myziane Maolida,COM,"FW,MF",22,1999,0.4,0,1,0,0.0,2.65,0.0,0.0,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Nice,Pablo Rosario,DOM,MF,24,1997,30.3,0,19,3,15.8,0.63,0.1,0.0,0.0,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Nice,Walter Benítez,ARG,GK,28,1993,37.0,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Nice,Youcef Atal,ALG,DF,25,1996,12.7,2,13,5,38.5,1.03,0.39,0.15,0.4,0,0,2021-2022,shooting
FRA-Ligue 1,2021,PSG,Abdou Diallo,SEN,DF,25,1996,9.7,0,2,1,50.0,0.21,0.1,0.0,0.0,0,0,2021-2022,shooting
FRA-Ligue 1,2021,PSG,Achraf Hakimi,MAR,"DF,MF",22,1998,27.5,4,20,10,50.0,0.73,0.36,0.2,0.4,0,0,2021-2022,shooting
FRA-Ligue 1,2021,PSG,Alexandre Letellier,FRA,GK,30,1990,0.1,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,PSG,Ander Herrera,ESP,MF,31,1989,12.1,3,14,3,21.4,1.15,0.25,0.21,1.0,0,0,2021-2022,shooting
FRA-Ligue 1,2021,PSG,Arnaud Kalimuendo,FRA,FW,19,2002,0.1,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,PSG,Colin Dagba,FRA,DF,22,1998,1.8,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,PSG,Danilo Pereira,POR,MF,29,1991,22.6,5,19,9,47.4,0.84,0.4,0.26,0.56,0,0,2021-2022,shooting
FRA-Ligue 1,2021,PSG,Djeidi Gassama,MTN,"FW,MF",17,2003,0.0,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,PSG,Edouard Michut,FRA,MF,18,2003,0.8,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,PSG,El Chadaille Bitshiabu,FRA,DF,16,2005,0.1,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,PSG,Georginio Wijnaldum,NED,"MF,FW",30,1990,18.4,1,22,2,9.1,1.2,0.11,0.05,0.5,0,0,2021-2022,shooting
FRA-Ligue 1,2021,PSG,Gianluigi Donnarumma,ITA,GK,22,1999,17.0,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,PSG,Idrissa Gueye,SEN,MF,31,1989,18.2,3,24,7,29.2,1.32,0.38,0.13,0.43,0,0,2021-2022,shooting
FRA-Ligue 1,2021,PSG,Ismaël Gharbi,TUN,MF,17,2004,0.0,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,PSG,Juan Bernat,ESP,"DF,MF",28,1993,10.6,0,1,1,100.0,0.09,0.09,0.0,0.0,0,0,2021-2022,shooting
FRA-Ligue 1,2021,PSG,Julian Draxler,GER,"FW,MF",27,1993,6.1,2,9,3,33.3,1.48,0.49,0.22,0.67,0,0,2021-2022,shooting
FRA-Ligue 1,2021,PSG,Junior Dina Ebimbe,CMR,MF,20,2000,3.5,0,4,1,25.0,1.14,0.28,0.0,0.0,0,0,2021-2022,shooting
FRA-Ligue 1,2021,PSG,Keylor Navas,CRC,GK,34,1986,20.6,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,PSG,Kylian Mbappé,FRA,FW,22,1998,33.6,28,147,68,46.3,4.38,2.02,0.16,0.35,4,4,2021-2022,shooting
FRA-Ligue 1,2021,PSG,Leandro Paredes,ARG,MF,27,1994,9.3,1,8,2,25.0,0.86,0.21,0.13,0.5,0,0,2021-2022,shooting
FRA-Ligue 1,2021,PSG,Lionel Messi,ARG,"FW,MF",34,1987,23.9,6,89,29,32.6,3.72,1.21,0.07,0.21,0,0,2021-2022,shooting
FRA-Ligue 1,2021,PSG,Marco Verratti,ITA,MF,28,1992,21.5,2,7,1,14.3,0.33,0.05,0.29,2.0,0,0,2021-2022,shooting
FRA-Ligue 1,2021,PSG,Marquinhos,BRA,DF,27,1994,31.8,5,21,8,38.1,0.66,0.25,0.24,0.63,0,0,2021-2022,shooting
FRA-Ligue 1,2021,PSG,Mauro Icardi,ARG,FW,28,1993,11.4,4,28,10,35.7,2.45,0.88,0.14,0.4,0,0,2021-2022,shooting
FRA-Ligue 1,2021,PSG,Nathan Bitumazala,FRA,MF,18,2002,0.1,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,PSG,Neymar,BRA,"FW,MF",29,1992,20.6,13,54,30,55.6,2.63,1.46,0.19,0.33,3,4,2021-2022,shooting
FRA-Ligue 1,2021,PSG,Nuno Mendes,POR,DF,19,2002,18.4,0,7,1,14.3,0.38,0.05,0.0,0.0,0,0,2021-2022,shooting
FRA-Ligue 1,2021,PSG,Pablo Sarabia,ESP,"FW,MF",29,1992,0.2,1,1,1,100.0,4.09,4.09,1.0,1.0,0,0,2021-2022,shooting
FRA-Ligue 1,2021,PSG,Presnel Kimpembe,FRA,DF,25,1995,28.6,1,7,1,14.3,0.24,0.03,0.14,1.0,0,0,2021-2022,shooting
FRA-Ligue 1,2021,PSG,Rafinha,BRA,"FW,MF",28,1993,2.4,0,5,0,0.0,2.05,0.0,0.0,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,PSG,Sekou Yansané,FRA,FW,18,2003,0.2,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,PSG,Sergio Ramos,ESP,DF,35,1986,8.9,2,12,4,33.3,1.35,0.45,0.17,0.5,0,0,2021-2022,shooting
FRA-Ligue 1,2021,PSG,Sergio Rico,ESP,GK,27,1993,0.3,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,PSG,Thilo Kehrer,GER,DF,24,1996,16.8,2,9,4,44.4,0.54,0.24,0.22,0.5,0,0,2021-2022,shooting
FRA-Ligue 1,2021,PSG,Xavi Simons,NED,FW,18,2003,1.5,0,2,0,0.0,1.36,0.0,0.0,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,PSG,Ángel Di María,ARG,"FW,MF",33,1988,18.3,5,51,22,43.1,2.79,1.2,0.1,0.23,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Reims,Alexis Flips,FRA,MF,21,2000,11.7,2,19,10,52.6,1.62,0.85,0.05,0.1,1,1,2021-2022,shooting
FRA-Ligue 1,2021,Reims,Anastasios Donis,GRE,"MF,FW",24,1996,4.1,0,10,0,0.0,2.43,0.0,0.0,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Reims,Andrew Gravillon,GLP,DF,23,1998,23.7,0,16,4,25.0,0.67,0.17,0.0,0.0,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Reims,Arber Zeneli,KVX,FW,26,1995,4.5,2,11,3,27.3,2.42,0.66,0.18,0.67,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Reims,Azor Matusiwa,NED,MF,23,1998,27.4,1,11,6,54.5,0.4,0.22,0.09,0.17,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Reims,Bradley Locko,FRA,"MF,DF",19,2002,11.2,1,6,1,16.7,0.53,0.09,0.17,1.0,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Reims,Dion Lopy,SEN,MF,19,2002,18.2,0,16,2,12.5,0.88,0.11,0.0,0.0,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Reims,El Bilal Touré,MLI,"FW,MF",19,2001,13.3,2,32,11,34.4,2.41,0.83,0.03,0.09,1,1,2021-2022,shooting
FRA-Ligue 1,2021,Reims,Fodé Doucouré,MLI,DF,20,2001,1.7,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Reims,Fraser Hornby,SCO,FW,21,1999,3.9,0,6,2,33.3,1.54,0.51,0.0,0.0,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Reims,Ghislain Konan,CIV,"MF,DF",25,1995,26.9,1,19,5,26.3,0.71,0.19,0.05,0.2,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Reims,Hugo Ekitike,FRA,FW,19,2002,14.1,10,31,18,58.1,2.19,1.27,0.29,0.5,1,2,2021-2022,shooting
FRA-Ligue 1,2021,Reims,Ibrahim Diakité,GUI,DF,17,2003,0.0,0,0,0,,0.0,0.0,,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Reims,Ilan Kebbal,ALG,"MF,FW",23,1998,19.7,1,27,6,22.2,1.37,0.3,0.04,0.17,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Reims,Jens Cajuste,SWE,MF,21,1999,4.0,2,9,7,77.8,2.23,1.73,0.11,0.14,1,1,2021-2022,shooting
FRA-Ligue 1,2021,Reims,Kaj Sierhuis,NED,FW,23,1998,0.9,0,2,0,0.0,2.25,0.0,0.0,,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Reims,Kamory Doumbia,MLI,MF,18,2003,3.9,2,5,2,40.0,1.28,0.51,0.4,1.0,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Reims,Marshall Munetsi,ZIM,"MF,DF",25,1996,20.9,5,31,14,45.2,1.48,0.67,0.16,0.36,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Reims,Martin Adeline,FRA,MF,17,2003,3.9,0,4,1,25.0,1.02,0.26,0.0,0.0,0,0,2021-2022,shooting
FRA-Ligue 1,2021,Reims,Mathieu Cafaro,FRA,"MF,FW",24,1997,2.1,0,6,2,33.3,2.81,0.94,0.0,0.0,0,0,2021-2022,shooting
