league,season,team,player,nation,pos,age,born,standard_playing_time_mp,standard_playing_time_starts,standard_playing_time_min,standard_playing_time_90s,standard_performance_gls,standard_performance_ast,standard_performance_g_a,standard_performance_g_pk,standard_performance_pk,standard_performance_pkatt,standard_performance_crdy,standard_performance_crdr,standard_per_90_minutes_gls,standard_per_90_minutes_ast,standard_per_90_minutes_g_a,standard_per_90_minutes_g_pk,standard_per_90_minutes_g_a_pk,fbref_season_label,fbref_stat_type
FRA-Ligue 1,2018,Marseille,Nemanja Radonjić,SRB,"MF,FW",22,1996,17,7,681,7.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Marseille,Rolando,POR,DF,32,1985,10,9,804,8.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Marseille,Steve Mandanda,FRA,GK,33,1985,31,31,2735,30.4,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Marseille,Tomáš Hubočan,SVK,DF,32,1985,2,0,69,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Marseille,Valère Germain,FRA,FW,28,1990,36,23,2170,24.1,8,2,10,8,0,0,1,0,0.33,0.08,0.41,0.33,0.41,2018-2019,standard
FRA-Ligue 1,2018,Marseille,Yohann Pelé,FRA,GK,35,1982,9,7,682,7.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Monaco,Adama Traoré,MLI,"MF,FW",23,1995,6,3,240,2.7,0,1,1,0,0,0,0,0,0.0,0.37,0.37,0.0,0.37,2018-2019,standard
FRA-Ligue 1,2018,Monaco,Adrien Silva,POR,MF,29,1989,15,13,1184,13.2,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Monaco,Aleksandr Golovin,RUS,"MF,FW",22,1996,30,27,2290,25.4,3,3,6,3,0,0,7,1,0.12,0.12,0.24,0.12,0.24,2018-2019,standard
FRA-Ligue 1,2018,Monaco,Almamy Touré,MLI,DF,22,1996,4,4,346,3.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Monaco,Andrea Raggi,ITA,"DF,MF",34,1984,6,6,494,5.5,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Monaco,Antonio Barreca,ITA,DF,23,1995,7,7,593,6.6,0,1,1,0,0,0,0,0,0.0,0.15,0.15,0.0,0.15,2018-2019,standard
FRA-Ligue 1,2018,Monaco,Benjamin Henrichs,GER,"DF,MF",21,1997,22,21,1824,20.3,1,2,3,1,0,0,3,0,0.05,0.1,0.15,0.05,0.15,2018-2019,standard
FRA-Ligue 1,2018,Monaco,Benoît Badiashile,FRA,DF,17,2001,20,20,1762,19.6,1,0,1,1,0,0,4,0,0.05,0.0,0.05,0.05,0.05,2018-2019,standard
FRA-Ligue 1,2018,Monaco,Carlos Vinícius,BRA,FW,23,1995,16,3,523,5.8,2,1,3,2,0,0,3,0,0.34,0.17,0.52,0.34,0.52,2018-2019,standard
FRA-Ligue 1,2018,Monaco,Cesc Fàbregas,ESP,MF,31,1987,13,12,966,10.7,1,0,1,1,0,0,2,0,0.09,0.0,0.09,0.09,0.09,2018-2019,standard
FRA-Ligue 1,2018,Monaco,Danijel Subašić,CRO,GK,33,1984,14,14,1136,12.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Monaco,Diego Benaglio,SUI,GK,34,1983,23,22,2058,22.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Monaco,Djibril Sidibé,FRA,"DF,MF",26,1992,26,22,2076,23.1,0,2,2,0,0,0,5,0,0.0,0.09,0.09,0.0,0.09,2018-2019,standard
FRA-Ligue 1,2018,Monaco,Fodé Ballo-Touré,SEN,"DF,MF",21,1997,18,18,1594,17.7,0,3,3,0,0,0,4,0,0.0,0.17,0.17,0.0,0.17,2018-2019,standard
FRA-Ligue 1,2018,Monaco,Gelson Martins,POR,MF,23,1995,16,16,1389,15.4,4,2,6,4,0,0,1,0,0.26,0.13,0.39,0.26,0.39,2018-2019,standard
FRA-Ligue 1,2018,Monaco,Georges-Kévin N'Koudou,CMR,"FW,MF",23,1995,3,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Monaco,Giulian Biancone,FRA,DF,18,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Monaco,Han-Noah Massengo,FRA,MF,17,2001,3,0,61,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Monaco,Jean-Eudes Aholou,CIV,MF,24,1994,17,12,1075,11.9,0,1,1,0,0,0,2,0,0.0,0.08,0.08,0.0,0.08,2018-2019,standard
FRA-Ligue 1,2018,Monaco,Jemerson,BRA,"DF,MF",25,1992,25,25,2224,24.7,0,1,1,0,0,0,9,1,0.0,0.04,0.04,0.0,0.04,2018-2019,standard
FRA-Ligue 1,2018,Monaco,Jordi Mboula,ESP,MF,19,1999,7,3,276,3.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Monaco,Julien Serrano,FRA,MF,20,1998,3,1,119,1.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Monaco,Kamil Glik,POL,DF,30,1988,33,33,2970,33.0,1,0,1,1,0,0,10,0,0.03,0.0,0.03,0.03,0.03,2018-2019,standard
FRA-Ligue 1,2018,Monaco,Kévin N'Doram,FRA,DF,22,1996,4,2,195,2.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Monaco,Moussa Sylla,MLI,"FW,MF",18,1999,18,7,769,8.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Monaco,Nacer Chadli,BEL,MF,28,1989,16,9,691,7.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Monaco,Naldo,BRA,DF,35,1982,7,5,301,3.3,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Monaco,Pelé,GNB,MF,26,1991,8,4,469,5.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Monaco,Pietro Pellegri,ITA,FW,17,2001,3,0,82,0.9,1,0,1,1,0,0,1,0,1.1,0.0,1.1,1.1,1.1,2018-2019,standard
FRA-Ligue 1,2018,Monaco,Radamel Falcao,COL,FW,32,1986,33,29,2557,28.4,15,2,17,12,3,4,10,0,0.53,0.07,0.6,0.42,0.49,2018-2019,standard
FRA-Ligue 1,2018,Monaco,Romain Faivre,FRA,MF,20,1998,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Monaco,Ronaël Pierre-Gabriel,FRA,DF,20,1998,4,4,355,3.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Monaco,Rony Lopes,POR,"MF,FW",22,1995,24,22,1849,20.5,2,2,4,2,0,0,1,0,0.1,0.1,0.19,0.1,0.19,2018-2019,standard
FRA-Ligue 1,2018,Monaco,Samuel Grandsir,FRA,MF,21,1996,12,4,469,5.2,0,1,1,0,0,0,1,1,0.0,0.19,0.19,0.0,0.19,2018-2019,standard
FRA-Ligue 1,2018,Monaco,Seydou Sy,SEN,GK,22,1995,3,2,226,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Monaco,Sofiane Diop,MAR,"MF,FW",18,2000,13,9,741,8.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Monaco,Stevan Jovetić,MNE,"MF,FW",28,1989,8,4,399,4.4,2,0,2,2,0,0,1,0,0.45,0.0,0.45,0.45,0.45,2018-2019,standard
FRA-Ligue 1,2018,Monaco,Willem Geubbels,FRA,FW,16,2001,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Monaco,William Vainqueur,FRA,MF,29,1988,3,1,80,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Monaco,Wilson Isidor,HAI,"FW,MF",17,2000,1,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Monaco,Youri Tielemans,BEL,MF,21,1997,20,20,1680,18.7,5,1,6,4,1,1,5,0,0.27,0.05,0.32,0.21,0.27,2018-2019,standard
FRA-Ligue 1,2018,Monaco,Youssef Aït Bennasser,MAR,MF,22,1996,13,12,1073,11.9,0,2,2,0,0,0,2,0,0.0,0.17,0.17,0.0,0.17,2018-2019,standard
FRA-Ligue 1,2018,Montpellier,Ambroise Oyongo,CMR,MF,27,1991,26,25,2136,23.7,2,0,2,2,0,0,5,0,0.08,0.0,0.08,0.08,0.08,2018-2019,standard
FRA-Ligue 1,2018,Montpellier,Andy Delort,ALG,FW,26,1991,36,36,3115,34.6,14,7,21,11,3,3,4,0,0.4,0.2,0.61,0.32,0.52,2018-2019,standard
FRA-Ligue 1,2018,Montpellier,Benjamin Lecomte,FRA,GK,27,1991,37,37,3330,37.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Montpellier,Bilal Boutobba,FRA,"FW,MF",19,1998,2,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Montpellier,Damien Le Tallec,FRA,MF,28,1990,36,31,2805,31.2,3,0,3,3,0,0,3,0,0.1,0.0,0.1,0.1,0.1,2018-2019,standard
FRA-Ligue 1,2018,Montpellier,Daniel Congré,FRA,DF,33,1985,37,37,3292,36.6,2,2,4,2,0,0,5,1,0.05,0.05,0.11,0.05,0.11,2018-2019,standard
FRA-Ligue 1,2018,Montpellier,Dimitry Bertaud,COD,GK,20,1998,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Montpellier,Ellyes Skhiri,TUN,MF,23,1995,37,35,3090,34.3,3,2,5,3,0,0,5,0,0.09,0.06,0.15,0.09,0.15,2018-2019,standard
FRA-Ligue 1,2018,Montpellier,Facundo Píriz,URU,MF,28,1990,6,0,116,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Montpellier,Florent Mollet,FRA,MF,26,1991,32,31,2564,28.5,6,4,10,6,0,0,6,1,0.21,0.14,0.35,0.21,0.35,2018-2019,standard
FRA-Ligue 1,2018,Montpellier,Gaëtan Laborde,FRA,"FW,MF",24,1994,36,35,2895,32.2,11,4,15,11,0,0,1,1,0.34,0.12,0.47,0.34,0.47,2018-2019,standard
FRA-Ligue 1,2018,Montpellier,Giovanni Sio,CIV,FW,29,1989,1,1,63,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Montpellier,Junior Sambia,CTA,"MF,FW",21,1996,30,7,926,10.3,0,1,1,0,0,0,3,0,0.0,0.1,0.1,0.0,0.1,2018-2019,standard
FRA-Ligue 1,2018,Montpellier,Keagan Dolly,RSA,FW,25,1993,3,2,88,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Montpellier,Mathías Suárez,URU,MF,22,1996,10,7,550,6.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Montpellier,Mihailo Ristić,SRB,MF,22,1995,10,3,326,3.6,1,0,1,1,0,0,0,0,0.28,0.0,0.28,0.28,0.28,2018-2019,standard
FRA-Ligue 1,2018,Montpellier,Morgan Poaty,CGO,MF,21,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Montpellier,Nicolas Cozza,FRA,DF,19,1999,12,11,984,10.9,0,1,1,0,0,0,0,0,0.0,0.09,0.09,0.0,0.09,2018-2019,standard
FRA-Ligue 1,2018,Montpellier,Paul Lasne,FRA,MF,29,1989,35,18,1789,19.9,2,0,2,2,0,0,5,0,0.1,0.0,0.1,0.1,0.1,2018-2019,standard
FRA-Ligue 1,2018,Montpellier,Pedro Mendes,POR,DF,27,1990,31,31,2667,29.6,1,0,1,1,0,0,7,0,0.03,0.0,0.03,0.03,0.03,2018-2019,standard
FRA-Ligue 1,2018,Montpellier,Petar Škuletić,SRB,FW,28,1990,28,4,603,6.7,1,1,2,1,0,0,0,0,0.15,0.15,0.3,0.15,0.3,2018-2019,standard
FRA-Ligue 1,2018,Montpellier,Ruben Aguilar,FRA,MF,25,1993,29,29,2528,28.1,1,4,5,1,0,0,8,0,0.04,0.14,0.18,0.04,0.18,2018-2019,standard
FRA-Ligue 1,2018,Montpellier,Souleymane Camara,SEN,FW,35,1982,12,0,137,1.5,3,0,3,3,0,0,0,0,1.97,0.0,1.97,1.97,1.97,2018-2019,standard
FRA-Ligue 1,2018,Montpellier,Vitorino Hilton,BRA,DF,40,1977,36,36,3232,35.9,0,2,2,0,0,0,5,1,0.0,0.06,0.06,0.0,0.06,2018-2019,standard
FRA-Ligue 1,2018,Montpellier,Yanis Ammour,FRA,FW,19,1999,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Nantes,Abdoulaye Dabo,FRA,"MF,FW",17,2001,2,2,116,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Nantes,Abdoulaye Touré,GUI,MF,24,1994,34,30,2749,30.5,3,1,4,3,0,0,4,1,0.1,0.03,0.13,0.1,0.13,2018-2019,standard
FRA-Ligue 1,2018,Nantes,Abdul Majeed Waris,GHA,"FW,MF",26,1991,33,25,2246,25.0,5,3,8,4,1,1,3,0,0.2,0.12,0.32,0.16,0.28,2018-2019,standard
FRA-Ligue 1,2018,Nantes,Alexandre Olliero,FRA,GK,22,1996,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Nantes,Alexis Alegue,FRA,"FW,MF",21,1996,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Nantes,Andrei Girotto,BRA,MF,26,1992,20,18,1475,16.4,2,0,2,2,0,0,6,3,0.12,0.0,0.12,0.12,0.12,2018-2019,standard
FRA-Ligue 1,2018,Nantes,Anthony Limbombe,BEL,"FW,MF",24,1994,29,12,1237,13.7,1,1,2,1,0,0,2,0,0.07,0.07,0.15,0.07,0.15,2018-2019,standard
FRA-Ligue 1,2018,Nantes,Anthony Walongwa,,DF,24,1993,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Nantes,Antonio Mance,CRO,FW,22,1995,5,0,50,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Nantes,Charles Traore,MLI,"DF,MF",26,1992,13,13,1163,12.9,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Nantes,Ciprian Tătărușanu,ROU,GK,32,1986,27,27,2390,26.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Nantes,Diego Carlos,BRA,DF,25,1993,35,35,3148,35.0,2,0,2,2,0,0,8,0,0.06,0.0,0.06,0.06,0.06,2018-2019,standard
FRA-Ligue 1,2018,Nantes,Edgar Ié,GNB,DF,24,1994,9,9,776,8.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Nantes,Elie Youan,FRA,"FW,MF",19,1999,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Nantes,Emiliano Sala,ARG,FW,27,1990,19,16,1369,15.2,12,2,14,10,2,2,0,0,0.79,0.13,0.92,0.66,0.79,2018-2019,standard
FRA-Ligue 1,2018,Nantes,Enock Kwateng,FRA,"DF,MF",21,1997,30,22,2040,22.7,0,1,1,0,0,0,4,0,0.0,0.04,0.04,0.0,0.04,2018-2019,standard
FRA-Ligue 1,2018,Nantes,Fábio,BRA,"DF,MF",28,1990,20,15,1276,14.2,0,2,2,0,0,0,4,1,0.0,0.14,0.14,0.0,0.14,2018-2019,standard
FRA-Ligue 1,2018,Nantes,Gabriel Boschilia,BRA,"FW,MF",22,1996,29,14,1319,14.7,4,4,8,4,0,0,1,0,0.27,0.27,0.55,0.27,0.55,2018-2019,standard
FRA-Ligue 1,2018,Nantes,Imran Louza,MAR,MF,19,1999,1,1,88,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Nantes,Kalifa Coulibaly,MLI,FW,26,1991,32,19,1751,19.5,8,2,10,7,1,1,6,1,0.41,0.1,0.51,0.36,0.46,2018-2019,standard
FRA-Ligue 1,2018,Nantes,Kara Mbodji,SEN,DF,28,1989,6,6,506,5.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Nantes,Koffi Djidji,CIV,DF,25,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Nantes,Lucas Evangelista,BRA,"MF,FW",23,1995,14,9,720,8.0,1,0,1,1,0,0,0,0,0.12,0.0,0.12,0.12,0.12,2018-2019,standard
FRA-Ligue 1,2018,Nantes,Lucas Lima,BRA,"DF,MF",26,1991,31,28,2496,27.7,0,4,4,0,0,0,6,0,0.0,0.14,0.14,0.0,0.14,2018-2019,standard
FRA-Ligue 1,2018,Nantes,Matt Miazga,USA,DF,23,1995,8,8,720,8.0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Nantes,Maxime Dupé,FRA,GK,25,1993,11,10,940,10.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Nantes,Nicolas Pallois,FRA,DF,30,1987,24,24,2160,24.0,2,0,2,2,0,0,8,0,0.08,0.0,0.08,0.08,0.08,2018-2019,standard
FRA-Ligue 1,2018,Nantes,Randal Kolo Muani,FRA,FW,19,1998,6,1,122,1.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Nantes,Rene Krhin,SVN,MF,28,1990,16,12,1057,11.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Nantes,Samuel Moutoussamy,COD,"MF,FW",21,1996,28,19,1648,18.3,2,3,5,2,0,0,0,0,0.11,0.16,0.27,0.11,0.27,2018-2019,standard
FRA-Ligue 1,2018,Nantes,Thomas Basila,FRA,DF,19,1999,2,1,92,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Nantes,Valentin Eysseric,FRA,"MF,FW",26,1992,5,3,209,2.3,1,0,1,0,1,2,1,0,0.43,0.0,0.43,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Nantes,Valentin Rongier,FRA,MF,23,1994,36,36,3226,35.8,4,5,9,3,1,2,3,0,0.11,0.14,0.25,0.08,0.22,2018-2019,standard
FRA-Ligue 1,2018,Nice,Adrien Tameze,CMR,MF,24,1994,37,34,2942,32.7,0,3,3,0,0,0,7,0,0.0,0.09,0.09,0.0,0.09,2018-2019,standard
FRA-Ligue 1,2018,Nice,Allan Saint-Maximin,FRA,FW,21,1997,34,34,2900,32.2,5,3,8,4,1,2,2,0,0.16,0.09,0.25,0.12,0.22,2018-2019,standard
FRA-Ligue 1,2018,Nice,Andy Pelmard,MAD,DF,18,2000,4,4,275,3.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Nice,Assil Jaziri,TUN,MF,18,1999,3,0,37,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Nice,Bassem Srarfi,TUN,"FW,MF",21,1997,22,8,817,9.1,1,0,1,1,0,0,2,0,0.11,0.0,0.11,0.11,0.11,2018-2019,standard
FRA-Ligue 1,2018,Nice,Christophe Hérelle,MTQ,DF,25,1992,33,33,2937,32.6,0,0,0,0,0,0,9,1,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Nice,Christophe Jallet,FRA,"DF,MF",34,1983,14,11,885,9.8,1,0,1,1,0,0,3,0,0.1,0.0,0.1,0.1,0.1,2018-2019,standard
FRA-Ligue 1,2018,Nice,Danilo Barbosa,BRA,MF,22,1996,22,18,1548,17.2,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Nice,Dante,BRA,DF,34,1983,36,36,3226,35.8,1,1,2,1,0,0,11,0,0.03,0.03,0.06,0.03,0.06,2018-2019,standard
FRA-Ligue 1,2018,Nice,Eddy Sylvestre,FRA,FW,18,1999,5,3,266,3.0,0,1,1,0,0,0,0,0,0.0,0.34,0.34,0.0,0.34,2018-2019,standard
FRA-Ligue 1,2018,Nice,Ignatius Ganago,CMR,"FW,MF",19,1999,20,9,1036,11.5,2,0,2,2,0,0,1,0,0.17,0.0,0.17,0.17,0.17,2018-2019,standard
FRA-Ligue 1,2018,Nice,Ihsan Sacko,FRA,FW,21,1997,13,4,442,4.9,0,1,1,0,0,0,0,1,0.0,0.2,0.2,0.0,0.2,2018-2019,standard
FRA-Ligue 1,2018,Nice,Jean-Victor Makengo,FRA,"MF,FW",20,1998,25,11,1029,11.4,1,0,1,1,0,0,3,0,0.09,0.0,0.09,0.09,0.09,2018-2019,standard
FRA-Ligue 1,2018,Nice,Malang Sarr,FRA,DF,19,1999,35,34,2994,33.3,1,1,2,1,0,0,1,0,0.03,0.03,0.06,0.03,0.06,2018-2019,standard
FRA-Ligue 1,2018,Nice,Mario Balotelli,ITA,FW,27,1990,10,9,752,8.4,0,1,1,0,0,0,5,0,0.0,0.12,0.12,0.0,0.12,2018-2019,standard
FRA-Ligue 1,2018,Nice,Maxime Pélican,FRA,FW,20,1998,2,1,91,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Nice,Mickaël Le Bihan,FRA,FW,28,1990,5,2,204,2.3,1,0,1,0,1,1,2,0,0.44,0.0,0.44,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Nice,Mohamed Lamine Diaby,FRA,FW,17,2001,6,2,162,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Nice,Myziane Maolida,COM,FW,19,1999,14,10,952,10.6,0,3,3,0,0,0,2,0,0.0,0.28,0.28,0.0,0.28,2018-2019,standard
FRA-Ligue 1,2018,Nice,Olivier Boscagli,FRA,"DF,MF",20,1997,14,10,863,9.6,0,1,1,0,0,0,1,0,0.0,0.1,0.1,0.0,0.1,2018-2019,standard
FRA-Ligue 1,2018,Nice,Patrick Burner,MTQ,"DF,MF",22,1996,17,15,1352,15.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Nice,Paul Wade,FRA,DF,18,2000,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Nice,Pedro Brazão,POR,MF,15,2002,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Nice,Pierre Lees-Melou,FRA,MF,25,1993,30,26,2394,26.6,2,1,3,2,0,0,5,1,0.08,0.04,0.11,0.08,0.11,2018-2019,standard
FRA-Ligue 1,2018,Nice,Racine Coly,SEN,"MF,DF",22,1995,9,6,503,5.6,0,1,1,0,0,0,2,0,0.0,0.18,0.18,0.0,0.18,2018-2019,standard
FRA-Ligue 1,2018,Nice,Rémi Walter,FRA,MF,23,1995,19,8,833,9.3,2,0,2,0,2,3,1,0,0.22,0.0,0.22,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Nice,Walter Benítez,ARG,GK,25,1993,35,35,3150,35.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Nice,Wylan Cyprien,FRA,MF,23,1995,29,27,2360,26.2,4,1,5,3,1,2,2,1,0.15,0.04,0.19,0.11,0.15,2018-2019,standard
FRA-Ligue 1,2018,Nice,Yoan Cardinale,FRA,GK,24,1994,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018-2019,standard
FRA-Ligue 1,2018,Nice,Youcef Atal,ALG,"MF,FW",22,1996,29,25,2263,25.1,6,0,6,6,0,1,8,0,0.24,0.0,0.24,0.24,0.24,2018-2019,standard
FRA-Ligue 1,2018,Nîmes,Anthony Briançon,FRA,DF,23,1994,33,33,2924,32.5,2,2,4,2,0,0,9,1,0.06,0.06,0.12,0.06,0.12,2018-2019,standard
FRA-Ligue 1,2018,Nîmes,Antonin Bobichon,FRA,MF,22,1995,30,24,2153,23.9,7,2,9,7,0,0,2,0,0.29,0.08,0.38,0.29,0.38,2018-2019,standard
FRA-Ligue 1,2018,Nîmes,Baptiste Guillaume,BEL,FW,23,1995,24,15,1183,13.1,2,1,3,2,0,0,4,0,0.15,0.08,0.23,0.15,0.23,2018-2019,standard
FRA-Ligue 1,2018,Nîmes,Clément Depres,FRA,FW,23,1994,17,4,441,4.9,4,0,4,4,0,0,1,0,0.82,0.0,0.82,0.82,0.82,2018-2019,standard
FRA-Ligue 1,2018,Nîmes,Denis Bouanga,GAB,"FW,MF",23,1994,35,29,2633,29.3,8,2,10,8,0,0,5,0,0.27,0.07,0.34,0.27,0.34,2018-2019,standard
FRA-Ligue 1,2018,Nîmes,Faitout Maouassa,FRA,DF,20,1998,27,25,2137,23.7,0,1,1,0,0,0,2,1,0.0,0.04,0.04,0.0,0.04,2018-2019,standard
