league,season,team,player,nation,pos,age,born,shooting_90s,shooting_standard_gls,shooting_standard_sh,shooting_standard_sot,shooting_standard_sotpct,shooting_standard_sh_90,shooting_standard_sot_90,shooting_standard_g_sh,shooting_standard_g_sot,shooting_standard_pk,shooting_standard_pkatt,fbref_season_label,fbref_stat_type
FRA-Ligue 1,2017,Metz,Matthieu Udol,FRA,DF,21,1996,3.9,0,1,0,0.0,0.25,0.0,0.0,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Metz,Milan Biševac,SRB,DF,33,1983,7.9,0,5,1,20.0,0.63,0.13,0.0,0.0,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Metz,Moussa Niakhaté,SEN,DF,21,1996,34.5,0,17,3,17.6,0.49,0.09,0.0,0.0,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Metz,Nicolas Basin,FRA,DF,19,1998,3.5,1,2,1,50.0,0.58,0.29,0.5,1.0,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Metz,Nolan Roux,FRA,"MF,FW",29,1988,31.5,15,82,42,51.2,2.6,1.33,0.18,0.36,0,1,2017-2018,shooting
FRA-Ligue 1,2017,Metz,Opa Nguette,SEN,MF,23,1994,11.4,0,28,11,39.3,2.47,0.97,0.0,0.0,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Metz,Quentin Beunardeau,FRA,GK,23,1994,0.4,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Metz,Renaud Cohade,FRA,MF,32,1984,36.6,1,37,7,18.9,1.01,0.19,0.03,0.14,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Metz,Simon Falette,GUI,DF,25,1992,1.0,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Metz,Thomas Didillon,FRA,GK,21,1995,9.0,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Metz,Vahid Selimović,LUX,DF,20,1997,11.7,0,2,0,0.0,0.17,0.0,0.0,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Metz,Vincent Thill,LUX,MF,17,2000,0.3,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Metz,Yann Jouffre,FRA,MF,33,1984,3.1,0,1,0,0.0,0.33,0.0,0.0,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Monaco,Adama Diakhaby,FRA,"FW,MF",21,1996,9.4,2,12,4,33.3,1.27,0.42,0.17,0.5,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Monaco,Adama Traoré,MLI,MF,22,1995,2.1,3,6,4,66.7,2.86,1.9,0.5,0.75,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Monaco,Allan Saint-Maximin,FRA,"FW,MF",20,1997,0.2,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Monaco,Almamy Touré,MLI,DF,21,1996,13.9,1,7,2,28.6,0.5,0.14,0.14,0.5,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Monaco,Andrea Raggi,ITA,DF,33,1984,17.9,1,5,1,20.0,0.28,0.06,0.2,1.0,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Monaco,Danijel Subašić,CRO,GK,32,1984,32.7,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Monaco,Diego Benaglio,SUI,GK,33,1983,2.5,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Monaco,Djibril Sidibé,FRA,DF,25,1992,23.9,2,20,8,40.0,0.84,0.33,0.1,0.25,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Monaco,Fabinho,BRA,MF,23,1993,34.0,7,27,9,33.3,0.79,0.26,0.11,0.33,4,4,2017-2018,shooting
FRA-Ligue 1,2017,Monaco,Gabriel Boschilia,BRA,MF,21,1996,0.9,0,4,1,25.0,4.39,1.1,0.0,0.0,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Monaco,Gil Bastião Dias,POR,"FW,MF",20,1996,0.1,0,1,0,0.0,11.25,0.0,0.0,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Monaco,Guido Carrillo,ARG,FW,26,1991,4.7,4,13,6,46.2,2.76,1.27,0.31,0.67,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Monaco,Jemerson,BRA,DF,24,1992,31.7,2,18,3,16.7,0.57,0.09,0.11,0.67,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Monaco,Jordi Mboula,ESP,"DF,MF",18,1999,0.3,1,2,1,50.0,5.81,2.9,0.5,1.0,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Monaco,Jorge,BRA,DF,21,1996,21.3,1,7,2,28.6,0.33,0.09,0.14,0.5,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Monaco,João Moutinho,POR,MF,30,1986,31.1,1,23,4,17.4,0.74,0.13,0.04,0.25,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Monaco,Julien Serrano,FRA,DF,19,1998,3.1,0,1,0,0.0,0.32,0.0,0.0,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Monaco,Kamil Glik,POL,DF,29,1988,36.0,3,23,8,34.8,0.64,0.22,0.13,0.38,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Monaco,Keita Baldé,SEN,"MF,FW",22,1995,16.4,8,32,12,37.5,1.96,0.73,0.25,0.67,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Monaco,Kylian Mbappé,FRA,FW,18,1998,0.8,0,3,2,66.7,3.65,2.43,0.0,0.0,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Monaco,Kévin N'Doram,FRA,"MF,DF",21,1996,8.0,0,3,1,33.3,0.37,0.12,0.0,0.0,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Monaco,Moussa Sylla,MLI,FW,17,1999,3.4,2,10,5,50.0,2.96,1.48,0.2,0.4,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Monaco,Pietro Pellegri,ITA,FW,16,2001,0.3,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Monaco,Rachid Ghezzal,ALG,"MF,FW",25,1992,11.2,2,29,7,24.1,2.59,0.63,0.07,0.29,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Monaco,Radamel Falcao,COL,FW,31,1986,23.7,18,70,33,47.1,2.96,1.4,0.21,0.45,3,4,2017-2018,shooting
FRA-Ligue 1,2017,Monaco,Rony Lopes,POR,MF,21,1995,28.1,15,68,31,45.6,2.42,1.1,0.22,0.48,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Monaco,Seydou Sy,SEN,GK,21,1995,2.8,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Monaco,Soualiho Meïté,FRA,MF,23,1994,1.1,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Monaco,Stevan Jovetić,MNE,"FW,MF",27,1989,8.4,8,35,15,42.9,4.18,1.79,0.23,0.53,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Monaco,Terence Kongolo,NED,DF,23,1994,2.9,0,1,0,0.0,0.35,0.0,0.0,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Monaco,Thomas Lemar,FRA,MF,21,1995,26.4,2,47,11,23.4,1.78,0.42,0.04,0.18,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Monaco,Youri Tielemans,BEL,MF,20,1997,17.4,0,25,12,48.0,1.43,0.69,0.0,0.0,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Montpellier,Ambroise Oyongo,CMR,MF,26,1991,2.2,0,1,1,100.0,0.45,0.45,0.0,0.0,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Montpellier,Benjamin Lecomte,FRA,GK,26,1991,38.0,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Montpellier,Casimir Ninga,CHA,"FW,MF",24,1993,14.3,1,34,9,26.5,2.39,0.63,0.03,0.11,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Montpellier,Daniel Congré,FRA,DF,32,1985,29.3,1,11,2,18.2,0.38,0.07,0.09,0.5,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Montpellier,Ellyes Skhiri,TUN,MF,22,1995,33.9,4,39,10,25.6,1.15,0.3,0.1,0.4,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Montpellier,Facundo Píriz,URU,MF,27,1990,9.0,0,9,1,11.1,1.0,0.11,0.0,0.0,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Montpellier,Giovanni Sio,CIV,FW,28,1989,24.4,10,84,40,47.6,3.45,1.64,0.12,0.25,0,1,2017-2018,shooting
FRA-Ligue 1,2017,Montpellier,Isaac Mbenza,BEL,"FW,MF",21,1996,23.3,8,55,23,41.8,2.36,0.99,0.15,0.35,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Montpellier,Jonathan Ikone,FRA,"MF,FW",19,1998,11.1,1,18,4,22.2,1.62,0.36,0.06,0.25,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Montpellier,Junior Sambia,CTA,MF,20,1996,17.1,1,38,16,42.1,2.22,0.93,0.03,0.06,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Montpellier,Jérémie Porsan-Clémenté,MTQ,MF,19,1997,1.0,0,1,0,0.0,1.01,0.0,0.0,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Montpellier,Jérôme Roussillon,GLP,"DF,MF",24,1993,20.9,3,20,7,35.0,0.96,0.34,0.15,0.43,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Montpellier,Keagan Dolly,RSA,MF,24,1993,9.8,1,22,7,31.8,2.25,0.72,0.05,0.14,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Montpellier,Kévin Bérigaud,FRA,"MF,FW",29,1988,3.0,0,4,0,0.0,1.33,0.0,0.0,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Montpellier,Morgan Poaty,CGO,MF,20,1997,1.9,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Montpellier,Nicolas Cozza,FRA,"MF,DF",18,1999,6.4,1,7,1,14.3,1.09,0.16,0.14,1.0,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Montpellier,Nordi Mukiele,FRA,"DF,MF",19,1997,31.0,0,19,4,21.1,0.61,0.13,0.0,0.0,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Montpellier,Paul Lasne,FRA,MF,28,1989,34.0,1,45,12,26.7,1.32,0.35,0.02,0.08,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Montpellier,Pedro Mendes,POR,DF,26,1990,31.7,1,12,3,25.0,0.38,0.09,0.08,0.33,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Montpellier,Ruben Aguilar,FRA,"MF,DF",24,1993,27.3,0,16,4,25.0,0.59,0.15,0.0,0.0,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Montpellier,Souleymane Camara,SEN,"FW,MF",34,1982,10.4,2,19,7,36.8,1.83,0.67,0.11,0.29,0,1,2017-2018,shooting
FRA-Ligue 1,2017,Montpellier,Stéphane Sessègnon,BEN,MF,33,1984,10.9,1,20,4,20.0,1.83,0.37,0.05,0.25,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Montpellier,Vitorino Hilton,BRA,DF,39,1977,27.0,0,20,4,20.0,0.74,0.15,0.0,0.0,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nantes,Abdoulaye Touré,GUI,MF,23,1994,31.2,1,41,15,36.6,1.31,0.48,0.02,0.07,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nantes,Adrien Thomasson,FRA,MF,23,1993,28.6,5,56,16,28.6,1.96,0.56,0.09,0.31,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nantes,Alexander Kačaniklić,SWE,MF,25,1991,3.5,0,3,1,33.3,0.85,0.28,0.0,0.0,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nantes,Andrei Girotto,BRA,MF,25,1992,16.9,1,31,8,25.8,1.84,0.47,0.03,0.13,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nantes,Anthony Walongwa,,DF,23,1993,1.0,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nantes,Chidozie Awaziem,NGA,DF,20,1997,16.8,1,13,2,15.4,0.77,0.12,0.08,0.5,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nantes,Ciprian Tătărușanu,ROU,GK,31,1986,37.0,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nantes,David Alcibiade,FRA,DF,25,1991,2.3,0,2,0,0.0,0.87,0.0,0.0,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nantes,Diego Carlos,BRA,DF,24,1993,25.5,1,26,8,30.8,1.02,0.31,0.04,0.13,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nantes,Emiliano Sala,ARG,FW,26,1990,33.7,12,97,27,27.8,2.88,0.8,0.08,0.3,4,5,2017-2018,shooting
FRA-Ligue 1,2017,Nantes,Enock Kwateng,FRA,DF,20,1997,1.0,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nantes,Guillaume Gillet,BEL,"DF,MF",33,1984,0.2,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nantes,Joris Kayembe,COD,MF,22,1994,1.0,0,1,1,100.0,1.01,1.01,0.0,0.0,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nantes,Jules Iloki,FRA,MF,25,1992,15.8,0,11,4,36.4,0.7,0.25,0.0,0.0,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nantes,Kalifa Coulibaly,MLI,FW,25,1991,3.8,1,7,3,42.9,1.85,0.79,0.14,0.33,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nantes,Koffi Djidji,CIV,DF,24,1992,26.8,0,9,2,22.2,0.34,0.07,0.0,0.0,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nantes,Kolbeinn Sigþórsson,ISL,FW,27,1990,0.3,0,1,0,0.0,3.6,0.0,0.0,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nantes,Leo Dubois,FRA,DF,22,1994,33.6,3,45,11,24.4,1.34,0.33,0.07,0.27,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nantes,Lucas Lima,BRA,"DF,MF",25,1991,29.5,2,31,7,22.6,1.05,0.24,0.06,0.29,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nantes,Mariusz Stępiński,POL,FW,22,1995,0.0,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nantes,Maxime Dupé,FRA,GK,24,1993,1.0,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nantes,Najib Gandi,FRA,MF,23,1994,1.1,0,2,0,0.0,1.87,0.0,0.0,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nantes,Nicolas Pallois,FRA,DF,29,1987,27.0,0,9,2,22.2,0.33,0.07,0.0,0.0,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nantes,Préjuce Nakoulma,BFA,FW,30,1987,12.8,3,27,8,29.6,2.12,0.63,0.11,0.38,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nantes,Rene Krhin,SVN,MF,27,1990,14.6,1,11,2,18.2,0.75,0.14,0.09,0.5,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nantes,Samuel Moutoussamy,COD,MF,20,1996,4.8,0,5,0,0.0,1.04,0.0,0.0,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nantes,Santy Ngom,SEN,"MF,FW",24,1993,5.2,1,10,4,40.0,1.93,0.77,0.1,0.25,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nantes,Valentin Rongier,FRA,MF,22,1994,26.1,1,28,6,21.4,1.07,0.23,0.04,0.17,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nantes,Yacine Bammou,MAR,"MF,FW",25,1991,8.1,3,22,8,36.4,2.73,0.99,0.14,0.38,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nantes,Yassine El Ghanassy,BEL,MF,27,1990,7.2,0,13,3,23.1,1.82,0.42,0.0,0.0,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nice,Adrien Tameze,CMR,MF,23,1994,18.7,0,7,4,57.1,0.37,0.21,0.0,0.0,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nice,Alassane Pléa,FRA,FW,24,1993,33.8,16,106,45,42.5,3.14,1.33,0.14,0.33,1,2,2017-2018,shooting
FRA-Ligue 1,2017,Nice,Allan Saint-Maximin,FRA,"FW,MF",20,1997,25.0,3,39,16,41.0,1.56,0.64,0.08,0.19,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nice,Arnaud Lusamba,COD,MF,20,1997,1.8,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nice,Arnaud Souquet,FRA,DF,25,1992,26.8,0,7,1,14.3,0.26,0.04,0.0,0.0,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nice,Bassem Srarfi,TUN,"FW,MF",20,1997,9.7,3,24,7,29.2,2.48,0.72,0.13,0.43,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nice,Christophe Jallet,FRA,"DF,MF",33,1983,13.0,0,5,2,40.0,0.38,0.15,0.0,0.0,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nice,Dante,BRA,DF,33,1983,32.4,1,22,5,22.7,0.68,0.15,0.05,0.2,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nice,Hicham Mahou,FRA,"FW,MF",18,1999,0.6,0,1,0,0.0,1.64,0.0,0.0,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nice,Ignatius Ganago,CMR,"FW,MF",18,1999,0.8,1,3,2,66.7,3.91,2.61,0.33,0.5,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nice,Ihsan Sacko,FRA,FW,20,1997,2.9,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nice,Jean Seri,CIV,MF,26,1991,29.1,2,35,11,31.4,1.2,0.38,0.06,0.18,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nice,Jean-Victor Makengo,FRA,FW,19,1998,2.7,0,2,1,50.0,0.73,0.37,0.0,0.0,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nice,Malang Sarr,FRA,DF,18,1999,14.7,0,8,1,12.5,0.54,0.07,0.0,0.0,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nice,Mario Balotelli,ITA,FW,26,1990,25.2,18,108,52,48.1,4.28,2.06,0.11,0.23,6,7,2017-2018,shooting
FRA-Ligue 1,2017,Nice,Marlon,BRA,DF,21,1995,21.4,0,6,0,0.0,0.28,0.0,0.0,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nice,Maxime Le Marchand,FRA,DF,27,1989,28.2,0,12,0,0.0,0.43,0.0,0.0,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nice,Mickaël Le Bihan,FRA,"DF,FW",27,1990,1.2,0,1,0,0.0,0.84,0.0,0.0,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nice,Nampalys Mendy,SEN,MF,25,1992,10.7,0,1,0,0.0,0.09,0.0,0.0,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nice,Patrick Burner,MTQ,"DF,MF",21,1996,10.0,0,2,1,50.0,0.2,0.1,0.0,0.0,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nice,Pierre Lees-Melou,FRA,MF,24,1993,32.1,5,50,21,42.0,1.56,0.65,0.08,0.19,1,1,2017-2018,shooting
FRA-Ligue 1,2017,Nice,Racine Coly,SEN,DF,21,1995,6.9,0,2,0,0.0,0.29,0.0,0.0,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nice,Romain Perraud,FRA,DF,19,1997,0.0,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nice,Rémi Walter,FRA,MF,22,1995,5.5,1,4,3,75.0,0.73,0.55,0.25,0.33,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nice,Valentin Eysseric,FRA,MF,25,1992,1.0,0,1,1,100.0,1.0,1.0,0.0,0.0,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nice,Vincent Koziello,FRA,MF,21,1995,9.0,0,4,1,25.0,0.45,0.11,0.0,0.0,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nice,Vincent Marcel,FRA,MF,20,1997,0.5,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nice,Walter Benítez,ARG,GK,24,1993,28.0,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nice,Wesley Sneijder,NED,"MF,FW",33,1984,4.4,0,16,5,31.3,3.61,1.13,0.0,0.0,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nice,Wylan Cyprien,FRA,MF,22,1995,10.6,2,20,4,20.0,1.89,0.38,0.1,0.5,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Nice,Yoan Cardinale,FRA,GK,23,1994,10.0,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,PSG,Adrien Rabiot,FRA,MF,22,1995,26.2,1,23,5,21.7,0.88,0.19,0.04,0.2,0,0,2017-2018,shooting
FRA-Ligue 1,2017,PSG,Alphonse Areola,FRA,GK,24,1993,34.0,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,PSG,Blaise Matuidi,FRA,MF,30,1987,0.3,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,PSG,Christopher Nkunku,FRA,"FW,MF",19,1997,7.0,4,20,13,65.0,2.85,1.85,0.2,0.31,0,0,2017-2018,shooting
FRA-Ligue 1,2017,PSG,Dani Alves,BRA,DF,34,1983,22.9,1,27,5,18.5,1.18,0.22,0.04,0.2,0,0,2017-2018,shooting
FRA-Ligue 1,2017,PSG,Edinson Cavani,URU,FW,30,1987,28.7,28,106,57,53.8,3.7,1.99,0.24,0.44,3,5,2017-2018,shooting
FRA-Ligue 1,2017,PSG,Giovani Lo Celso,ARG,MF,21,1996,19.7,4,38,14,36.8,1.93,0.71,0.11,0.29,0,0,2017-2018,shooting
FRA-Ligue 1,2017,PSG,Gonçalo Guedes,POR,"FW,MF",20,1996,0.1,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,PSG,Javier Pastore,ARG,"MF,FW",28,1989,15.0,4,23,9,39.1,1.54,0.6,0.17,0.44,0,0,2017-2018,shooting
FRA-Ligue 1,2017,PSG,Julian Draxler,GER,"MF,FW",23,1993,18.9,4,23,9,39.1,1.21,0.48,0.17,0.44,0,0,2017-2018,shooting
FRA-Ligue 1,2017,PSG,Kevin Trapp,GER,GK,27,1990,4.0,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,PSG,Kylian Mbappé,FRA,"FW,MF",18,1998,23.3,13,77,33,42.9,3.31,1.42,0.17,0.39,0,0,2017-2018,shooting
FRA-Ligue 1,2017,PSG,Kévin Rimane,GUF,"DF,MF",26,1991,0.1,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,PSG,Lassana Diarra,FRA,MF,32,1985,6.7,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,PSG,Layvin Kurzawa,FRA,DF,24,1992,18.9,2,21,3,14.3,1.11,0.16,0.1,0.67,0,0,2017-2018,shooting
FRA-Ligue 1,2017,PSG,Lucas Moura,BRA,"FW,MF",24,1992,0.8,1,3,2,66.7,3.55,2.37,0.33,0.5,0,0,2017-2018,shooting
FRA-Ligue 1,2017,PSG,Marco Verratti,ITA,MF,24,1992,19.1,0,8,1,12.5,0.42,0.05,0.0,0.0,0,0,2017-2018,shooting
FRA-Ligue 1,2017,PSG,Marquinhos,BRA,DF,23,1994,25.1,0,16,0,0.0,0.64,0.0,0.0,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,PSG,Neymar,BRA,"FW,MF",25,1992,19.8,19,92,43,46.7,4.64,2.17,0.16,0.35,4,4,2017-2018,shooting
FRA-Ligue 1,2017,PSG,Presnel Kimpembe,FRA,DF,21,1995,26.9,0,12,4,33.3,0.45,0.15,0.0,0.0,0,0,2017-2018,shooting
FRA-Ligue 1,2017,PSG,Stanley N'Soki,FRA,DF,18,1999,0.3,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,PSG,Thiago Motta,ITA,MF,34,1982,12.8,1,7,3,42.9,0.55,0.23,0.14,0.33,0,0,2017-2018,shooting
FRA-Ligue 1,2017,PSG,Thiago Silva,BRA,DF,32,1984,23.5,1,11,3,27.3,0.47,0.13,0.09,0.33,0,0,2017-2018,shooting
FRA-Ligue 1,2017,PSG,Thomas Meunier,BEL,DF,25,1991,17.5,4,11,5,45.5,0.63,0.29,0.36,0.8,0,0,2017-2018,shooting
FRA-Ligue 1,2017,PSG,Timothy Weah,USA,FW,17,2000,1.4,0,2,2,100.0,1.48,1.48,0.0,0.0,0,0,2017-2018,shooting
FRA-Ligue 1,2017,PSG,Yacine Adli,FRA,MF,17,2000,0.1,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,PSG,Yuri Berchiche,ESP,DF,27,1990,19.1,2,10,4,40.0,0.52,0.21,0.2,0.5,0,0,2017-2018,shooting
FRA-Ligue 1,2017,PSG,Ángel Di María,ARG,FW,29,1988,23.5,11,98,39,39.8,4.18,1.66,0.11,0.28,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Rennes,Abdoulaye Diallo,SEN,GK,25,1992,3.0,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Rennes,Adrien Hunou,FRA,"MF,FW",23,1994,16.2,5,25,10,40.0,1.54,0.62,0.2,0.5,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Rennes,Afonso Figueiredo,POR,DF,24,1993,2.5,0,0,0,,0.0,0.0,,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Rennes,Benjamin André,FRA,MF,26,1990,33.5,3,32,9,28.1,0.96,0.27,0.09,0.33,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Rennes,Benjamin Bourigeaud,FRA,"MF,FW",23,1994,34.5,10,66,30,45.5,1.91,0.87,0.11,0.23,3,3,2017-2018,shooting
FRA-Ligue 1,2017,Rennes,Brandon,ESP,"MF,FW",22,1995,4.0,1,6,4,66.7,1.51,1.01,0.17,0.25,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Rennes,Diafra Sakho,SEN,FW,27,1989,8.6,2,20,7,35.0,2.31,0.81,0.1,0.29,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Rennes,Faitout Maouassa,FRA,MF,19,1998,9.9,0,15,4,26.7,1.52,0.41,0.0,0.0,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Rennes,Gerzino Nyamsi,CMR,DF,20,1997,3.0,0,1,0,0.0,0.33,0.0,0.0,,0,0,2017-2018,shooting
FRA-Ligue 1,2017,Rennes,Hamari Traoré,MLI,DF,25,1992,29.3,0,15,2,13.3,0.51,0.07,0.0,0.0,0,0,2017-2018,shooting
