league,season,team,player,nation,pos,age,born,misc_90s,misc_performance_crdy,misc_performance_crdr,misc_performance_2crdy,misc_performance_fls,misc_performance_fld,misc_performance_off,misc_performance_crs,misc_performance_int,misc_performance_tklw,misc_performance_pkwon,misc_performance_pkcon,misc_performance_og,fbref_season_label,fbref_stat_type
FRA-Ligue 1,2018,Marseille,Grégory Sertic,FRA,MF,28,1989,1.2,1,0,0,3,0,0,1,1,0,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Marseille,Hiroki Sakai,JPN,DF,28,1990,26.4,3,0,0,33,25,1,33,41,40,0,1,0,2018-2019,misc
FRA-Ligue 1,2018,Marseille,Jordan Amavi,FRA,DF,24,1994,24.2,7,2,0,47,33,1,83,49,51,0,1,0,2018-2019,misc
FRA-Ligue 1,2018,Marseille,Kevin Strootman,NED,MF,28,1990,21.6,7,0,0,36,9,2,23,25,43,0,1,0,2018-2019,misc
FRA-Ligue 1,2018,Marseille,Kostas Mitroglou,GRE,FW,30,1988,6.4,0,0,0,8,5,6,0,0,1,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Marseille,Lucas Ocampos,ARG,"MF,FW",24,1994,30.1,11,0,0,51,64,6,71,31,55,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Marseille,Luiz Gustavo,BRA,"MF,DF",31,1987,27.1,8,0,0,38,41,2,7,36,43,0,2,0,2018-2019,misc
FRA-Ligue 1,2018,Marseille,Mario Balotelli,ITA,FW,27,1990,10.4,5,1,0,24,25,5,2,3,3,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Marseille,Maxime Lopez,FRA,MF,20,1997,24.2,4,0,0,31,15,0,66,23,26,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Marseille,Morgan Sanson,FRA,MF,23,1994,26.7,9,0,0,52,50,2,51,41,49,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Marseille,Nemanja Radonjić,SRB,"MF,FW",22,1996,7.6,2,0,0,6,3,5,12,5,4,0,1,0,2018-2019,misc
FRA-Ligue 1,2018,Marseille,Rolando,POR,DF,32,1985,8.9,2,0,0,8,2,0,0,11,8,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Marseille,Steve Mandanda,FRA,GK,33,1985,30.4,1,1,0,3,2,0,0,2,0,0,2,0,2018-2019,misc
FRA-Ligue 1,2018,Marseille,Tomáš Hubočan,SVK,DF,32,1985,0.8,1,0,0,1,0,0,0,2,2,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Marseille,Valère Germain,FRA,FW,28,1990,24.1,1,0,0,23,20,5,22,6,21,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Marseille,Yohann Pelé,FRA,GK,35,1982,7.6,0,0,0,0,1,0,0,0,0,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Monaco,Adama Traoré,MLI,"MF,FW",23,1995,2.7,0,0,0,3,3,0,3,3,2,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Monaco,Adrien Silva,POR,MF,29,1989,13.2,6,0,0,22,16,0,6,19,32,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Monaco,Aleksandr Golovin,RUS,"MF,FW",22,1996,25.4,7,1,0,45,43,1,67,19,16,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Monaco,Almamy Touré,MLI,DF,22,1996,3.8,0,0,0,5,2,0,4,8,8,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Monaco,Andrea Raggi,ITA,"DF,MF",34,1984,5.5,1,1,0,1,6,1,7,8,5,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Monaco,Antonio Barreca,ITA,DF,23,1995,6.6,0,0,0,7,7,0,19,6,8,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Monaco,Benjamin Henrichs,GER,"DF,MF",21,1997,20.3,3,0,0,35,42,4,53,31,39,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Monaco,Benoît Badiashile,FRA,DF,17,2001,19.6,4,0,0,13,5,0,2,21,18,1,1,1,2018-2019,misc
FRA-Ligue 1,2018,Monaco,Carlos Vinícius,BRA,FW,23,1995,5.8,3,0,0,13,7,8,4,0,1,1,0,0,2018-2019,misc
FRA-Ligue 1,2018,Monaco,Cesc Fàbregas,ESP,MF,31,1987,10.7,2,0,0,6,17,0,31,10,9,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Monaco,Danijel Subašić,CRO,GK,33,1984,12.6,1,0,0,1,2,0,0,0,0,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Monaco,Diego Benaglio,SUI,GK,34,1983,22.9,2,0,0,1,2,0,0,0,0,0,1,0,2018-2019,misc
FRA-Ligue 1,2018,Monaco,Djibril Sidibé,FRA,"DF,MF",26,1992,23.1,5,0,0,38,33,9,81,29,41,0,2,0,2018-2019,misc
FRA-Ligue 1,2018,Monaco,Fodé Ballo-Touré,SEN,"DF,MF",21,1997,17.7,4,0,0,17,25,1,69,26,33,0,0,1,2018-2019,misc
FRA-Ligue 1,2018,Monaco,Gelson Martins,POR,MF,23,1995,15.4,1,0,0,14,25,2,58,8,14,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Monaco,Georges-Kévin N'Koudou,CMR,"FW,MF",23,1995,0.3,0,0,0,1,3,0,1,1,1,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Monaco,Giulian Biancone,FRA,DF,18,2000,1.0,0,0,0,2,0,0,1,3,3,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Monaco,Han-Noah Massengo,FRA,MF,17,2001,0.7,0,0,0,0,1,0,0,2,2,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Monaco,Jean-Eudes Aholou,CIV,MF,24,1994,11.9,2,0,0,26,17,0,6,19,14,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Monaco,Jemerson,BRA,"DF,MF",25,1992,24.7,9,1,1,43,22,1,0,24,40,0,1,0,2018-2019,misc
FRA-Ligue 1,2018,Monaco,Jordi Mboula,ESP,MF,19,1999,3.1,1,0,0,6,4,0,28,1,0,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Monaco,Julien Serrano,FRA,MF,20,1998,1.3,1,0,0,2,1,1,2,3,5,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Monaco,Kamil Glik,POL,DF,30,1988,33.0,10,0,0,31,40,0,2,61,23,0,2,0,2018-2019,misc
FRA-Ligue 1,2018,Monaco,Kévin N'Doram,FRA,DF,22,1996,2.2,2,0,0,8,2,0,0,5,4,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Monaco,Moussa Sylla,MLI,"FW,MF",18,1999,8.5,1,0,0,8,13,1,8,1,5,1,0,0,2018-2019,misc
FRA-Ligue 1,2018,Monaco,Nacer Chadli,BEL,MF,28,1989,7.7,1,0,0,10,8,3,34,3,5,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Monaco,Naldo,BRA,DF,35,1982,3.3,0,2,0,3,1,0,0,3,3,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Monaco,Pelé,GNB,MF,26,1991,5.2,1,0,0,9,7,0,1,4,7,1,0,0,2018-2019,misc
FRA-Ligue 1,2018,Monaco,Pietro Pellegri,ITA,FW,17,2001,0.9,1,0,0,4,2,0,0,1,1,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Monaco,Radamel Falcao,COL,FW,32,1986,28.4,10,0,0,70,63,14,7,4,17,1,1,0,2018-2019,misc
FRA-Ligue 1,2018,Monaco,Romain Faivre,FRA,MF,20,1998,1.0,1,0,0,3,2,0,0,1,0,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Monaco,Ronaël Pierre-Gabriel,FRA,DF,20,1998,3.9,1,0,0,5,6,0,1,3,8,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Monaco,Rony Lopes,POR,"MF,FW",22,1995,20.5,1,0,0,16,28,5,146,10,23,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Monaco,Samuel Grandsir,FRA,MF,21,1996,5.2,1,1,0,10,2,2,39,1,7,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Monaco,Seydou Sy,SEN,GK,22,1995,2.5,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Monaco,Sofiane Diop,MAR,"MF,FW",18,2000,8.2,1,0,0,18,11,1,16,8,7,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Monaco,Stevan Jovetić,MNE,"MF,FW",28,1989,4.4,1,0,0,5,3,1,2,2,1,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Monaco,Willem Geubbels,FRA,FW,16,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Monaco,William Vainqueur,FRA,MF,29,1988,0.9,0,0,0,0,1,0,0,0,4,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Monaco,Wilson Isidor,HAI,"FW,MF",17,2000,0.5,0,0,0,1,0,0,2,0,0,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Monaco,Youri Tielemans,BEL,MF,21,1997,18.7,5,0,0,23,31,1,54,16,24,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Monaco,Youssef Aït Bennasser,MAR,MF,22,1996,11.9,2,0,0,11,11,0,2,17,15,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Montpellier,Ambroise Oyongo,CMR,MF,27,1991,23.7,5,0,0,25,24,0,65,38,23,0,0,1,2018-2019,misc
FRA-Ligue 1,2018,Montpellier,Andy Delort,ALG,FW,26,1991,34.6,4,0,0,91,54,25,138,6,23,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Montpellier,Benjamin Lecomte,FRA,GK,27,1991,37.0,1,0,0,2,7,0,0,3,0,0,2,0,2018-2019,misc
FRA-Ligue 1,2018,Montpellier,Bilal Boutobba,FRA,"FW,MF",19,1998,0.4,0,0,0,0,3,0,1,0,0,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Montpellier,Damien Le Tallec,FRA,MF,28,1990,31.2,3,0,0,55,30,1,6,58,60,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Montpellier,Daniel Congré,FRA,DF,33,1985,36.6,5,1,0,37,30,1,6,66,46,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Montpellier,Dimitry Bertaud,COD,GK,20,1998,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Montpellier,Ellyes Skhiri,TUN,MF,23,1995,34.3,5,0,0,42,33,0,9,60,57,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Montpellier,Facundo Píriz,URU,MF,28,1990,1.3,0,0,0,2,0,0,0,1,6,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Montpellier,Florent Mollet,FRA,MF,26,1991,28.5,6,1,1,46,33,7,201,19,20,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Montpellier,Gaëtan Laborde,FRA,"FW,MF",24,1994,32.2,1,1,0,37,37,8,52,9,19,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Montpellier,Giovanni Sio,CIV,FW,29,1989,0.7,0,0,0,2,2,1,2,1,0,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Montpellier,Junior Sambia,CTA,"MF,FW",21,1996,10.3,3,0,0,20,24,4,58,6,8,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Montpellier,Keagan Dolly,RSA,FW,25,1993,1.0,0,0,0,2,2,0,4,0,0,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Montpellier,Mathías Suárez,URU,MF,22,1996,6.1,2,0,0,15,16,1,16,9,11,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Montpellier,Mihailo Ristić,SRB,MF,22,1995,3.6,0,0,0,3,5,0,11,8,9,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Montpellier,Morgan Poaty,CGO,MF,21,1997,1.0,0,0,0,0,3,0,7,0,3,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Montpellier,Nicolas Cozza,FRA,DF,19,1999,10.9,0,0,0,11,10,0,2,22,15,0,1,0,2018-2019,misc
FRA-Ligue 1,2018,Montpellier,Paul Lasne,FRA,MF,29,1989,19.9,5,0,0,31,26,4,40,23,32,0,1,0,2018-2019,misc
FRA-Ligue 1,2018,Montpellier,Pedro Mendes,POR,DF,27,1990,29.6,7,0,0,44,47,0,11,47,44,1,0,0,2018-2019,misc
FRA-Ligue 1,2018,Montpellier,Petar Škuletić,SRB,FW,28,1990,6.7,0,0,0,17,7,4,3,3,6,1,0,0,2018-2019,misc
FRA-Ligue 1,2018,Montpellier,Ruben Aguilar,FRA,MF,25,1993,28.1,8,0,0,38,41,1,112,35,52,0,1,0,2018-2019,misc
FRA-Ligue 1,2018,Montpellier,Souleymane Camara,SEN,FW,35,1982,1.5,0,0,0,3,6,2,3,0,0,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Montpellier,Vitorino Hilton,BRA,DF,40,1977,35.9,5,1,0,23,45,0,4,65,17,0,1,1,2018-2019,misc
FRA-Ligue 1,2018,Montpellier,Yanis Ammour,FRA,FW,19,1999,0.0,0,0,0,1,0,0,0,0,0,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nantes,Abdoulaye Dabo,FRA,"MF,FW",17,2001,1.3,0,0,0,2,2,0,1,0,1,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nantes,Abdoulaye Touré,GUI,MF,24,1994,30.5,4,1,0,29,47,1,25,48,30,1,1,0,2018-2019,misc
FRA-Ligue 1,2018,Nantes,Abdul Majeed Waris,GHA,"FW,MF",26,1991,25.0,3,0,0,17,73,11,41,5,12,3,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nantes,Alexandre Olliero,FRA,GK,22,1996,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nantes,Alexis Alegue,FRA,"FW,MF",21,1996,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nantes,Andrei Girotto,BRA,MF,26,1992,16.4,6,3,2,34,23,0,4,30,42,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nantes,Anthony Limbombe,BEL,"FW,MF",24,1994,13.7,2,0,0,6,27,9,42,5,10,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nantes,Anthony Walongwa,,DF,24,1993,1.0,0,0,0,1,0,0,0,1,0,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nantes,Antonio Mance,CRO,FW,22,1995,0.6,1,0,0,3,0,0,1,0,1,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nantes,Charles Traore,MLI,"DF,MF",26,1992,12.9,3,0,0,26,22,0,30,17,21,0,2,0,2018-2019,misc
FRA-Ligue 1,2018,Nantes,Ciprian Tătărușanu,ROU,GK,32,1986,26.6,0,0,0,0,3,0,0,2,0,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nantes,Diego Carlos,BRA,DF,25,1993,35.0,8,0,0,46,26,2,5,47,35,0,2,0,2018-2019,misc
FRA-Ligue 1,2018,Nantes,Edgar Ié,GNB,DF,24,1994,8.6,2,0,0,12,9,2,9,7,17,0,1,0,2018-2019,misc
FRA-Ligue 1,2018,Nantes,Elie Youan,FRA,"FW,MF",19,1999,0.2,0,0,0,0,0,0,0,0,1,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nantes,Emiliano Sala,ARG,FW,27,1990,15.2,0,0,0,16,34,14,4,1,6,1,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nantes,Enock Kwateng,FRA,"DF,MF",21,1997,22.7,4,0,0,26,21,1,73,75,43,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nantes,Fábio,BRA,"DF,MF",28,1990,14.2,4,1,0,18,19,1,35,19,35,0,1,0,2018-2019,misc
FRA-Ligue 1,2018,Nantes,Gabriel Boschilia,BRA,"FW,MF",22,1996,14.7,1,0,0,19,24,0,65,9,27,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nantes,Imran Louza,MAR,MF,19,1999,1.0,1,0,0,4,0,0,2,0,0,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nantes,Kalifa Coulibaly,MLI,FW,26,1991,19.5,6,1,1,55,22,20,15,2,6,1,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nantes,Kara Mbodji,SEN,DF,28,1989,5.6,0,0,0,3,7,0,3,6,10,0,1,0,2018-2019,misc
FRA-Ligue 1,2018,Nantes,Koffi Djidji,CIV,DF,25,1992,1.0,0,0,0,0,0,0,0,1,1,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nantes,Lucas Evangelista,BRA,"MF,FW",23,1995,8.0,0,0,0,19,31,0,16,6,17,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nantes,Lucas Lima,BRA,"DF,MF",26,1991,27.7,6,0,0,46,31,7,211,29,29,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nantes,Matt Miazga,USA,DF,23,1995,8.0,5,0,0,11,4,0,1,12,11,0,2,0,2018-2019,misc
FRA-Ligue 1,2018,Nantes,Maxime Dupé,FRA,GK,25,1993,10.4,1,0,0,0,0,0,0,0,0,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nantes,Nicolas Pallois,FRA,DF,30,1987,24.0,8,0,0,25,12,2,6,33,49,0,3,0,2018-2019,misc
FRA-Ligue 1,2018,Nantes,Randal Kolo Muani,FRA,FW,19,1998,1.4,1,0,0,8,1,0,1,0,0,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nantes,Rene Krhin,SVN,MF,28,1990,11.7,2,0,0,6,13,0,0,22,12,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nantes,Samuel Moutoussamy,COD,"MF,FW",21,1996,18.3,0,0,0,17,11,3,17,8,21,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nantes,Thomas Basila,FRA,DF,19,1999,1.0,0,0,0,0,1,0,0,0,1,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nantes,Valentin Eysseric,FRA,"MF,FW",26,1992,2.3,1,0,0,8,9,0,18,0,1,1,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nantes,Valentin Rongier,FRA,MF,23,1994,35.8,3,0,0,46,32,3,105,29,55,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nice,Adrien Tameze,CMR,MF,24,1994,32.7,7,0,0,46,37,0,4,62,49,0,1,0,2018-2019,misc
FRA-Ligue 1,2018,Nice,Allan Saint-Maximin,FRA,FW,21,1997,32.2,2,0,0,12,68,8,81,6,9,2,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nice,Andy Pelmard,MAD,DF,18,2000,3.1,0,0,0,4,2,0,1,3,5,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nice,Assil Jaziri,TUN,MF,18,1999,0.4,0,0,0,2,1,0,3,1,2,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nice,Bassem Srarfi,TUN,"FW,MF",21,1997,9.1,2,0,0,14,21,4,20,5,11,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nice,Christophe Hérelle,MTQ,DF,25,1992,32.6,9,1,0,36,46,0,4,61,52,0,1,0,2018-2019,misc
FRA-Ligue 1,2018,Nice,Christophe Jallet,FRA,"DF,MF",34,1983,9.8,3,0,0,8,4,0,18,14,19,0,1,0,2018-2019,misc
FRA-Ligue 1,2018,Nice,Danilo Barbosa,BRA,MF,22,1996,17.2,1,1,0,18,34,0,2,15,21,1,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nice,Dante,BRA,DF,34,1983,35.8,11,0,0,43,20,1,4,38,41,0,1,0,2018-2019,misc
FRA-Ligue 1,2018,Nice,Eddy Sylvestre,FRA,FW,18,1999,3.0,0,0,0,4,6,0,1,0,2,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nice,Ignatius Ganago,CMR,"FW,MF",19,1999,11.5,1,0,0,9,12,2,3,1,1,1,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nice,Ihsan Sacko,FRA,FW,21,1997,4.9,0,1,0,12,6,4,6,2,4,1,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nice,Jean-Victor Makengo,FRA,"MF,FW",20,1998,11.4,3,0,0,12,14,0,5,8,9,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nice,Malang Sarr,FRA,DF,19,1999,33.3,1,0,0,31,30,0,10,71,35,0,1,1,2018-2019,misc
FRA-Ligue 1,2018,Nice,Mario Balotelli,ITA,FW,27,1990,8.4,5,0,0,19,15,3,1,1,0,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nice,Maxime Pélican,FRA,FW,20,1998,1.0,0,0,0,1,1,0,1,0,1,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nice,Mickaël Le Bihan,FRA,FW,28,1990,2.3,2,0,0,2,3,1,0,1,1,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nice,Mohamed Lamine Diaby,FRA,FW,17,2001,1.8,0,0,0,4,3,3,0,1,1,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nice,Myziane Maolida,COM,FW,19,1999,10.6,2,0,0,5,7,3,7,2,8,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nice,Olivier Boscagli,FRA,"DF,MF",20,1997,9.6,1,0,0,6,22,0,32,17,12,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nice,Patrick Burner,MTQ,"DF,MF",22,1996,15.0,3,0,0,14,12,0,24,31,24,0,1,0,2018-2019,misc
FRA-Ligue 1,2018,Nice,Paul Wade,FRA,DF,18,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nice,Pedro Brazão,POR,MF,15,2002,0.2,0,0,0,0,0,0,1,0,0,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nice,Pierre Lees-Melou,FRA,MF,25,1993,26.6,5,1,0,44,31,2,39,37,47,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nice,Racine Coly,SEN,"MF,DF",22,1995,5.6,2,0,0,7,7,0,10,9,3,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nice,Rémi Walter,FRA,MF,23,1995,9.3,1,0,0,9,14,0,16,6,14,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nice,Walter Benítez,ARG,GK,25,1993,35.0,1,0,0,0,4,0,0,2,0,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nice,Wylan Cyprien,FRA,MF,23,1995,26.2,2,1,1,24,49,1,129,13,20,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nice,Yoan Cardinale,FRA,GK,24,1994,3.0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nice,Youcef Atal,ALG,"MF,FW",22,1996,25.1,8,0,0,42,58,9,71,57,44,4,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nîmes,Anthony Briançon,FRA,DF,23,1994,32.5,9,1,0,34,24,1,4,76,32,0,3,0,2018-2019,misc
FRA-Ligue 1,2018,Nîmes,Antonin Bobichon,FRA,MF,22,1995,23.9,2,0,0,35,11,1,49,16,20,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nîmes,Baptiste Guillaume,BEL,FW,23,1995,13.1,4,0,0,24,20,3,3,3,6,1,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nîmes,Clément Depres,FRA,FW,23,1994,4.9,1,0,0,13,6,1,6,0,2,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nîmes,Denis Bouanga,GAB,"FW,MF",23,1994,29.3,5,0,0,41,28,7,47,21,36,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nîmes,Faitout Maouassa,FRA,DF,20,1998,23.7,2,1,1,13,26,0,79,25,31,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nîmes,Florian Miguel,FRA,DF,21,1996,12.4,2,1,1,14,19,1,10,21,15,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nîmes,Féthi Harek,ALG,DF,35,1982,2.0,1,0,0,2,1,0,0,1,4,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nîmes,Gaëtan Paquiez,FRA,DF,24,1994,14.8,5,0,0,18,11,0,13,18,29,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nîmes,Hervé Lybohy,NIG,DF,35,1983,16.4,3,0,0,18,10,0,2,17,14,0,1,0,2018-2019,misc
FRA-Ligue 1,2018,Nîmes,Jordan Ferri,FRA,MF,26,1992,20.8,5,0,0,39,29,2,20,19,32,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nîmes,Loïck Landre,FRA,DF,26,1992,17.7,6,1,0,23,16,2,1,36,24,0,2,0,2018-2019,misc
FRA-Ligue 1,2018,Nîmes,Mustapha Diallo,SEN,MF,32,1986,5.1,5,0,0,20,10,0,2,12,11,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nîmes,Paul Bernardoni,FRA,GK,21,1997,38.0,0,0,0,0,7,0,0,2,1,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nîmes,Pierrick Valdivia,FRA,MF,30,1988,0.3,0,0,0,0,1,0,0,1,1,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nîmes,Rachid Alioui,MAR,FW,26,1992,13.9,1,0,0,11,12,7,18,9,7,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nîmes,Renaud Ripart,FRA,"FW,MF",25,1993,33.4,2,0,0,37,72,8,77,25,44,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nîmes,Sada Thioub,SEN,"MF,FW",23,1995,27.5,3,0,0,39,28,3,85,17,23,1,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nîmes,Sofiane Alakouch,MAR,DF,20,1998,21.1,4,0,0,29,31,0,41,41,45,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nîmes,Theo Valls,FRA,MF,22,1995,19.7,2,0,0,19,12,0,20,22,22,1,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nîmes,Théo Sainte-Luce,FRA,DF,19,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nîmes,Téji Savanier,FRA,MF,26,1991,31.8,6,1,0,49,96,0,256,63,56,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,Nîmes,Umut Bozok,TUR,FW,21,1996,13.7,1,0,0,16,29,11,4,4,7,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,PSG,Adrien Rabiot,FRA,MF,23,1995,11.8,3,0,0,23,8,0,6,9,20,0,0,1,2018-2019,misc
FRA-Ligue 1,2018,PSG,Alphonse Areola,FRA,GK,25,1993,21.0,1,0,0,0,2,0,0,0,1,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,PSG,Antoine Bernede,FRA,MF,19,1999,1.9,0,0,0,2,1,0,0,3,7,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,PSG,Christopher Nkunku,FRA,"MF,FW",20,1997,12.8,0,0,0,21,30,0,15,8,15,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,PSG,Colin Dagba,FRA,"DF,MF",19,1998,10.2,2,0,0,19,6,1,18,10,11,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,PSG,Dani Alves,BRA,"MF,DF",35,1983,18.0,4,0,0,43,23,4,60,9,23,0,0,0,2018-2019,misc
FRA-Ligue 1,2018,PSG,Edinson Cavani,URU,FW,31,1987,18.6,1,0,0,13,16,12,5,6,8,2,0,0,2018-2019,misc
