age,age_peak_distance,is_peak_age,height_m,preferred_foot,pos_category,is_goalkeeper,is_defender,is_midfielder,is_forward,league,league_rank,club_total_mv_mio,club_total_mv_rank_league_season,club_total_mv_pct_league_season,club_mv_relative_to_league_avg,prev_season_mv,two_seasons_ago_mv,has_prev_mv,mv_history_count,prev_growth_rate_clipped,prev_season_mv_log,prev_mv_category,two_seasons_ago_mv_category,prev_mv_to_club_total_ratio,minutes,goals,assists,yellow_cards,shots_total,shots_on_target,starts_rate,goals_per_90,assists_per_90,goal_assist_per_90,shots_per_90,has_performance_stats,season,market_value_category,_source_row_id,_oversampling_status,_is_oversampled_duplicate
29.0,2.0,1,1.86,right,Defender,0,1,0,0,Serie A,4,548.28,3.0,0.2234042553191489,1.6111055745569816,75.0,60.0,1,2,0.25,4.330733340286331,Tinggi,Tinggi,0.1367914204421098,2105.0,0.0,0.0,7.0,14.0,4.0,0.96,0.0,0.0,0.0,0.5985748218527316,1,2019,Tinggi,1331,Tambahan oversampling,True
25.0,2.0,1,1.83,right,Midfield,0,0,1,0,Premier League,1,670.45,5.0,0.2997076023391813,1.398740880110199,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,1186.0,8.0,7.0,2.0,44.0,18.0,1.0,0.6070826306913997,0.5311973018549747,1.1382799325463744,3.338954468802698,1,2019,Tinggi,3576,Tambahan oversampling,True
25.0,2.0,1,1.84,left,Defender,0,1,0,0,Bundesliga,3,858.23,1.0,0.0470852017937219,2.4843294780430183,56.0,70.0,1,3,-0.2,4.04305126783455,Tinggi,Tinggi,0.0652505738554932,1597.0,0.0,2.0,4.0,5.0,1.0,0.782608695652174,0.0,0.1127113337507827,0.1127113337507827,0.2817783343769568,1,2020,Tinggi,4084,Tambahan oversampling,True
30.0,3.0,0,1.8,right,Midfield,0,0,1,0,Premier League,1,1040.0,1.0,0.0324858757062146,2.010779758827679,40.0,50.0,1,3,-0.2,3.713572066704308,Tinggi,Tinggi,0.0384615384615384,2029.0,13.0,2.0,1.0,54.0,22.0,0.8214285714285714,0.5766387382947264,0.0887136520453425,0.665352390340069,2.395268605224248,1,2020,Tinggi,588,Tambahan oversampling,True
20.0,7.0,0,1.83,left,Defender,0,1,0,0,Bundesliga,3,858.23,1.0,0.0470852017937219,2.4843294780430183,45.0,10.0,1,2,3.5,3.828641396489095,Tinggi,Rendah,0.0524334968481642,1763.0,1.0,2.0,2.0,4.0,3.0,0.9565217391304348,0.0510493477027793,0.1020986954055587,0.153148043108338,0.2041973908111174,1,2020,Tinggi,5557,Tambahan oversampling,True
25.0,2.0,1,1.77,right,Midfield,0,0,1,0,Bundesliga,3,777.33,1.0,0.0516431924882629,2.2320630521556155,70.0,55.0,1,2,0.2727272727272727,4.262679877041316,Tinggi,Tinggi,0.0900518441331223,2818.0,4.0,7.0,7.0,25.0,12.0,0.9696969696969696,0.127750177430802,0.2235628105039034,0.3513129879347055,0.7984386089425124,1,2019,Tinggi,2369,Tambahan oversampling,True
29.0,2.0,1,1.92,right,Defender,0,1,0,0,Bundesliga,3,811.85,1.0,0.048076923076923,2.729156750737583,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,1640.0,1.0,2.0,4.0,13.0,3.0,1.0,0.0548780487804878,0.1097560975609756,0.1646341463414634,0.7134146341463415,1,2017,Tinggi,117,Tambahan oversampling,True
23.0,4.0,0,1.88,right,Midfield,0,0,1,0,Premier League,1,354.9,11.0,0.6282420749279539,0.6711890290428209,65.0,49.5,1,4,0.3131313131313131,4.189654742026425,Tinggi,Tinggi,0.1831501831501831,3179.0,1.0,4.0,8.0,26.0,8.0,0.9722222222222222,0.0283107895564642,0.1132431582258571,0.1415539477823214,0.7360805284680717,1,2021,Tinggi,5082,Tambahan oversampling,True
28.0,1.0,1,1.76,left,Attack,0,0,0,1,La Liga,2,969.7,2.0,0.1377118644067796,2.154421286152111,100.0,0.0,1,1,0.0,4.61512051684126,Tinggi,No History,0.103124677735382,3198.0,15.0,8.0,5.0,113.0,46.0,1.0,0.4221388367729831,0.225140712945591,0.6472795497185742,3.180112570356473,1,2018,Tinggi,1815,Tambahan oversampling,True
28.0,1.0,1,1.78,right,Midfield,0,0,1,0,Premier League,1,659.05,5.0,0.335064935064935,1.205430450896979,45.0,0.0,1,1,0.0,3.828641396489095,Tinggi,No History,0.0682801001441468,1331.0,4.0,6.0,0.0,33.0,14.0,0.5,0.270473328324568,0.4057099924868519,0.67618332081142,2.2314049586776856,1,2018,Tinggi,515,Tambahan oversampling,True
24.0,3.0,1,1.88,left,Midfield,0,0,1,0,Serie A,4,548.28,3.0,0.2234042553191489,1.6111055745569816,50.0,20.0,1,2,1.5,3.9318256327243257,Tinggi,Menengah,0.0911942802947399,2684.0,3.0,6.0,2.0,71.0,19.0,0.9090909090909092,0.1005961251862891,0.2011922503725782,0.3017883755588673,2.380774962742176,1,2019,Tinggi,4958,Tambahan oversampling,True
29.0,2.0,1,1.86,both,Attack,0,0,0,1,Serie A,4,487.28,3.0,0.236318407960199,1.430625878591636,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,3313.0,11.0,7.0,4.0,118.0,37.0,1.0,0.2988228191971023,0.1901599758527014,0.4889827950498038,3.205553878659825,1,2017,Tinggi,341,Tambahan oversampling,True
30.0,3.0,0,1.83,right,Midfield,0,0,1,0,La Liga,2,913.75,2.0,0.1571428571428571,2.137312386827284,60.0,80.0,1,2,-0.25,4.110873864173311,Tinggi,Tinggi,0.0656634746922024,2652.0,4.0,5.0,2.0,57.0,20.0,0.8857142857142857,0.1357466063348416,0.169683257918552,0.3054298642533937,1.9343891402714928,1,2019,Tinggi,176,Tambahan oversampling,True
29.0,2.0,1,1.91,right,Defender,0,1,0,0,Bundesliga,3,811.85,1.0,0.048076923076923,2.729156750737583,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,2213.0,1.0,1.0,3.0,27.0,5.0,0.9615384615384616,0.0406687754179846,0.0406687754179846,0.0813375508359692,1.0980569362855852,1,2017,Tinggi,289,Tambahan oversampling,True
27.0,0.0,1,1.76,right,Midfield,0,0,1,0,La Liga,2,896.1,3.0,0.2266949152542373,1.990901221533368,75.0,0.0,1,1,0.0,4.330733340286331,Tinggi,No History,0.083696016069635,1192.0,3.0,2.0,3.0,25.0,7.0,0.4074074074074074,0.2265100671140939,0.1510067114093959,0.3775167785234899,1.8875838926174495,1,2018,Tinggi,1184,Tambahan oversampling,True
25.0,2.0,1,1.83,right,Midfield,0,0,1,0,Premier League,1,526.55,7.0,0.4106628242074928,0.9958145484432158,60.0,36.0,1,4,0.6666666666666666,4.110873864173311,Tinggi,Tinggi,0.1139492925648086,1618.0,0.0,0.0,4.0,14.0,4.0,0.9473684210526316,0.0,0.0,0.0,0.7787391841779975,1,2021,Tinggi,4018,Tambahan oversampling,True
28.0,1.0,1,1.89,right,Attack,0,0,0,1,Serie A,4,633.3,2.0,0.1043307086614173,1.8296537575259653,36.0,50.0,1,3,-0.28,3.610917912644224,Tinggi,Tinggi,0.0568450971103742,2014.0,11.0,9.0,3.0,56.0,24.0,0.71875,0.4915590863952334,0.4021847070506455,0.893743793445879,2.502482621648461,1,2020,Tinggi,1932,Tambahan oversampling,True
31.0,4.0,0,1.7,left,Defender,0,1,0,0,La Liga,2,930.28,1.0,0.05,2.1759769819071795,50.0,60.0,1,2,-0.1666666666666666,3.9318256327243257,Tinggi,Tinggi,0.0537472588897966,2187.0,2.0,5.0,7.0,7.0,3.0,0.925925925925926,0.0823045267489712,0.205761316872428,0.2880658436213991,0.2880658436213991,1,2019,Tinggi,918,Tambahan oversampling,True
26.0,1.0,1,1.75,right,Midfield,0,0,1,0,Bundesliga,3,264.3,7.0,0.5068181818181818,0.768751353505311,22.0,0.0,1,1,0.0,3.1354942159291497,Menengah,No History,0.0832387438516836,2873.0,10.0,11.0,1.0,77.0,26.0,1.0,0.3132613992342499,0.3445875391576749,0.6578489383919248,2.4121127741037243,1,2018,Tinggi,1467,Tambahan oversampling,True
23.0,4.0,0,1.87,right,Attack,0,0,0,1,Ligue 1,5,384.55,2.0,0.2063953488372093,1.2599296036768537,27.0,0.0,1,1,0.0,3.332204510175204,Menengah,No History,0.0702119360291249,2188.0,16.0,2.0,3.0,56.0,26.0,0.8888888888888888,0.6581352833638026,0.0822669104204753,0.740402193784278,2.303473491773309,1,2019,Tinggi,3443,Tambahan oversampling,True
23.0,4.0,0,1.75,right,Midfield,0,0,1,0,Serie A,4,606.05,2.0,0.1361702127659574,1.780861117422227,36.0,25.0,1,2,0.44,3.610917912644224,Tinggi,Menengah,0.0594010395181915,2013.0,1.0,4.0,11.0,24.0,5.0,0.8518518518518519,0.044709388971684,0.1788375558867362,0.2235469448584202,1.073025335320417,1,2019,Tinggi,3797,Tambahan oversampling,True
26.0,1.0,1,1.82,right,Midfield,0,0,1,0,Premier League,1,829.6,5.0,0.2857142857142857,1.7883195944227852,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,3218.0,10.0,10.0,0.0,98.0,39.0,1.0,0.2796768178993163,0.2796768178993163,0.5593536357986327,2.7408328154133006,1,2017,Tinggi,911,Tambahan oversampling,True
24.0,3.0,1,1.83,right,Midfield,0,0,1,0,Serie A,4,547.78,3.0,0.1791338582677165,1.5825797178234224,20.0,33.0,1,3,-0.3939393939393939,3.044522437723423,Menengah,Menengah,0.0365110080689327,3226.0,13.0,4.0,8.0,49.0,22.0,0.972972972972973,0.3626782393056417,0.1115933044017359,0.4742715437073776,1.3670179789212649,1,2020,Tinggi,4334,Tambahan oversampling,True
23.0,4.0,0,1.84,left,Midfield,0,0,1,0,La Liga,2,711.15,3.0,0.2885572139303483,1.595833828747888,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,3155.0,2.0,3.0,9.0,53.0,10.0,0.9722222222222222,0.0570522979397781,0.0855784469096671,0.1426307448494453,1.5118858954041203,1,2017,Tinggi,2255,Tambahan oversampling,True
24.0,3.0,1,1.77,left,Midfield,0,0,1,0,Premier League,1,806.8,3.0,0.1608187134502924,1.683204030237763,50.0,30.0,1,2,0.6666666666666666,3.9318256327243257,Tinggi,Menengah,0.0619732275656916,1492.0,0.0,2.0,6.0,18.0,3.0,0.5357142857142857,0.0,0.1206434316353887,0.1206434316353887,1.0857908847184985,1,2019,Tinggi,4944,Tambahan oversampling,True
30.0,3.0,0,1.87,right,Defender,0,1,0,0,Premier League,1,898.6,3.0,0.2142857142857142,1.643577578599538,40.0,0.0,1,1,0.0,3.713572066704308,Tinggi,No History,0.0445136879590474,2922.0,0.0,0.0,3.0,18.0,5.0,0.9705882352941176,0.0,0.0,0.0,0.5544147843942505,1,2018,Tinggi,347,Tambahan oversampling,True
29.0,2.0,1,1.92,right,Defender,0,1,0,0,Bundesliga,3,811.85,1.0,0.048076923076923,2.729156750737583,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,1640.0,1.0,2.0,4.0,13.0,3.0,1.0,0.0548780487804878,0.1097560975609756,0.1646341463414634,0.7134146341463415,1,2017,Tinggi,117,Tambahan oversampling,True
30.0,3.0,0,1.8,left,Attack,0,0,0,1,La Liga,2,408.9,4.0,0.3448275862068966,1.0284792817878718,40.0,16.0,1,4,1.5,3.713572066704308,Tinggi,Menengah,0.0978234287111763,1191.0,9.0,3.0,2.0,38.0,17.0,0.8235294117647058,0.6801007556675064,0.2267002518891687,0.9068010075566753,2.8715365239294712,1,2021,Tinggi,2602,Tambahan oversampling,True
20.0,7.0,0,1.89,right,Defender,0,1,0,0,Serie A,4,661.88,1.0,0.0489361702127659,1.9449160240894707,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,2450.0,4.0,0.0,5.0,18.0,9.0,0.896551724137931,0.1469387755102041,0.0,0.1469387755102041,0.6612244897959184,1,2019,Tinggi,4615,Tambahan oversampling,True
24.0,3.0,1,1.83,right,Midfield,0,0,1,0,Premier League,1,510.6,8.0,0.4731638418079096,0.9872155239013584,36.0,35.0,1,3,0.0285714285714285,3.610917912644224,Tinggi,Menengah,0.0705052878965922,2176.0,1.0,4.0,6.0,16.0,1.0,0.9615384615384616,0.041360294117647,0.1654411764705882,0.2068014705882353,0.6617647058823529,1,2020,Tinggi,4017,Tambahan oversampling,True
31.0,4.0,0,1.94,right,Defender,0,1,0,0,La Liga,2,1090.0,1.0,0.0671641791044776,2.445980276081274,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,2632.0,2.0,0.0,9.0,18.0,5.0,0.9666666666666668,0.0683890577507598,0.0,0.0683890577507598,0.615501519756839,1,2017,Tinggi,77,Tambahan oversampling,True
27.0,0.0,1,1.79,left,Attack,0,0,0,1,Premier League,1,304.25,8.0,0.4708454810495627,0.6558537085380092,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,2950.0,12.0,10.0,2.0,73.0,36.0,0.9444444444444444,0.3661016949152542,0.3050847457627119,0.6711864406779661,2.2271186440677964,1,2017,Tinggi,2525,Tambahan oversampling,True
23.0,4.0,0,1.75,right,Attack,0,0,0,1,Serie A,4,286.8,8.0,0.5433070866141733,0.8285878693485662,48.0,60.0,1,3,-0.2,3.8918202981106265,Tinggi,Tinggi,0.1673640167364016,240.0,1.0,1.0,0.0,10.0,1.0,1.0,0.375,0.375,0.75,3.75,1,2020,Tinggi,4799,Tambahan oversampling,True
27.0,0.0,1,1.76,left,Attack,0,0,0,1,La Liga,2,711.15,3.0,0.2885572139303483,1.595833828747888,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,2519.0,19.0,9.0,7.0,72.0,40.0,0.9375,0.6788408098451767,0.3215561730845573,1.000396982929734,2.572449384676459,1,2017,Tinggi,1814,Tambahan oversampling,True
25.0,2.0,1,1.9,right,Attack,0,0,0,1,Bundesliga,3,313.4,6.0,0.4545454545454545,0.911565169082726,12.0,0.0,1,1,0.0,2.5649493574615367,Rendah,No History,0.0382897255902999,2182.0,15.0,9.0,3.0,53.0,25.0,0.7931034482758621,0.618698441796517,0.3712190650779102,0.9899175068744273,2.186067827681027,1,2018,Tinggi,2646,Tambahan oversampling,True
25.0,2.0,1,1.8,right,Midfield,0,0,1,0,La Liga,2,310.6,7.0,0.5862068965517241,0.7812317557430009,40.0,40.0,1,4,0.0,3.713572066704308,Tinggi,Tinggi,0.1287830006439149,2474.0,11.0,5.0,4.0,41.0,21.0,0.875,0.4001616814874697,0.1818916734033953,0.5820533548908651,1.4915117219078415,1,2021,Tinggi,5192,Tambahan oversampling,True
27.0,0.0,1,1.8,left,Defender,0,1,0,0,Bundesliga,3,784.88,1.0,0.0431818181818181,2.282926834427728,50.0,0.0,1,1,0.0,3.9318256327243257,Tinggi,No History,0.0637040057078789,2530.0,3.0,3.0,4.0,47.0,16.0,0.935483870967742,0.1067193675889328,0.1067193675889328,0.2134387351778656,1.6719367588932808,1,2018,Tinggi,702,Tambahan oversampling,True
22.0,5.0,0,1.79,right,Attack,0,0,0,1,La Liga,2,661.8,3.0,0.2586206896551724,1.6645820217344425,80.0,81.0,1,2,-0.0123456790123456,4.394449154672439,Tinggi,Tinggi,0.1208824418253248,1263.0,8.0,4.0,3.0,39.0,15.0,0.5416666666666666,0.5700712589073634,0.2850356294536817,0.8551068883610451,2.7790973871733966,1,2021,Tinggi,5686,Tambahan oversampling,True
21.0,6.0,0,1.85,right,Attack,0,0,0,1,Premier League,1,797.6,4.0,0.2753246753246753,1.458844287437115,65.0,0.0,1,1,0.0,4.189654742026425,Tinggi,No History,0.081494483450351,2334.0,10.0,6.0,3.0,84.0,40.0,0.7878787878787878,0.3856041131105398,0.2313624678663239,0.6169665809768637,3.2390745501285347,1,2018,Tinggi,3869,Tambahan oversampling,True
24.0,3.0,1,1.88,right,Goalkeeper,1,0,0,0,Premier League,1,1170.0,2.0,0.122077922077922,2.1399797095052966,20.0,0.0,1,1,0.0,3.044522437723423,Menengah,No History,0.017094017094017,3240.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2018,Tinggi,2884,Tambahan oversampling,True
21.0,6.0,0,1.95,left,Attack,0,0,0,1,Bundesliga,3,558.98,2.0,0.1393034825870646,1.685859960537471,130.0,72.0,1,2,0.8055555555555556,4.875197323201151,Tinggi,Tinggi,0.2325664603384736,1911.0,22.0,8.0,3.0,80.0,37.0,0.875,1.0361067503924646,0.3767660910518053,1.41287284144427,3.767660910518053,1,2021,Tinggi,5516,Tambahan oversampling,True
25.0,2.0,1,1.83,left,Midfield,0,0,1,0,Premier League,1,694.0,6.0,0.3469387755102041,1.496014704109707,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,3260.0,1.0,7.0,10.0,66.0,17.0,0.9736842105263158,0.0276073619631901,0.1932515337423312,0.2208588957055214,1.8220858895705525,1,2017,Tinggi,1588,Tambahan oversampling,True
23.0,4.0,0,1.93,left,Attack,0,0,0,1,Premier League,1,914.5,3.0,0.170028818443804,1.729507937615271,70.0,81.0,1,4,-0.1358024691358024,4.262679877041316,Tinggi,Tinggi,0.0765445598687807,1809.0,8.0,3.0,3.0,56.0,23.0,0.7586206896551724,0.3980099502487562,0.1492537313432835,0.5472636815920398,2.7860696517412933,1,2021,Tinggi,4432,Tambahan oversampling,True
24.0,3.0,1,1.76,right,Midfield,0,0,1,0,Premier League,1,510.6,8.0,0.4731638418079096,0.9872155239013584,44.0,38.0,1,3,0.1578947368421052,3.80666248977032,Tinggi,Tinggi,0.0861731296513905,3357.0,6.0,4.0,6.0,48.0,20.0,0.9736842105263158,0.160857908847185,0.1072386058981233,0.2680965147453083,1.28686327077748,1,2020,Tinggi,3689,Tambahan oversampling,True
28.0,1.0,1,1.74,right,Midfield,0,0,1,0,Bundesliga,3,784.88,1.0,0.0431818181818181,2.282926834427728,60.0,0.0,1,1,0.0,4.110873864173311,Tinggi,No History,0.0764448068494546,2408.0,2.0,6.0,5.0,23.0,8.0,0.8666666666666667,0.074750830564784,0.2242524916943521,0.2990033222591362,0.8596345514950166,1,2018,Tinggi,741,Tambahan oversampling,True
28.0,1.0,1,1.7,both,Attack,0,0,0,1,La Liga,2,306.3,5.0,0.4046610169491525,0.6805189645750146,28.0,0.0,1,1,0.0,3.367295829986474,Menengah,No History,0.0914136467515507,2812.0,18.0,9.0,3.0,76.0,38.0,0.8857142857142857,0.5761024182076814,0.2880512091038407,0.8641536273115221,2.4324324324324325,1,2018,Tinggi,2218,Tambahan oversampling,True
19.0,8.0,0,1.76,right,Attack,0,0,0,1,La Liga,2,913.75,2.0,0.1571428571428571,2.137312386827284,70.0,0.0,1,1,0.0,4.262679877041316,Tinggi,No History,0.0766073871409028,1364.0,3.0,1.0,4.0,37.0,17.0,0.4137931034482758,0.1979472140762463,0.0659824046920821,0.2639296187683284,2.441348973607038,1,2019,Tinggi,5184,Tambahan oversampling,True
22.0,5.0,0,1.89,right,Defender,0,1,0,0,Serie A,4,642.5,1.0,0.0502008032128514,1.8827920812400671,75.0,67.5,1,2,0.1111111111111111,4.330733340286331,Tinggi,Tinggi,0.1167315175097276,2674.0,3.0,1.0,4.0,20.0,10.0,0.935483870967742,0.1009723261032161,0.0336574420344053,0.1346297681376215,0.6731488406881077,1,2021,Tinggi,4617,Tambahan oversampling,True
23.0,4.0,0,1.92,right,Midfield,0,0,1,0,Serie A,4,408.78,5.0,0.4253731343283582,1.20015442179176,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,2844.0,12.0,4.0,8.0,91.0,32.0,0.9428571428571428,0.3797468354430379,0.1265822784810126,0.5063291139240506,2.8797468354430378,1,2017,Tinggi,3952,Tambahan oversampling,True
20.0,7.0,0,1.8,right,Defender,0,1,0,0,Premier League,1,1170.0,2.0,0.122077922077922,2.1399797095052966,25.0,0.0,1,1,0.0,3.258096538021482,Menengah,No History,0.0213675213675213,2462.0,1.0,12.0,3.0,29.0,9.0,0.9310344827586208,0.0365556458164094,0.4386677497969131,0.4752233956133225,1.0601137286758733,1,2018,Tinggi,4463,Tambahan oversampling,True
29.0,2.0,1,1.81,right,Midfield,0,0,1,0,Serie A,4,871.05,1.0,0.0461847389558232,2.2312344397667943,65.0,0.0,1,1,0.0,4.189654742026425,Tinggi,No History,0.0746225819413351,2280.0,2.0,6.0,6.0,29.0,8.0,0.8709677419354839,0.0789473684210526,0.2368421052631579,0.3157894736842105,1.1447368421052633,1,2018,Tinggi,379,Tambahan oversampling,True
23.0,4.0,0,1.85,left,Defender,0,1,0,0,Premier League,1,1010.0,1.0,0.032069970845481,2.177197191859948,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,363.0,0.0,1.0,2.0,5.0,1.0,0.5714285714285714,0.0,0.2479338842975206,0.2479338842975206,1.2396694214876034,1,2017,Tinggi,2299,Tambahan oversampling,True
32.0,5.0,0,1.73,right,Attack,0,0,0,1,Premier League,1,1050.0,1.0,0.0307017543859649,2.190585314513698,65.0,80.0,1,2,-0.1875,4.189654742026425,Tinggi,Tinggi,0.0619047619047619,1452.0,16.0,3.0,1.0,76.0,28.0,0.75,0.9917355371900828,0.1859504132231405,1.177685950413223,4.710743801652892,1,2019,Tinggi,115,Tambahan oversampling,True
22.0,5.0,0,1.8,right,Attack,0,0,0,1,Ligue 1,5,266.05,7.0,0.5767543859649122,0.8476332688030143,30.0,4.0,1,4,5.0,3.4339872044851463,Menengah,Below 5,0.1127607592557789,2754.0,10.0,9.0,3.0,75.0,35.0,0.8421052631578947,0.326797385620915,0.2941176470588235,0.6209150326797386,2.4509803921568625,1,2021,Tinggi,5518,Tambahan oversampling,True
26.0,1.0,1,1.87,right,Defender,0,1,0,0,Serie A,4,663.9,1.0,0.0354330708661417,1.9180595762221515,48.0,60.0,1,3,-0.2,3.8918202981106265,Tinggi,Tinggi,0.0723000451875282,2777.0,3.0,0.0,1.0,15.0,6.0,0.96875,0.0972272236226143,0.0,0.0972272236226143,0.4861361181130716,1,2020,Tinggi,3117,Tambahan oversampling,True
28.0,1.0,1,1.92,right,Goalkeeper,1,0,0,0,Premier League,1,797.6,4.0,0.2753246753246753,1.458844287437115,70.0,0.0,1,1,0.0,4.262679877041316,Tinggi,No History,0.0877632898696088,3420.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2018,Tinggi,722,Tambahan oversampling,True
26.0,1.0,1,1.7,right,Attack,0,0,0,1,Premier League,1,1040.0,1.0,0.0324858757062146,2.010779758827679,128.0,140.0,1,3,-0.0857142857142857,4.859812404361672,Tinggi,Tinggi,0.123076923076923,2536.0,10.0,7.0,4.0,70.0,28.0,0.9032258064516128,0.3548895899053628,0.2484227129337539,0.6033123028391167,2.4842271293375395,1,2020,Tinggi,2069,Tambahan oversampling,True
29.0,2.0,1,1.75,right,Attack,0,0,0,1,Premier League,1,969.65,2.0,0.0988700564971751,1.874762108795441,120.0,120.0,1,3,0.0,4.795790545596741,Tinggi,Tinggi,0.1237559944309802,2810.0,11.0,7.0,3.0,94.0,36.0,0.8857142857142857,0.3523131672597865,0.2241992882562277,0.5765124555160143,3.0106761565836297,1,2020,Tinggi,3048,Tambahan oversampling,True
24.0,3.0,1,1.85,right,Attack,0,0,0,1,Bundesliga,3,574.2,2.0,0.1490384615384615,1.9302602774817024,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,839.0,7.0,1.0,2.0,29.0,15.0,0.9,0.7508939213349225,0.1072705601907032,0.8581644815256256,3.110846245530393,1,2017,Tinggi,2634,Tambahan oversampling,True
21.0,6.0,0,1.94,right,Defender,0,1,0,0,Bundesliga,3,570.48,3.0,0.2464788732394366,1.6381039326846198,45.0,8.0,1,2,4.625,3.828641396489095,Tinggi,Rendah,0.0788809423643247,569.0,0.0,0.0,2.0,1.0,0.0,0.75,0.0,0.0,0.0,0.1581722319859402,1,2019,Tinggi,5052,Tambahan oversampling,True
24.0,3.0,1,1.79,right,Midfield,0,0,1,0,Bundesliga,3,498.95,3.0,0.2437810945273631,1.5048120278188326,45.0,31.5,1,2,0.4285714285714285,3.828641396489095,Tinggi,Menengah,0.090189397735244,743.0,3.0,3.0,2.0,22.0,12.0,0.3684210526315789,0.3633916554508748,0.3633916554508748,0.7267833109017496,2.664872139973082,1,2021,Tinggi,4321,Tambahan oversampling,True
26.0,1.0,1,1.9,right,Defender,0,1,0,0,Premier League,1,1170.0,2.0,0.122077922077922,2.1399797095052966,40.0,0.0,1,1,0.0,3.713572066704308,Tinggi,No History,0.0341880341880341,2871.0,1.0,0.0,7.0,27.0,6.0,1.0,0.0313479623824451,0.0,0.0313479623824451,0.8463949843260189,1,2018,Tinggi,1223,Tambahan oversampling,True
19.0,8.0,0,1.8,right,Attack,0,0,0,1,Bundesliga,3,643.25,2.0,0.1363636363636363,1.8709773293314087,15.0,0.0,1,1,0.0,2.772588722239781,Menengah,No History,0.0233190827827438,2461.0,12.0,14.0,2.0,40.0,22.0,0.7647058823529411,0.4388459975619667,0.5119869971556278,0.9508329947175944,1.4628199918732223,1,2018,Tinggi,5389,Tambahan oversampling,True
25.0,2.0,1,1.83,right,Midfield,0,0,1,0,Premier League,1,526.55,7.0,0.4106628242074928,0.9958145484432158,60.0,36.0,1,4,0.6666666666666666,4.110873864173311,Tinggi,Tinggi,0.1139492925648086,1618.0,0.0,0.0,4.0,14.0,4.0,0.9473684210526316,0.0,0.0,0.0,0.7787391841779975,1,2021,Tinggi,4018,Tambahan oversampling,True
22.0,5.0,0,1.79,right,Attack,0,0,0,1,La Liga,2,661.8,3.0,0.2586206896551724,1.6645820217344425,80.0,81.0,1,2,-0.0123456790123456,4.394449154672439,Tinggi,Tinggi,0.1208824418253248,1263.0,8.0,4.0,3.0,39.0,15.0,0.5416666666666666,0.5700712589073634,0.2850356294536817,0.8551068883610451,2.7790973871733966,1,2021,Tinggi,5686,Tambahan oversampling,True
22.0,5.0,0,1.75,right,Midfield,0,0,1,0,Serie A,4,155.38,14.0,0.8534136546184738,0.3980129811732559,25.0,0.0,1,1,0.0,3.258096538021482,Menengah,No History,0.1608958681941047,3107.0,1.0,3.0,10.0,54.0,12.0,1.0,0.028966849050531,0.0869005471515931,0.1158673962021242,1.564209848728677,1,2018,Tinggi,3796,Tambahan oversampling,True
22.0,5.0,0,1.88,right,Defender,0,1,0,0,Premier League,1,829.6,5.0,0.2857142857142857,1.7883195944227852,0.0,0.0,0,0,0.0,0.0,No History,No History,0.0,2534.0,0.0,0.0,1.0,9.0,1.0,0.935483870967742,0.0,0.0,0.0,0.3196527229676401,1,2017,Tinggi,4808,Tambahan oversampling,True
25.0,2.0,1,1.75,right,Attack,0,0,0,1,Bundesliga,3,643.25,2.0,0.1363636363636363,1.8709773293314087,15.0,0.0,1,1,0.0,2.772588722239781,Menengah,No History,0.0233190827827438,1211.0,18.0,0.0,0.0,52.0,28.0,0.4230769230769231,1.3377374071015689,0.0,1.3377374071015689,3.864574731626755,1,2018,Tinggi,1868,Tambahan oversampling,True
24.0,3.0,1,1.78,right,Defender,0,1,0,0,Premier League,1,659.05,5.0,0.335064935064935,1.205430450896979,40.0,0.0,1,1,0.0,3.713572066704308,Tinggi,No History,0.0606934223503527,1533.0,0.0,5.0,3.0,18.0,4.0,0.9473684210526316,0.0,0.2935420743639921,0.2935420743639921,1.0567514677103718,1,2018,Tinggi,2859,Tambahan oversampling,True
27.0,0.0,1,1.87,right,Defender,0,1,0,0,Serie A,4,558.55,2.0,0.1244979919678714,1.6367836840103338,60.0,48.0,1,4,0.25,4.110873864173311,Tinggi,Tinggi,0.1074210008056575,3150.0,3.0,0.0,3.0,25.0,7.0,1.0,0.0857142857142857,0.0,0.0857142857142857,0.7142857142857143,1,2021,Tinggi,3118,Tambahan oversampling,True
